"행정구역","2020년01월_거주자 인구수","2020년01월_세대수","2020년01월_세대당 인구","2020년02월_거주자 인구수","2020년02월_세대수","2020년02월_세대당 인구","2020년03월_거주자 인구수","2020년03월_세대수","2020년03월_세대당 인구","2020년04월_거주자 인구수","2020년04월_세대수","2020년04월_세대당 인구","2020년05월_거주자 인구수","2020년05월_세대수","2020년05월_세대당 인구","2020년06월_거주자 인구수","2020년06월_세대수","2020년06월_세대당 인구","2020년07월_거주자 인구수","2020년07월_세대수","2020년07월_세대당 인구","2020년08월_거주자 인구수","2020년08월_세대수","2020년08월_세대당 인구","2020년09월_거주자 인구수","2020년09월_세대수","2020년09월_세대당 인구","2020년10월_거주자 인구수","2020년10월_세대수","2020년10월_세대당 인구","2020년11월_거주자 인구수","2020년11월_세대수","2020년11월_세대당 인구","2020년12월_거주자 인구수","2020년12월_세대수","2020년12월_세대당 인구"
"대구광역시 북구 대현동(2723064500)","18,505","8,752","          2.11","18,414","8,723","          2.11","18,471","8,811","          2.10","18,480","8,896","          2.08","18,448","8,935","          2.06","18,484","8,973","          2.06","18,465","9,015","          2.05","18,448","9,038","          2.04","18,388","9,038","          2.03","18,377","9,046","          2.03","18,368","9,048","          2.03","18,278","9,047","          2.02"
"대구광역시 북구 복현1동(2723067100)","7,219","4,214","          1.71","7,254","4,260","          1.70","7,345","4,359","          1.69","7,423","4,455","          1.67","7,496","4,519","          1.66","7,471","4,538","          1.65","7,494","4,575","          1.64","7,530","4,620","          1.63","7,556","4,673","          1.62","7,536","4,675","          1.61","7,554","4,711","          1.60","7,591","4,757","          1.60"
"대구광역시 북구 복현2동(2723067200)","27,834","10,246","          2.72","27,741","10,239","          2.71","27,683","10,274","          2.69","27,662","10,340","          2.68","27,598","10,355","          2.67","27,555","10,362","          2.66","27,487","10,365","          2.65","27,496","10,378","          2.65","28,144","10,658","          2.64","28,524","10,828","          2.63","28,689","10,914","          2.63","28,621","10,922","          2.62"
"대구광역시 북구 검단동(2723068000)","7,080","3,155","          2.24","7,020","3,133","          2.24","6,991","3,132","          2.23","6,950","3,143","          2.21","6,912","3,146","          2.20","6,896","3,155","          2.19","6,859","3,159","          2.17","6,838","3,162","          2.16","6,764","3,153","          2.15","6,728","3,154","          2.13","6,702","3,147","          2.13","6,708","3,153","          2.13"
"대구광역시 북구 무태조야동(2723069500)","28,874","11,659","          2.48","28,841","11,682","          2.47","29,398","11,910","          2.47","30,035","12,171","          2.47","31,338","12,728","          2.46","33,008","13,405","          2.46","34,214","13,906","          2.46","34,790","14,137","          2.46","35,705","14,508","          2.46","36,145","14,686","          2.46","36,387","14,811","          2.46","36,568","14,942","          2.45"
"대구광역시 북구 관문동(2723071500)","37,688","14,789","          2.55","37,756","14,834","          2.55","37,797","14,863","          2.54","37,663","14,839","          2.54","37,562","14,806","          2.54","37,500","14,809","          2.53","37,467","14,791","          2.53","37,401","14,771","          2.53","37,427","14,798","          2.53","37,418","14,807","          2.53","37,335","14,807","          2.52","37,252","14,809","          2.52"
"대구광역시 북구 태전1동(2723072500)","22,369","9,433","          2.37","22,327","9,437","          2.37","22,433","9,538","          2.35","22,445","9,618","          2.33","22,400","9,658","          2.32","22,338","9,669","          2.31","22,332","9,715","          2.30","22,355","9,759","          2.29","22,345","9,812","          2.28","22,311","9,808","          2.27","22,280","9,841","          2.26","22,257","9,880","          2.25"
"대구광역시 북구 태전2동(2723073500)","25,166","10,248","          2.46","25,118","10,279","          2.44","25,098","10,328","          2.43","25,072","10,368","          2.42","25,061","10,416","          2.41","25,007","10,433","          2.40","24,982","10,453","          2.39","25,121","10,546","          2.38","25,090","10,571","          2.37","25,066","10,572","          2.37","25,086","10,593","          2.37","25,007","10,600","          2.36"
"대구광역시 북구 구암동(2723074500)","37,211","13,382","          2.78","37,197","13,403","          2.78","37,134","13,444","          2.76","37,021","13,447","          2.75","36,910","13,437","          2.75","36,769","13,413","          2.74","36,737","13,428","          2.74","36,697","13,448","          2.73","36,584","13,442","          2.72","36,554","13,458","          2.72","36,485","13,468","          2.71","36,418","13,492","          2.70"
"대구광역시 북구 관음동(2723075000)","17,471","7,293","          2.40","17,427","7,298","          2.39","17,395","7,323","          2.38","17,355","7,342","          2.36","17,311","7,356","          2.35","17,262","7,376","          2.34","17,215","7,396","          2.33","17,189","7,400","          2.32","17,175","7,419","          2.32","17,102","7,403","          2.31","17,096","7,419","          2.30","17,066","7,433","          2.30"
"대구광역시 북구 읍내동(2723077000)","27,286","10,992","          2.48","27,275","11,013","          2.48","27,285","11,080","          2.46","27,284","11,112","          2.46","27,238","11,152","          2.44","27,172","11,141","          2.44","27,161","11,179","          2.43","27,096","11,187","          2.42","27,024","11,191","          2.41","26,913","11,182","          2.41","26,880","11,184","          2.40","26,834","11,202","          2.40"
"대구광역시 북구 동천동(2723078000)","29,562","10,445","          2.83","29,518","10,455","          2.82","29,514","10,497","          2.81","29,501","10,531","          2.80","29,412","10,540","          2.79","29,375","10,533","          2.79","29,356","10,542","          2.78","29,300","10,548","          2.78","29,162","10,537","          2.77","29,117","10,550","          2.76","29,091","10,576","          2.75","29,039","10,575","          2.75"
"대구광역시 북구 노원동(2723079000)","12,872","6,038","          2.13","12,684","5,949","          2.13","12,472","5,877","          2.12","12,355","5,835","          2.12","12,270","5,819","          2.11","12,157","5,786","          2.10","12,128","5,780","          2.10","12,086","5,800","          2.08","12,023","5,789","          2.08","11,987","5,796","          2.07","11,963","5,789","          2.07","11,912","5,792","          2.06"
"대구광역시 북구 국우동(2723080000)","24,427","9,612","          2.54","24,379","9,620","          2.53","24,308","9,622","          2.53","24,315","9,681","          2.51","24,187","9,657","          2.50","24,136","9,675","          2.49","24,110","9,687","          2.49","24,046","9,697","          2.48","24,016","9,710","          2.47","24,036","9,730","          2.47","24,017","9,760","          2.46","24,006","9,783","          2.45"
