일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 09월 04일 15시,24,25.2,125.3,965,37,133,380,강,중형,북,15,110
2019년 09월 04일 15시,36,26.9,125.1,960,39,140,400,강,중형,북,16,140
2019년 09월 04일 15시,48,29.5,124.9,960,39,140,400,강,중형,북,24,170
2019년 09월 04일 15시,60,32.9,125,965,37,133,370,강,중형,북,31,215
2019년 09월 04일 15시,72,36.5,125.9,980,29,104,330,중,중형,북북동,34,260
2019년 09월 04일 15시,84,41.2,128.3,990,24,86,260,-,소형,북북동,47,315
2019년 09월 04일 15시,96,46,132.8,994,21,76,0,-,-,북동,53,0
2019년 09월 04일 21시,0,23,125.4,970,35,126,300,강,중형,북동,17,null
2019년 09월 04일 21시,12,24.8,125.7,965,37,133,350,강,중형,북,16,48
2019년 09월 04일 21시,24,26.7,125.3,960,39,140,390,강,중형,북북서,18,110
2019년 09월 04일 21시,36,28.6,125,955,40,144,400,강,중형,북,18,140
2019년 09월 04일 21시,48,31.2,124.9,960,39,140,400,강,중형,북,24,170
2019년 09월 04일 21시,60,34.6,125.3,970,35,126,370,강,중형,북,32,215
2019년 09월 04일 21시,72,38.8,126.9,990,24,86,290,-,소형,북북동,40,260
2019년 09월 04일 21시,84,43.5,130.2,994,21,76,250,-,소형,북동,50,315
2019년 09월 04일 21시,96,47.9,135,998,19,68,0,-,-,북동,51,0
2019년 09월 05일 03시,0,23.5,125.3,960,39,140,320,강,중형,북북서,9,null
2019년 09월 05일 03시,12,25.2,125.3,955,40,144,370,강,중형,북,16,48
2019년 09월 05일 03시,24,27,125.2,950,43,155,430,강,중형,북,17,110
2019년 09월 05일 03시,36,29.6,124.9,950,43,155,430,강,중형,북,24,140
2019년 09월 05일 03시,48,32.8,125,955,40,144,410,강,중형,북,30,170
2019년 09월 05일 03시,60,36.6,125.8,980,29,104,330,중,중형,북북동,36,215
2019년 09월 05일 03시,72,41.2,127.9,990,24,86,300,-,중형,북북동,45,260
2019년 09월 05일 03시,84,46.2,132.3,994,21,76,0,-,-,북동,43,0
2019년 09월 05일 09시,0,24.3,125.3,960,39,140,350,강,중형,북,19,null
2019년 09월 05일 09시,12,26.3,125.1,955,40,144,400,강,중형,북,19,50
2019년 09월 05일 09시,24,28.2,125,950,43,155,430,강,중형,북,17,110
2019년 09월 05일 09시,36,31.1,125,955,40,144,420,강,중형,북,27,140
2019년 09월 05일 09시,48,34.6,125.3,960,39,140,400,강,중형,북,32,170
2019년 09월 05일 09시,60,38.8,126.6,970,35,126,300,강,중형,북북동,40,215
2019년 09월 05일 09시,72,44,130.2,992,23,83,0,-,-,북동,55,0
2019년 09월 05일 15시,0,25,125.3,940,47,169,370,매우 강,중형,북,19,null
2019년 09월 05일 15시,12,27.2,125,940,47,169,410,매우 강,중형,북,20,50
2019년 09월 05일 15시,24,29.6,125,945,45,162,430,매우 강,중형,북,22,110
2019년 09월 05일 15시,36,32.8,125,955,40,144,410,강,중형,북,30,140
2019년 09월 05일 15시,48,36.6,125.7,965,37,133,350,강,중형,북,35,170
2019년 09월 05일 15시,60,41.6,128.5,980,29,104,290,중,소형,북북동,51,215
2019년 09월 05일 15시,72,45.9,131.6,994,21,76,0,-,-,북동,55,0
2019년 09월 05일 21시,0,25.7,125.2,940,47,169,350,매우 강,중형,북북서,12,null
2019년 09월 05일 21시,12,28,125,940,47,169,400,매우 강,중형,북,22,50
2019년 09월 05일 21시,24,30.8,125,950,43,155,390,강,중형,북,26,110
2019년 09월 05일 21시,36,34.5,125.2,960,39,140,380,강,중형,북,35,140
2019년 09월 05일 21시,48,39.1,126.9,970,35,126,320,강,중형,북북동,44,170
2019년 09월 05일 21시,60,43.8,129.8,985,24,86,280,-,소형,북북동,48,215
2019년 09월 05일 21시,72,46.5,136.2,994,21,76,0,-,-,동북동,49,0
2019년 09월 06일 03시,0,26.8,125.2,940,47,169,320,매우 강,중형,북,22,null
2019년 09월 06일 03시,12,29.3,125,945,45,162,390,매우 강,중형,북,23,50
2019년 09월 06일 03시,24,32.9,125,955,40,144,380,강,중형,북,33,110
2019년 09월 06일 03시,36,37.2,125.5,965,37,133,350,강,중형,북,40,140
2019년 09월 06일 03시,48,41.5,128.1,975,32,115,300,중,중형,북북동,44,170
2019년 09월 06일 03시,60,46.1,133.1,985,24,86,0,-,-,북동,54,0
2019년 09월 06일 09시,0,28.1,125.1,945,45,162,350,매우 강,중형,북,24,null
2019년 09월 06일 09시,6,29.3,125,945,45,162,370,매우 강,중형,북,23,24
2019년 09월 06일 09시,12,31,125,950,43,155,390,강,중형,북,31,48
2019년 09월 06일 09시,18,32.9,125,955,40,144,380,강,중형,북,35,72
2019년 09월 06일 09시,24,35,125.1,960,39,140,380,강,중형,북,39,110
2019년 09월 06일 09시,30,37.2,125.5,965,37,133,360,강,중형,북,41,125
2019년 09월 06일 09시,36,39.4,126.5,970,35,126,340,강,중형,북북동,43,140
2019년 09월 06일 09시,42,41.5,128.1,975,32,115,300,중,중형,북동,46,155
2019년 09월 06일 09시,48,44,130.4,980,29,104,280,중,소형,북동,56,170
2019년 09월 06일 09시,54,46.1,133.1,985,24,86,0,-,-,북동,53,0
2019년 09월 06일 12시,0,28.6,125,945,45,162,360,매우 강,중형,북북서,19,null
2019년 09월 06일 12시,6,30.1,125,950,43,155,380,강,중형,북,28,24
2019년 09월 06일 12시,12,31.9,125,950,43,155,390,강,중형,북,33,48
2019년 09월 06일 12시,18,33.9,125,955,40,144,380,강,중형,북,37,72
2019년 09월 06일 12시,24,36.1,125.3,960,39,140,370,강,중형,북,40,110
2019년 09월 06일 12시,30,38.3,125.9,965,37,133,350,강,중형,북북동,42,125
2019년 09월 06일 12시,36,40.4,127.2,970,35,126,320,강,중형,북북동,44,140
2019년 09월 06일 12시,42,42.8,129.2,975,32,115,290,중,소형,북동,52,155
2019년 09월 06일 12시,48,45.1,131.8,980,29,104,280,중,소형,북동,55,170
2019년 09월 06일 12시,54,47.3,134.7,990,22,79,0,-,-,북동,56,0
2019년 09월 06일 15시,0,29.6,125.2,945,45,162,380,매우 강,중형,북북동,38,null
2019년 09월 06일 15시,6,31.6,125.1,950,43,155,390,강,중형,북,37,24
2019년 09월 06일 15시,12,33.6,125,955,40,144,390,강,중형,북,37,48
2019년 09월 06일 15시,18,35.7,125.3,960,39,140,380,강,중형,북,39,72
2019년 09월 06일 15시,24,37.8,125.8,965,37,133,360,강,중형,북북동,39,110
2019년 09월 06일 15시,30,40,126.7,975,29,104,340,중,중형,북북동,43,125
2019년 09월 06일 15시,36,42.2,128.3,980,27,97,310,중,중형,북동,46,140
2019년 09월 06일 15시,42,44.5,130.3,985,24,86,280,-,소형,북동,51,155
2019년 09월 06일 15시,48,46.8,133.1,990,20,72,0,-,-,북동,64,0
2019년 09월 06일 18시,0,30.5,125.2,950,43,155,390,강,중형,북,33,null
2019년 09월 06일 18시,6,32.4,125,950,43,155,390,강,중형,북,35,24
2019년 09월 06일 18시,12,34.3,125.1,955,40,144,380,강,중형,북,35,48
2019년 09월 06일 18시,18,36.5,125.5,960,39,140,370,강,중형,북,41,72
2019년 09월 06일 18시,24,38.8,126.2,965,37,133,350,강,중형,북북동,44,110
2019년 09월 06일 18시,30,41.2,127.4,975,29,104,320,중,중형,북북동,48,125
2019년 09월 06일 18시,36,43.5,129.3,980,25,90,280,중,소형,북동,50,140
2019년 09월 06일 18시,42,45.9,131.8,985,23,83,250,-,소형,북동,55,155
2019년 09월 06일 18시,48,48.1,134.9,994,18,65,0,-,-,북동,57,0
2019년 09월 06일 21시,0,31.4,125.1,950,43,155,390,강,중형,북,34,null
2019년 09월 06일 21시,6,33.5,125,955,40,144,380,강,중형,북,39,24
2019년 09월 06일 21시,12,35.7,125.3,960,39,140,370,강,중형,북,41,48
2019년 09월 06일 21시,18,37.8,125.8,965,37,133,360,강,중형,북북동,40,72
2019년 09월 06일 21시,24,40,126.7,980,27,97,330,중,중형,북북동,43,110
2019년 09월 06일 21시,30,42.4,128.3,985,24,86,280,-,소형,북북동,49,125
2019년 09월 06일 21시,36,44.7,130.5,990,22,79,0,-,-,북동,53,0
2019년 09월 07일 00시,0,32.5,125,950,43,155,390,강,중형,북,41,null
2019년 09월 07일 00시,6,34.8,125.1,955,40,144,380,강,중형,북,42,24
2019년 09월 07일 00시,12,37.1,125.6,960,39,140,370,강,중형,북북동,44,48
2019년 09월 07일 00시,18,39.4,126.5,970,32,115,350,중,중형,북북동,45,72
2019년 09월 07일 00시,24,41.7,127.8,980,25,90,310,중,중형,북북동,47,110
2019년 09월 07일 00시,30,44.2,129.9,985,22,79,270,-,소형,북동,54,125
2019년 09월 07일 00시,36,46.6,132.7,994,20,72,0,-,-,북동,58,0
2019년 09월 07일 03시,0,33.5,125,955,40,144,380,강,중형,북,37,null
2019년 09월 07일 03시,6,35.7,125.2,960,39,140,370,강,중형,북,41,24
2019년 09월 07일 03시,12,38,125.9,965,37,133,360,강,중형,북북동,44,48
2019년 09월 07일 03시,18,40.5,127.1,975,29,104,330,중,중형,북북동,49,72
2019년 09월 07일 03시,24,43.1,128.9,980,24,86,290,-,소형,북동,55,110
2019년 09월 07일 03시,30,45.6,131.3,985,22,79,250,-,소형,북동,56,125
2019년 09월 07일 03시,36,48,134.7,990,20,72,0,-,-,북동,62,0
2019년 09월 07일 06시,0,34.7,124.9,960,39,140,370,강,중형,북,44,null
2019년 09월 07일 06시,6,37,125.6,965,37,133,360,강,중형,북북동,44,24
2019년 09월 07일 06시,12,39.3,126.3,970,35,126,340,강,중형,북북동,45,48
2019년 09월 07일 06시,18,41.7,127.7,980,27,97,310,중,중형,북북동,48,72
2019년 09월 07일 06시,24,44.3,129.8,985,23,83,250,-,소형,북동,55,110
2019년 09월 07일 06시,30,46.7,132.5,990,20,72,0,-,-,북동,57,0
2019년 09월 07일 09시,0,35.6,125,965,37,133,380,강,중형,북,40,null
2019년 09월 07일 09시,6,38,125.8,970,35,126,350,강,중형,북북동,46,24
2019년 09월 07일 09시,12,40.5,126.9,975,32,115,320,중,중형,북북동,50,48
2019년 09월 07일 09시,18,43,128.6,980,29,104,280,중,소형,북동,51,72
2019년 09월 07일 09시,24,45.5,131,985,24,86,230,-,소형,북동,56,110
2019년 09월 07일 09시,30,47.9,133.9,992,20,72,0,-,-,북동,57,0
2019년 09월 07일 12시,0,36.7,125.3,965,37,133,360,강,중형,북북동,42,null
2019년 09월 07일 12시,6,39.5,126.4,970,35,126,330,강,중형,북북동,54,24
2019년 09월 07일 12시,12,42.4,128,975,32,115,300,중,중형,북북동,58,48
2019년 09월 07일 12시,18,45,130.4,980,29,104,250,중,소형,북동,59,72
2019년 09월 07일 12시,24,47.6,133.6,985,27,97,0,-,-,북동,62,0
2019년 09월 07일 15시,0,38,125.5,970,35,126,300,강,중형,북,49,null
2019년 09월 07일 15시,6,40.9,127.1,975,32,115,280,중,소형,북북동,57,24
2019년 09월 07일 15시,12,43.7,129.1,980,29,104,250,중,소형,북동,60,48
2019년 09월 07일 15시,18,46.4,132.1,985,24,86,0,-,-,북동,63,0
2019년 09월 07일 18시,0,39.2,126.1,975,32,115,300,중,중형,북북동,48,null
2019년 09월 07일 18시,6,42.3,128,975,32,115,260,중,소형,북북동,63,24
2019년 09월 07일 18시,12,45.1,130.7,980,29,104,240,중,소형,북동,64,48
2019년 09월 07일 18시,18,47.8,134.1,990,24,86,0,-,-,북동,66,0
2019년 09월 07일 21시,0,40.8,126.5,980,29,104,260,중,소형,북북동,60,null
2019년 09월 07일 21시,6,43.7,129.3,985,27,97,250,중,소형,북동,66,24
2019년 09월 07일 21시,12,46.6,132.6,990,24,86,0,-,-,북동,69,0
2019년 09월 08일 03시,0,43.6,128.5,985,27,97,240,중,소형,북북동,62,null
2019년 09월 08일 03시,12,49.5,135.9,990,24,86,0,-,-,북동,72,0
2019년 09월 08일 09시,0,44.4,130.9,985,27,97,0,-,-,동북동,35,null
