일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2011년 08월 07일 00시,12,31.7,123.7,970,36,130,420,강,중형,북북서,20,100
2011년 08월 07일 00시,24,34.2,122.6,975,34,122,390,강,중형,북북서,25,150
2011년 08월 07일 00시,36,36.9,122.2,980,31,112,360,중,중형,북,26,200
2011년 08월 07일 00시,48,39.4,121.9,990,24,86,300,약,중형,북,23,250
2011년 08월 07일 00시,72,44.2,123.6,998,-1,-4,0,-,-,북북동,23,0
2011년 08월 07일 03시,0,30.4,124.5,965,38,137,430,강,중형,북북서,25,0
2011년 08월 07일 03시,12,32.7,123.7,970,36,130,400,강,중형,북북서,23,100
2011년 08월 07일 03시,24,35.6,123.1,975,34,122,350,강,중형,북북서,27,150
2011년 08월 07일 03시,36,38.5,122.3,980,31,112,300,중,중형,북북서,28,200
2011년 08월 07일 03시,48,41.1,122.2,990,24,86,200,약,소형,북,25,250
2011년 08월 07일 03시,72,44.4,123.4,998,-1,-4,0,-,-,북북동,17,0
2011년 08월 07일 06시,0,31.1,124.4,965,38,137,430,강,중형,북,27,0
2011년 08월 07일 06시,12,33.5,123.6,970,36,130,400,강,중형,북북서,24,100
2011년 08월 07일 06시,24,36.4,122.9,975,34,122,380,강,중형,북북서,28,150
2011년 08월 07일 06시,36,39.4,122.1,980,31,112,300,중,중형,북북서,29,200
2011년 08월 07일 06시,48,42.1,122.4,992,22,79,200,약,소형,북,26,250
2011년 08월 07일 06시,72,45.3,125.4,998,-1,-4,0,-,-,북동,18,0
2011년 08월 07일 09시,0,31.9,124.5,965,38,137,430,강,중형,북,30,0
2011년 08월 07일 09시,12,34.5,123.6,970,36,130,400,강,중형,북북서,25,100
2011년 08월 07일 09시,24,37.5,122.5,975,34,122,380,강,중형,북북서,29,150
2011년 08월 07일 09시,36,40.4,122.6,980,31,112,300,중,중형,북,28,200
2011년 08월 07일 09시,48,42.9,123.5,992,22,79,200,약,소형,북북동,24,250
2011년 08월 07일 09시,72,44.8,128.5,998,-1,-4,0,-,-,동북동,19,0
2011년 08월 07일 12시,0,32.6,124.3,970,36,130,430,강,중형,북북서,27,0
2011년 08월 07일 12시,12,35.3,123.4,975,34,122,400,강,중형,북북서,26,100
2011년 08월 07일 12시,24,38.3,122.5,980,31,112,380,중,중형,북북서,29,150
2011년 08월 07일 12시,36,41.4,122.8,985,27,97,300,중,중형,북,29,200
2011년 08월 07일 12시,48,43.4,124.4,992,22,79,200,약,소형,북동,22,250
2011년 08월 07일 12시,72,45.3,129.1,998,-1,-4,0,-,-,동북동,18,0
2011년 08월 07일 15시,0,33.3,124.2,970,36,130,400,강,중형,북,27,0
2011년 08월 07일 15시,12,35.9,123.2,975,34,122,380,강,중형,북북서,26,100
2011년 08월 07일 15시,24,39,122.5,980,31,112,350,중,중형,북북서,29,150
2011년 08월 07일 15시,36,42,123.3,985,27,97,300,중,중형,북북동,29,200
2011년 08월 07일 15시,48,43.9,125.1,992,22,79,200,약,소형,북동,22,250
2011년 08월 07일 15시,72,45.7,130,998,-1,-4,0,-,-,동북동,19,0
2011년 08월 07일 18시,0,34.2,124,975,34,122,390,강,중형,북북서,34,0
2011년 08월 07일 18시,12,36.8,122.9,975,34,122,390,강,중형,북북서,26,100
2011년 08월 07일 18시,24,39.9,122.7,980,31,112,350,중,중형,북,29,150
2011년 08월 07일 18시,36,42.5,124.7,985,27,97,250,중,소형,북동,29,200
2011년 08월 07일 18시,48,44.2,128,992,22,79,200,약,소형,동북동,28,250
2011년 08월 07일 18시,72,45.7,132.4,998,-1,-4,0,-,-,동북동,16,0
2011년 08월 07일 21시,0,34.7,123.9,975,34,122,390,강,중형,북,19,0
2011년 08월 07일 21시,12,37.3,122.9,975,34,122,390,강,중형,북북서,26,100
2011년 08월 07일 21시,24,40.4,123,980,31,112,350,중,중형,북,29,150
2011년 08월 07일 21시,36,42.9,125.3,985,27,97,250,중,소형,북동,29,200
2011년 08월 07일 21시,48,44.5,128.8,992,22,79,200,약,소형,동북동,28,250
2011년 08월 07일 21시,72,45.9,133.2,998,-1,-4,0,-,-,동북동,16,0
2011년 08월 08일 00시,0,35.3,123.7,975,34,122,390,강,중형,북북서,24,0
2011년 08월 08일 00시,12,37.9,122.9,980,31,112,350,중,중형,북북서,25,100
2011년 08월 08일 00시,24,40.9,123.4,985,27,97,250,중,소형,북,29,150
2011년 08월 08일 00시,36,43.1,126.2,990,24,86,200,약,소형,북동,29,200
2011년 08월 08일 00시,48,44.8,129.6,994,21,76,150,약,소형,동북동,28,250
2011년 08월 08일 00시,72,46.1,134.2,998,-1,-4,0,-,-,동북동,17,0
2011년 08월 08일 03시,0,35.8,123.6,975,34,122,350,강,중형,북북서,19,0
2011년 08월 08일 03시,12,38.4,123,980,31,112,350,중,중형,북북서,25,100
