일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2015년 07월 09일 03시,24,18,144.1,925,51,184,390,매우강,중형,서북서,18,140
2015년 07월 09일 03시,48,18.8,141.4,930,50,180,380,매우강,중형,서북서,13,230
2015년 07월 09일 03시,72,19.2,140,945,45,162,350,매우강,중형,서북서,6,320
2015년 07월 09일 03시,96,20,139.8,950,43,155,330,강,중형,북북서,4,460
2015년 07월 09일 03시,120,22.7,139.2,955,40,144,310,강,중형,북북서,13,550
2015년 07월 09일 09시,0,17,146.9,935,49,176,370,매우강,중형,서북서,20,0
2015년 07월 09일 09시,24,18.3,143.4,925,51,184,380,매우강,중형,서북서,17,140
2015년 07월 09일 09시,48,18.9,140.7,925,51,184,380,매우강,중형,서북서,12,230
2015년 07월 09일 09시,72,19.5,139.9,930,50,180,380,매우강,중형,북서,5,320
2015년 07월 09일 09시,96,20.9,139.6,930,50,180,380,매우강,중형,북북서,6,460
2015년 07월 09일 09시,120,22.8,139.3,930,50,180,380,매우강,중형,북,9,550
2015년 07월 09일 15시,0,17.6,145.9,930,50,180,370,매우강,중형,서북서,21,0
2015년 07월 09일 15시,24,18.5,142.8,920,53,191,400,매우강,중형,서북서,14,140
2015년 07월 09일 15시,48,19,140.5,930,50,180,380,매우강,중형,서북서,10,230
2015년 07월 09일 15시,72,20,140,930,50,180,370,매우강,중형,북북서,5,320
2015년 07월 09일 15시,96,21.8,140,925,51,184,380,매우강,중형,북,8,460
2015년 07월 09일 15시,120,23.5,139.4,925,51,184,380,매우강,중형,북북서,9,550
2015년 07월 09일 21시,0,18,144.5,925,51,184,380,매우강,중형,서북서,26,0
2015년 07월 09일 21시,24,18.8,141.8,920,53,191,400,매우강,중형,서북서,12,140
2015년 07월 09일 21시,48,19.2,140,930,50,180,370,매우강,중형,서북서,8,230
2015년 07월 09일 21시,72,20.3,139.6,930,50,180,370,매우강,중형,북북서,5,320
2015년 07월 09일 21시,96,22.4,139.2,925,51,184,380,매우강,중형,북,10,460
2015년 07월 09일 21시,120,25.6,136.8,925,51,184,380,매우강,중형,북서,18,550
2015년 07월 10일 03시,0,18.2,143.6,920,53,191,350,매우강,중형,서북서,16,0
2015년 07월 10일 03시,24,18.9,141.2,915,55,198,370,매우강,중형,서북서,11,140
2015년 07월 10일 03시,48,19.5,139.6,930,50,180,330,매우강,중형,서북서,8,230
2015년 07월 10일 03시,72,20.7,139.3,930,50,180,330,매우강,중형,북북서,6,320
2015년 07월 10일 03시,96,23.1,138.7,925,51,184,320,매우강,중형,북북서,11,460
2015년 07월 10일 03시,120,26.1,135.4,920,53,191,320,매우강,중형,북서,20,550
2015년 07월 10일 09시,0,18.2,142.7,920,53,191,390,매우강,중형,서,16,0
2015년 07월 10일 09시,24,19.1,140.5,925,51,184,370,매우강,중형,서북서,12,140
2015년 07월 10일 09시,48,19.8,139.4,925,51,184,350,매우강,중형,북서,6,230
2015년 07월 10일 09시,72,21.3,139.3,935,49,176,330,매우강,중형,북,7,320
2015년 07월 10일 09시,96,23.7,138,940,47,169,300,매우강,중형,북북서,13,460
2015년 07월 10일 09시,120,26,135,940,47,169,300,매우강,중형,북서,16,550
2015년 07월 10일 15시,0,18.4,141.9,925,51,184,370,매우강,중형,서북서,15,0
2015년 07월 10일 15시,24,18.9,140.1,925,51,184,370,매우강,중형,서북서,10,140
2015년 07월 10일 15시,48,20.2,139.2,935,49,176,350,매우강,중형,북북서,7,230
2015년 07월 10일 15시,72,21.4,139,945,45,162,300,매우강,중형,북,6,320
2015년 07월 10일 15시,96,24.2,137,945,45,162,300,매우강,중형,북서,14,460
2015년 07월 10일 15시,120,26.3,134.1,940,47,169,330,매우강,중형,북서,16,550
2015년 07월 10일 21시,0,18.2,141.3,925,51,184,370,매우강,중형,서남서,11,0
2015년 07월 10일 21시,24,18.9,139.7,930,50,180,360,매우강,중형,서북서,8,140
2015년 07월 10일 21시,48,20.1,138.8,935,49,176,350,매우강,중형,북서,7,230
2015년 07월 10일 21시,72,21.3,138.1,945,45,162,300,매우강,중형,북북서,6,320
2015년 07월 10일 21시,96,24.5,136.1,945,45,162,300,매우강,중형,북서,13,460
2015년 07월 10일 21시,120,26.9,132.6,940,47,169,330,매우강,중형,북서,18,550
2015년 07월 11일 03시,0,18.3,140.7,935,49,176,390,매우강,중형,서북서,10,0
2015년 07월 11일 03시,24,19,139.2,940,47,169,380,매우강,중형,서북서,7,140
2015년 07월 11일 03시,48,20.4,138.5,950,43,155,350,강,중형,북북서,7,230
2015년 07월 11일 03시,72,22.5,137.3,950,43,155,350,강,중형,북북서,11,320
2015년 07월 11일 03시,96,25.1,134.8,945,45,162,370,매우강,중형,북서,16,460
2015년 07월 11일 03시,120,27.3,131.9,945,45,162,370,매우강,중형,북서,16,550
2015년 07월 11일 09시,0,18.2,139.6,940,47,169,350,매우강,중형,서,19,0
2015년 07월 11일 09시,24,19,138.7,945,45,162,340,매우강,중형,북서,5,140
2015년 07월 11일 09시,48,20.3,138.4,940,47,169,360,매우강,중형,북북서,7,230
2015년 07월 11일 09시,72,23,137.3,940,47,169,380,매우강,중형,북북서,13,320
2015년 07월 11일 09시,96,25.7,134.6,935,49,176,400,매우강,중형,북서,17,460
2015년 07월 11일 09시,120,27.7,132.1,935,49,176,400,매우강,중형,북서,14,550
2015년 07월 11일 15시,0,18.4,139.5,945,45,162,360,매우강,중형,북북서,4,0
2015년 07월 11일 15시,24,19,138.8,950,43,155,350,강,중형,북서,4,140
2015년 07월 11일 15시,48,21,138.2,955,40,144,340,강,중형,북북서,9,230
2015년 07월 11일 15시,72,23.9,136.7,950,43,155,350,강,중형,북북서,15,320
2015년 07월 11일 15시,96,26.2,134.3,945,45,162,360,매우강,중형,북서,15,460
2015년 07월 11일 15시,120,28.4,132.4,955,40,144,340,강,중형,북서,13,550
2015년 07월 11일 21시,0,18.4,139,950,43,155,350,강,중형,서,9,0
2015년 07월 11일 21시,24,19.4,138,955,40,144,340,강,중형,북서,6,140
2015년 07월 11일 21시,48,21.5,137.9,950,43,155,350,강,중형,북,10,230
2015년 07월 11일 21시,72,24.6,136.6,940,47,169,370,매우강,중형,북북서,15,320
2015년 07월 11일 21시,96,27.4,134.1,945,45,162,360,매우강,중형,북서,16,460
2015년 07월 11일 21시,120,30.4,131.6,955,40,144,350,강,중형,북서,17,550
2015년 07월 12일 03시,0,18.4,138.3,955,40,144,340,강,중형,서,12,0
2015년 07월 12일 03시,24,19.7,137.7,955,40,144,340,강,중형,북북서,7,140
2015년 07월 12일 03시,48,22.2,137.6,950,43,155,350,강,중형,북,12,230
2015년 07월 12일 03시,72,25.3,136.5,940,47,169,370,매우강,중형,북북서,15,320
2015년 07월 12일 03시,96,28.4,134.2,945,45,162,360,매우강,중형,북서,17,460
2015년 07월 12일 03시,120,31.4,132.4,955,40,144,340,강,중형,북북서,16,550
2015년 07월 12일 09시,0,18.4,137.7,955,40,144,340,강,중형,서,11,0
2015년 07월 12일 09시,24,20.4,137.7,950,43,155,350,강,중형,북,8,140
2015년 07월 12일 09시,48,23,137.2,945,45,162,360,매우강,중형,북,12,230
2015년 07월 12일 09시,72,26.4,135.9,940,47,169,370,매우강,중형,북북서,17,320
2015년 07월 12일 09시,96,29.5,133.7,950,43,155,350,강,중형,북서,17,460
2015년 07월 12일 09시,120,32.6,131.7,960,39,140,320,강,중형,북북서,16,550
2015년 07월 12일 15시,0,18.5,137.6,955,40,144,340,강,중형,북서,3,0
2015년 07월 12일 15시,24,21,137.5,945,45,162,350,매우강,중형,북,12,140
2015년 07월 12일 15시,48,23.8,137,940,47,169,360,매우강,중형,북,13,230
2015년 07월 12일 15시,72,27,135.4,940,47,169,360,매우강,중형,북북서,16,320
2015년 07월 12일 15시,96,30.3,133.2,955,40,144,340,강,중형,북북서,18,460
2015년 07월 12일 15시,120,33.2,131.3,965,37,133,280,강,소형,북북서,15,550
2015년 07월 12일 21시,0,18.8,137.5,955,40,144,340,강,중형,북북서,6,0
2015년 07월 12일 21시,24,21.5,137.3,945,45,162,350,매우강,중형,북,13,140
2015년 07월 12일 21시,48,24.4,137,940,47,169,360,매우강,중형,북,14,230
2015년 07월 12일 21시,72,28.4,135.7,945,45,162,350,매우강,중형,북북서,19,320
2015년 07월 12일 21시,96,31.7,133.4,955,40,144,340,강,중형,북서,18,460
2015년 07월 12일 21시,120,35.1,132.3,975,32,115,270,중,소형,북북서,16,550
2015년 07월 13일 03시,0,19.2,137.3,955,40,144,340,강,중형,북북서,8,0
2015년 07월 13일 03시,24,22.2,137.4,945,45,162,360,매우강,중형,북,14,140
2015년 07월 13일 03시,48,25.4,136.7,940,47,169,370,매우강,중형,북북서,15,230
2015년 07월 13일 03시,72,29.5,134.7,945,45,162,360,매우강,중형,북북서,21,320
2015년 07월 13일 03시,96,32.9,132.7,960,39,140,290,강,소형,북북서,18,460
2015년 07월 13일 03시,120,36.9,133.2,980,29,104,250,중,소형,북,19,550
2015년 07월 13일 09시,0,19.6,137.2,950,43,155,350,강,중형,북북서,8,0
2015년 07월 13일 09시,24,22.6,136.9,940,47,169,370,매우강,중형,북,14,140
2015년 07월 13일 09시,48,26,136.2,935,49,176,380,매우강,중형,북북서,16,230
2015년 07월 13일 09시,72,30.2,134,940,47,169,370,매우강,중형,북북서,21,320
2015년 07월 13일 09시,96,33.5,132.4,960,39,140,300,강,중형,북북서,17,460
2015년 07월 13일 09시,120,37.7,132.9,980,29,104,250,중,소형,북,20,550
2015년 07월 13일 15시,0,20.5,137.1,950,43,155,350,강,중형,북,17,0
2015년 07월 13일 15시,24,23.3,136.8,945,45,162,370,매우강,중형,북,13,140
2015년 07월 13일 15시,48,27.2,135.7,930,50,180,400,매우강,중형,북북서,19,230
2015년 07월 13일 15시,72,30.6,133.4,940,47,169,380,매우강,중형,북서,18,320
2015년 07월 13일 15시,96,33.6,131.7,965,37,133,280,강,소형,북북서,15,460
2015년 07월 13일 15시,120,37.5,131.7,985,27,97,230,중,소형,북,18,550
2015년 07월 13일 21시,0,21.4,136.9,950,43,155,350,강,중형,북북서,17,0
2015년 07월 13일 21시,24,24.2,136.7,940,47,169,380,매우강,중형,북,13,140
2015년 07월 13일 21시,48,28.2,134.8,925,51,184,420,매우강,중형,북북서,20,230
2015년 07월 13일 21시,72,31.2,133.1,945,45,162,370,매우강,중형,북북서,15,320
2015년 07월 13일 21시,96,34.4,131.4,975,32,115,270,중,소형,북북서,16,460
2015년 07월 13일 21시,120,38.2,132.3,992,23,83,220,약,소형,북북동,18,550
2015년 07월 14일 03시,0,22.2,136.6,950,43,155,350,강,중형,북북서,16,0
2015년 07월 14일 03시,24,25.5,135.8,935,49,176,400,매우강,중형,북북서,16,140
2015년 07월 14일 03시,48,28.9,134.1,935,49,176,390,매우강,중형,북북서,17,230
2015년 07월 14일 03시,72,32.1,132.2,950,43,155,350,강,중형,북북서,17,320
2015년 07월 14일 03시,96,35.3,130.7,985,27,97,220,중,소형,북북서,16,460
2015년 07월 14일 03시,120,39,132.8,996,20,72,200,약,소형,북북동,19,550
2015년 07월 14일 09시,0,22.9,136.6,950,43,155,350,강,중형,북,13,0
2015년 07월 14일 09시,24,26.2,135.6,935,49,176,400,매우강,중형,북북서,16,140
2015년 07월 14일 09시,48,29.9,133.8,940,47,169,350,매우강,중형,북북서,19,230
2015년 07월 14일 09시,72,33.3,131.9,955,40,144,300,강,중형,북북서,17,320
2015년 07월 14일 09시,96,36.2,131.6,985,27,97,190,중,소형,북,14,460
2015년 07월 14일 09시,120,39.8,133.9,994,21,76,200,약,소형,북북동,19,550
2015년 07월 14일 15시,0,23.7,136.6,950,43,155,350,강,중형,북,15,0
2015년 07월 14일 15시,24,26.6,135.5,935,49,176,400,매우강,중형,북북서,14,140
2015년 07월 14일 15시,48,30.3,133.9,935,49,176,380,매우강,중형,북북서,18,230
2015년 07월 14일 15시,72,33.6,131.9,965,37,133,300,강,중형,북북서,17,320
2015년 07월 14일 15시,96,36.8,132,990,24,86,190,약,소형,북,15,460
2015년 07월 14일 15시,120,40.1,134.1,994,21,76,170,약,소형,북북동,17,550
2015년 07월 14일 21시,0,24.4,136.6,950,43,155,350,강,중형,북,13,0
2015년 07월 14일 21시,24,27.5,135.3,940,47,169,380,매우강,중형,북북서,16,140
2015년 07월 14일 21시,48,31.3,133.3,945,45,162,360,매우강,중형,북북서,19,230
2015년 07월 14일 21시,72,34.8,132.1,975,32,115,270,중,소형,북북서,17,320
2015년 07월 14일 21시,96,37.8,133,992,23,83,180,약,소형,북북동,14,460
2015년 07월 14일 21시,120,41.3,135.4,996,20,72,150,약,소형,북동,18,550
2015년 07월 15일 03시,0,25.5,136.3,945,45,162,360,매우강,중형,북북서,21,0
2015년 07월 15일 03시,24,29.3,134.7,940,47,169,380,매우강,중형,북북서,19,140
2015년 07월 15일 03시,48,32.7,133.2,955,40,144,320,강,중형,북북서,17,230
2015년 07월 15일 03시,72,36,132.3,985,27,97,230,중,소형,북북서,16,320
2015년 07월 15일 03시,96,39.4,134.3,994,21,76,140,약,소형,북북동,17,460
2015년 07월 15일 03시,120,41.7,140.5,1000,-1,-4,0,-,-,동북동,24,0
2015년 07월 15일 09시,0,26.5,136.3,945,45,162,360,매우강,중형,북,19,0
2015년 07월 15일 09시,24,30.6,134.2,945,45,162,350,매우강,중형,북북서,21,140
2015년 07월 15일 09시,48,33.9,132.9,965,37,133,300,강,중형,북북서,16,230
2015년 07월 15일 09시,72,37.8,132.7,985,27,97,220,중,소형,북,18,320
2015년 07월 15일 09시,96,40.6,136.7,994,21,76,140,약,소형,북동,19,460
2015년 07월 15일 09시,120,41.8,140.7,998,-1,-4,0,-,-,동북동,15,0
2015년 07월 15일 15시,0,27.6,136,945,45,162,350,매우강,중형,북북서,21,0
2015년 07월 15일 15시,24,32.3,133.6,950,43,155,330,강,중형,북북서,24,140
2015년 07월 15일 15시,48,34.8,132.8,970,35,126,250,강,소형,북북서,12,230
2015년 07월 15일 15시,72,38.8,134.5,985,27,97,180,중,소형,북북동,20,320
2015년 07월 15일 15시,96,41.7,142.7,994,-1,-4,0,-,-,동북동,32,0
2015년 07월 15일 21시,0,28.9,135.7,955,40,144,350,강,중형,북북서,25,0
2015년 07월 15일 21시,24,33.2,133.3,965,37,133,300,강,중형,북북서,21,140
2015년 07월 15일 21시,48,35.9,133.4,985,27,97,230,중,소형,북,12,230
2015년 07월 15일 21시,72,39.1,135.8,998,-1,-4,0,-,-,북동,17,0
2015년 07월 16일 03시,0,30,135.2,955,40,144,320,강,중형,북북서,22,0
2015년 07월 16일 03시,24,33.7,133.1,970,35,126,260,강,소형,북북서,19,140
2015년 07월 16일 03시,48,36.9,133.9,992,23,83,200,약,소형,북북동,15,230
2015년 07월 16일 03시,72,39.5,136.3,998,-1,-4,0,-,-,북동,14,0
2015년 07월 16일 09시,0,31,134.7,960,39,140,360,강,중형,북북서,20,0
2015년 07월 16일 09시,24,34.9,133.1,975,32,115,280,중,소형,북북서,19,140
2015년 07월 16일 09시,48,38.2,134.6,996,20,72,220,약,소형,북북동,16,230
2015년 07월 16일 09시,72,41.1,139.7,1002,-1,-4,0,-,-,동북동,23,0
2015년 07월 16일 15시,0,31.9,134.5,960,39,140,330,강,중형,북북서,17,0
2015년 07월 16일 15시,12,33.8,133.6,965,37,133,300,강,중형,북북서,19,60
2015년 07월 16일 15시,24,35.8,133.3,975,32,115,240,중,소형,북,18,140
2015년 07월 16일 15시,36,37.3,133.9,980,29,104,220,중,소형,북북동,15,185
2015년 07월 16일 15시,48,39,135.8,996,20,72,200,약,소형,북동,21,230
2015년 07월 16일 15시,60,40.2,138.5,998,-1,-4,0,-,-,동북동,22,0
2015년 07월 16일 21시,0,33,134.4,960,39,140,320,강,중형,북,20,0
2015년 07월 16일 21시,6,33.9,133.9,965,37,133,300,강,중형,북북서,18,30
2015년 07월 16일 21시,12,34.9,133.6,970,35,126,270,강,소형,북북서,18,60
2015년 07월 16일 21시,18,35.9,133.5,975,32,115,250,중,소형,북,18,90
2015년 07월 16일 21시,24,36.7,133.8,985,27,97,220,중,소형,북북동,16,140
2015년 07월 16일 21시,30,37.5,134.3,990,24,86,210,약,소형,북북동,17,162
2015년 07월 16일 21시,36,38.3,135.1,994,21,76,200,약,소형,북동,18,185
2015년 07월 16일 21시,42,39,136,996,20,72,190,약,소형,북동,20,207
2015년 07월 16일 21시,48,39.5,137.3,1002,-1,-4,0,-,-,동북동,20,0
2015년 07월 17일 03시,0,34,134,970,35,126,280,강,소형,북북서,20,0
2015년 07월 17일 03시,6,35,134.1,975,32,115,260,중,소형,북,19,30
2015년 07월 17일 03시,12,35.8,134.1,980,29,104,240,중,소형,북,15,60
2015년 07월 17일 03시,18,36.7,134.3,985,27,97,220,중,소형,북북동,17,90
