일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 08월 06일 21시,72,25.9,120.8,960,39,140,380,강,중형,북서,15,260
2019년 08월 06일 21시,96,28.6,120.1,980,29,104,320,중,중형,북북서,13,370
2019년 08월 06일 21시,120,31.5,120.8,994,21,76,300,-,중형,북북동,14,480
2019년 08월 07일 03시,0,19.7,127.9,975,32,115,340,중,중형,서,11,null
2019년 08월 07일 03시,12,20.9,126.7,970,35,126,360,강,중형,북서,15,48
2019년 08월 07일 03시,24,21.8,125.2,965,37,133,380,강,중형,서북서,15,110
2019년 08월 07일 03시,36,23.1,124.1,955,40,144,400,강,중형,북서,15,140
2019년 08월 07일 03시,48,24.2,122.9,950,43,155,410,강,중형,북서,14,170
2019년 08월 07일 03시,72,26.6,120.7,965,37,133,380,강,중형,북서,15,260
2019년 08월 07일 03시,96,29.4,120.5,975,32,115,340,중,중형,북,13,370
2019년 08월 07일 03시,120,32.2,121,985,27,97,300,중,중형,북,13,480
2019년 08월 07일 09시,0,20.2,127.9,970,35,126,350,강,중형,북북동,19,null
2019년 08월 07일 09시,12,21.4,126.2,960,39,140,370,강,중형,북서,18,50
2019년 08월 07일 09시,24,22.3,125,950,43,155,390,강,중형,북서,13,110
2019년 08월 07일 09시,36,23.3,123.8,940,47,169,400,매우 강,중형,북서,14,140
2019년 08월 07일 09시,48,24.6,122.5,950,43,155,400,강,중형,북서,16,170
2019년 08월 07일 09시,72,27.3,120.5,965,37,133,370,강,중형,북서,15,260
2019년 08월 07일 09시,96,29.4,120.6,975,32,115,330,중,중형,북,10,370
2019년 08월 07일 09시,120,32.6,121.1,985,27,97,300,중,중형,북,15,480
2019년 08월 07일 15시,0,21,127.7,965,37,133,370,강,중형,북북서,16,null
2019년 08월 07일 15시,12,21.9,126,955,40,144,390,강,중형,서북서,17,50
2019년 08월 07일 15시,24,22.8,124.6,945,45,162,410,매우 강,중형,북서,15,110
2019년 08월 07일 15시,36,23.8,123.5,940,47,169,420,매우 강,중형,북서,13,140
2019년 08월 07일 15시,48,24.8,122.5,950,43,155,420,강,중형,북서,14,170
2019년 08월 07일 15시,72,27.6,121,960,39,140,380,강,중형,북북서,14,260
2019년 08월 07일 15시,96,30.7,120.9,975,32,115,330,중,중형,북,14,370
2019년 08월 07일 15시,120,33.9,121.1,985,27,97,300,중,중형,북,15,480
2019년 08월 07일 21시,0,21.6,127,950,43,155,380,강,중형,서북서,19,null
2019년 08월 07일 21시,12,22.5,125.4,945,45,162,400,매우 강,중형,서북서,16,50
2019년 08월 07일 21시,24,23.4,124.2,940,47,169,420,매우 강,중형,북서,13,110
2019년 08월 07일 21시,36,24.3,123.1,940,47,169,420,매우 강,중형,북서,12,140
2019년 08월 07일 21시,48,25.4,122.1,950,43,155,410,강,중형,북서,13,170
2019년 08월 07일 21시,72,28.4,120.9,960,39,140,370,강,중형,북북서,15,260
2019년 08월 07일 21시,96,31.6,120.9,975,32,115,320,중,중형,북,15,370
2019년 08월 07일 21시,120,34.4,121.1,985,27,97,300,중,중형,북,15,480
2019년 08월 08일 03시,0,22.1,126.4,940,47,169,380,매우 강,중형,북서,15,null
2019년 08월 08일 03시,12,22.9,124.8,935,49,176,400,매우 강,중형,서북서,16,50
2019년 08월 08일 03시,24,24,123.5,930,50,180,420,매우 강,중형,북서,15,110
2019년 08월 08일 03시,36,25.2,122.3,940,47,169,400,매우 강,중형,북서,15,140
2019년 08월 08일 03시,48,26.7,121.5,950,43,155,390,강,중형,북북서,15,170
2019년 08월 08일 03시,72,29.4,120.8,965,37,133,360,강,중형,북북서,13,260
2019년 08월 08일 03시,96,32.5,121,975,32,115,320,중,중형,북,14,370
2019년 08월 08일 03시,120,36,121.4,985,27,97,300,중,중형,북,16,480
2019년 08월 08일 09시,0,22.7,125.9,935,49,176,400,매우 강,중형,북북서,8,null
2019년 08월 08일 09시,12,23.6,124.4,930,50,180,400,매우 강,중형,서북서,16,48
2019년 08월 08일 09시,24,24.7,123,940,47,169,380,매우 강,중형,북서,15,110
2019년 08월 08일 09시,36,25.9,121.9,945,45,162,370,매우 강,중형,북서,14,140
2019년 08월 08일 09시,48,27.6,121.2,950,43,155,360,강,중형,북북서,17,170
2019년 08월 08일 09시,72,30.9,121.1,965,37,133,350,강,중형,북,15,260
2019년 08월 08일 09시,96,34,121.2,980,29,104,300,중,중형,북,14,370
2019년 08월 08일 09시,120,36.9,121.5,990,24,86,280,-,소형,북,14,480
2019년 08월 08일 15시,0,23.7,125.5,930,50,180,400,매우 강,중형,북북서,21,null
2019년 08월 08일 15시,12,24.8,124.5,925,51,184,400,매우 강,중형,북서,13,48
2019년 08월 08일 15시,24,25.9,122.7,940,47,169,380,매우 강,중형,서북서,18,110
2019년 08월 08일 15시,36,27.1,121.6,945,45,162,370,매우 강,중형,북서,14,140
2019년 08월 08일 15시,48,28.3,121.2,955,40,144,350,강,중형,북북서,12,170
2019년 08월 08일 15시,72,31.5,121.6,970,35,126,320,강,중형,북,15,260
2019년 08월 08일 15시,96,34.8,119.3,985,27,97,290,중,소형,북서,18,370
2019년 08월 08일 15시,120,35.1,117.5,990,24,86,270,-,소형,서남서,5,480
2019년 08월 08일 21시,0,24.4,124.9,930,50,180,400,매우 강,중형,북서,16,null
2019년 08월 08일 21시,12,25.4,123.6,930,50,180,390,매우 강,중형,북서,14,48
2019년 08월 08일 21시,24,26.5,122.1,940,47,169,380,매우 강,중형,북서,16,110
2019년 08월 08일 21시,36,27.6,121.3,950,43,155,360,강,중형,북서,12,140
2019년 08월 08일 21시,48,29.2,121.3,955,40,144,350,강,중형,북,15,170
2019년 08월 08일 21시,72,32.5,121.2,970,35,126,300,강,중형,북,15,260
2019년 08월 08일 21시,96,35,119,985,27,97,290,중,소형,북서,14,370
2019년 08월 08일 21시,120,35.2,117.5,994,21,76,270,-,소형,서,6,480
2019년 08월 09일 03시,0,25.4,124.5,935,49,176,400,매우 강,중형,북북서,21,null
