일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 08월 23일 21시,36,29.3,126,955,40,144,320,강,중형,북,8,150
2020년 08월 23일 21시,48,30.5,125.7,945,45,162,330,매우 강,중형,북북서,12,180
2020년 08월 23일 21시,72,34.7,125.3,950,43,155,320,강,중형,북,19,250
2020년 08월 23일 21시,96,40.7,125.9,985,27,97,240,중,소형,북,28,350
2020년 08월 23일 21시,120,45.8,127.2,996,20,72,0,-,-,북북동,24,0
2020년 08월 24일 03시,0,27.1,125.3,980,29,104,270,중,소형,북동,9,null
2020년 08월 24일 03시,12,28.1,126.1,970,35,126,300,강,중형,북동,11,60
2020년 08월 24일 03시,24,28.9,126.1,960,39,140,310,강,중형,북,7,120
2020년 08월 24일 03시,36,29.7,125.8,950,43,155,320,강,중형,북북서,8,150
2020년 08월 24일 03시,48,31.3,125.6,945,45,162,330,매우 강,중형,북,15,180
2020년 08월 24일 03시,72,36.1,125.4,955,40,144,310,강,중형,북,22,250
2020년 08월 24일 03시,96,44.2,126.6,990,24,86,0,-,-,북,38,0
2020년 08월 24일 09시,0,27.3,126,980,29,104,280,중,소형,동북동,13,null
2020년 08월 24일 09시,12,28.5,126.3,970,35,126,300,강,중형,북북동,11,60
2020년 08월 24일 09시,24,29.4,126.1,960,39,140,310,강,중형,북북서,9,120
2020년 08월 24일 09시,36,30.4,125.7,950,43,155,320,강,중형,북북서,10,150
2020년 08월 24일 09시,48,32.2,125.5,945,45,162,330,매우 강,중형,북,17,180
2020년 08월 24일 09시,72,38.2,125.6,960,39,140,290,강,소형,북,28,250
2020년 08월 24일 09시,96,46.6,126.5,994,21,76,0,-,-,북,39,0
2020년 08월 24일 15시,0,27.8,126.4,975,32,115,300,중,중형,북북동,12,null
2020년 08월 24일 15시,12,29,126.2,965,37,133,350,강,중형,북,11,60
2020년 08월 24일 15시,24,29.8,125.9,955,40,144,380,강,중형,북북서,9,120
2020년 08월 24일 15시,36,31,125.5,945,45,162,420,매우 강,중형,북북서,11,150
2020년 08월 24일 15시,48,33.3,125.4,945,45,162,420,매우 강,중형,북,21,180
2020년 08월 24일 15시,72,40.2,125.9,965,37,133,300,강,중형,북,32,250
2020년 08월 24일 15시,96,48.4,129.1,996,15,54,0,-,-,북북동,40,0
2020년 08월 24일 21시,0,28.4,126.2,965,37,133,320,강,중형,북서,8,null
2020년 08월 24일 21시,12,29.4,126,960,39,140,370,강,중형,북북서,10,60
2020년 08월 24일 21시,24,30.3,125.7,945,45,162,400,매우 강,중형,북북서,9,120
2020년 08월 24일 21시,36,31.8,125.4,940,47,169,430,매우 강,중형,북,14,150
2020년 08월 24일 21시,48,34.7,125.4,945,45,162,420,매우 강,중형,북,27,180
2020년 08월 24일 21시,60,38.3,125.6,960,39,140,350,강,중형,북,33,215
2020년 08월 24일 21시,72,42.4,126.6,990,24,86,200,-,소형,북북동,38,250
2020년 08월 24일 21시,84,46.9,128.5,998,19,68,0,-,-,북북동,44,0
2020년 08월 25일 03시,0,28.5,126,965,37,133,330,강,중형,서,3,null
