일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2018년 08월 19일 09시,0,25.1,139,955,40,144,330,강,중형,서북서,12,null
2018년 08월 19일 09시,24,26.3,135.8,950,43,155,350,강,중형,서북서,14,110
2018년 08월 19일 09시,48,27.8,131.8,950,43,155,350,강,중형,서북서,18,170
2018년 08월 19일 09시,72,30.7,127.8,955,40,144,330,강,중형,북서,21,250
2018년 08월 19일 09시,96,35.2,128,970,35,126,300,강,중형,북북동,27,330
2018년 08월 19일 09시,120,41.6,130.3,985,27,97,280,중,소형,북북동,31,450
2018년 08월 19일 15시,0,25,138.7,955,40,144,330,강,중형,서남서,5,null
2018년 08월 19일 15시,24,26.5,134.8,950,43,155,350,강,중형,서북서,18,110
2018년 08월 19일 15시,48,28.2,130.6,950,43,155,350,강,중형,서북서,19,170
2018년 08월 19일 15시,72,31.7,126.2,955,40,144,330,강,중형,북서,24,250
2018년 08월 19일 15시,96,36.6,127.6,980,29,104,300,중,중형,북북동,23,330
2018년 08월 19일 15시,120,42.5,131.8,992,23,83,280,약,소형,북동,31,450
2018년 08월 19일 21시,0,25.2,138.2,960,39,140,340,강,중형,서북서,9,null
2018년 08월 19일 21시,24,26.9,133.7,950,43,155,350,강,중형,서북서,20,110
2018년 08월 19일 21시,48,28.9,129.4,960,39,140,350,강,중형,서북서,20,170
2018년 08월 19일 21시,72,32.5,126.1,970,35,126,330,강,중형,북서,21,250
2018년 08월 19일 21시,96,38.2,128.5,990,24,86,300,약,중형,북북동,28,330
2018년 08월 19일 21시,120,44,133,996,20,72,280,약,소형,북동,31,450
2018년 08월 20일 03시,0,25.6,137.4,960,39,140,340,강,중형,서북서,15,null
2018년 08월 20일 03시,24,27.3,132.6,950,43,155,350,강,중형,서북서,21,110
2018년 08월 20일 03시,48,29.6,128.2,960,39,140,350,강,중형,서북서,21,170
2018년 08월 20일 03시,72,34,126.3,975,32,115,320,중,중형,북북서,21,250
2018년 08월 20일 03시,96,39.7,129.6,992,23,83,300,약,중형,북북동,29,330
2018년 08월 20일 03시,120,45.3,134.1,998,19,68,0,-,-,북동,30,0
2018년 08월 20일 09시,0,25.8,136.3,960,39,140,340,강,중형,서,19,null
2018년 08월 20일 09시,24,27.8,131.5,950,43,155,350,강,중형,서북서,22,110
2018년 08월 20일 09시,48,30.8,126.8,960,39,140,340,강,중형,서북서,23,170
2018년 08월 20일 09시,72,35,126.5,980,29,104,320,중,중형,북,19,250
2018년 08월 20일 09시,96,41.3,130.7,992,23,83,300,약,중형,북동,33,330
2018년 08월 20일 09시,120,46.1,134.8,1002,17,61,0,-,-,북동,26,0
2018년 08월 20일 15시,0,26,135.5,960,39,140,360,강,중형,서북서,14,null
2018년 08월 20일 15시,24,28.4,130.2,950,43,155,380,강,중형,서북서,24,110
2018년 08월 20일 15시,48,31.7,126.5,965,37,133,350,강,중형,북서,21,170
2018년 08월 20일 15시,72,36.1,127,980,29,104,330,중,중형,북,20,250
2018년 08월 20일 15시,96,42,131.3,994,21,76,300,약,중형,북동,32,330
2018년 08월 20일 15시,120,47.4,135.4,1002,17,61,0,-,-,북동,28,0
2018년 08월 20일 21시,0,26.5,134.5,960,39,140,360,강,중형,서북서,19,null
2018년 08월 20일 21시,24,29.1,129.1,950,43,155,380,강,중형,서북서,25,110
2018년 08월 20일 21시,48,32.6,126.5,970,35,126,350,강,중형,북서,19,170
2018년 08월 20일 21시,72,37.4,127.5,985,27,97,300,중,중형,북북동,23,250
2018년 08월 20일 21시,96,43.5,132.4,990,24,86,250,약,소형,북동,33,330
2018년 08월 20일 21시,120,48.2,135.9,996,20,72,0,-,-,북동,24,0
2018년 08월 21일 03시,0,27,133.3,955,40,144,370,강,중형,서북서,22,null
2018년 08월 21일 03시,24,29.9,127.4,950,43,155,380,강,중형,서북서,27,110
2018년 08월 21일 03시,48,33.9,126.4,975,32,115,330,중,중형,북북서,19,170
2018년 08월 21일 03시,72,39.7,129.2,990,24,86,280,약,소형,북북동,29,250
2018년 08월 21일 03시,96,44.9,133.4,992,23,83,0,-,-,북동,28,0
2018년 08월 21일 09시,0,27.6,132.2,950,43,155,380,강,중형,서북서,21,null
2018년 08월 21일 09시,24,30.1,126.6,955,40,144,370,강,중형,서북서,26,110
2018년 08월 21일 09시,48,34.1,125.4,975,32,115,330,중,중형,북,24,170
2018년 08월 21일 09시,72,38.6,128,990,24,86,250,약,소형,북북동,23,250
2018년 08월 21일 09시,96,42.5,131.4,994,21,76,0,-,-,북동,22,0
2018년 08월 21일 15시,0,28.4,131.1,950,43,155,380,강,중형,북서,23,null
2018년 08월 21일 15시,24,31,125.9,955,40,144,360,강,중형,서북서,24,110
2018년 08월 21일 15시,48,35.2,125.8,970,35,126,330,강,중형,북,19,170
2018년 08월 21일 15시,72,39.7,128.9,990,24,86,250,약,소형,북동,24,250
2018년 08월 21일 15시,96,43.1,132,996,20,72,0,-,-,북동,22,0
2018년 08월 21일 21시,0,29.1,129.9,950,43,155,380,강,중형,서북서,23,null
2018년 08월 21일 21시,12,30.4,127.3,955,40,144,370,강,중형,서북서,24,55
2018년 08월 21일 21시,24,32,125.7,960,39,140,360,강,중형,북서,19,110
2018년 08월 21일 21시,36,34.1,125.4,970,35,126,340,강,중형,북,20,140
2018년 08월 21일 21시,48,36.4,126.3,980,29,104,330,중,중형,북,21,170
2018년 08월 21일 21시,60,38.7,128,990,24,86,270,약,소형,북동,25,210
2018년 08월 21일 21시,72,40.7,129.7,992,23,83,250,약,소형,북동,24,250
2018년 08월 21일 21시,84,42.5,131.4,994,21,76,0,-,-,북동,18,0
2018년 08월 22일 03시,0,29.8,128.7,950,43,155,380,강,중형,서북서,23,null
2018년 08월 22일 03시,12,31.1,126.7,955,40,144,350,강,중형,서북서,20,48
2018년 08월 22일 03시,24,32.9,125.7,965,37,133,330,강,중형,북북서,18,110
2018년 08월 22일 03시,36,35,125.7,975,32,115,320,중,중형,북,20,140
2018년 08월 22일 03시,48,37.5,127.1,985,27,97,310,중,중형,북북동,25,170
2018년 08월 22일 03시,60,39.7,128.9,990,24,86,250,약,소형,북동,24,210
2018년 08월 22일 03시,72,41.8,130.7,996,20,72,200,약,소형,북동,23,250
2018년 08월 22일 03시,84,43.2,132,998,19,68,0,-,-,북동,18,0
2018년 08월 22일 09시,0,30.3,127.7,950,43,155,380,강,중형,서북서,19,null
2018년 08월 22일 09시,12,31.8,126.1,955,40,144,340,강,중형,북북서,22,50
2018년 08월 22일 09시,24,33.8,125.5,960,39,140,320,강,중형,북,22,110
2018년 08월 22일 09시,36,36.1,126.1,970,35,126,300,강,중형,북북동,23,140
2018년 08월 22일 09시,48,38.4,128,985,27,97,280,중,소형,북동,25,170
2018년 08월 22일 09시,60,40.6,129.8,992,23,83,220,약,소형,북동,24,210
2018년 08월 22일 09시,72,42.8,131.8,996,20,72,0,-,-,북동,24,0
2018년 08월 22일 15시,0,31.1,126.9,950,43,155,380,강,중형,북서,20,null
2018년 08월 22일 15시,12,32.7,125.6,955,40,144,340,강,중형,북서,18,50
2018년 08월 22일 15시,24,34.9,125.6,965,37,133,310,강,중형,북,20,110
2018년 08월 22일 15시,36,37.3,127,975,32,115,300,중,중형,북북동,24,140
2018년 08월 22일 15시,48,39.5,128.9,990,24,86,270,약,소형,북동,25,170
2018년 08월 22일 15시,60,41.8,130.9,994,21,76,220,약,소형,북동,26,210
2018년 08월 22일 15시,72,44,132.9,998,19,68,0,-,-,북동,27,0
2018년 08월 22일 18시,0,31.5,126.6,955,40,144,360,강,중형,북서,18,null
2018년 08월 22일 18시,12,33.2,125.5,955,40,144,340,강,중형,북북서,18,50
2018년 08월 22일 18시,24,35.5,125.8,965,37,133,310,강,중형,북,21,110
2018년 08월 22일 18시,36,37.8,127.4,980,29,104,300,중,중형,북동,25,140
2018년 08월 22일 18시,48,40.1,129.4,990,24,86,270,약,소형,북동,25,170
2018년 08월 22일 18시,60,42.3,131.4,994,21,76,220,약,소형,북동,25,210
2018년 08월 22일 18시,72,44.6,133.6,998,19,68,0,-,-,북동,26,0
2018년 08월 22일 21시,0,31.9,126.3,955,40,144,360,강,중형,북서,18,null
2018년 08월 22일 21시,12,33.8,125.5,955,40,144,340,강,중형,북북서,18,50
2018년 08월 22일 21시,24,36.1,126.2,965,37,133,310,강,중형,북북동,22,110
2018년 08월 22일 21시,36,38.4,127.9,985,27,97,300,중,중형,북동,25,140
2018년 08월 22일 21시,48,40.7,129.9,992,23,83,270,약,소형,북동,25,170
2018년 08월 22일 21시,60,43,132,996,20,72,220,약,소형,북동,26,210
2018년 08월 22일 21시,72,45,134,1000,17,61,0,-,-,북동,26,0
2018년 08월 23일 00시,0,32.3,126,955,40,144,360,강,중형,북서,18,null
2018년 08월 23일 00시,12,34.3,125.5,960,39,140,340,강,중형,북북서,19,50
2018년 08월 23일 00시,24,36.7,126.5,970,35,126,300,강,중형,북북동,23,110
2018년 08월 23일 00시,36,39,128.4,985,27,97,270,중,소형,북동,25,140
2018년 08월 23일 00시,48,41.2,130.4,994,21,76,260,약,소형,북동,25,170
2018년 08월 23일 00시,60,43.5,132.5,998,19,68,220,약,소형,북동,26,210
2018년 08월 23일 00시,72,45.4,134.4,1002,17,61,0,-,-,북동,26,0
2018년 08월 23일 03시,0,32.7,125.8,955,40,144,360,강,중형,북북서,16,null
2018년 08월 23일 03시,12,34.3,125.5,960,39,140,330,강,중형,북,15,50
2018년 08월 23일 03시,24,36.5,126.7,975,32,115,300,중,중형,북북동,23,110
2018년 08월 23일 03시,36,38.3,128.9,990,24,86,270,약,소형,북동,23,140
2018년 08월 23일 03시,48,40.3,131.4,994,21,76,250,약,소형,북동,26,170
2018년 08월 23일 03시,60,42.6,134.1,998,19,68,0,-,-,북동,28,0
2018년 08월 23일 06시,0,33.1,125.6,960,39,140,340,강,중형,북북서,16,null
2018년 08월 23일 06시,12,34.8,125.7,970,35,126,310,강,중형,북,16,50
2018년 08월 23일 06시,24,37,127.2,985,27,97,290,중,소형,북동,23,110
2018년 08월 23일 06시,36,38.8,129.4,992,23,83,250,약,소형,북동,23,140
2018년 08월 23일 06시,48,40.9,132.1,996,20,72,220,약,소형,북동,27,170
2018년 08월 23일 06시,60,43,135.1,1000,17,61,0,-,-,북동,28,0
2018년 08월 23일 09시,0,33.3,125.6,965,37,133,340,강,중형,북,7,null
2018년 08월 23일 09시,6,34.2,125.6,970,35,126,330,강,중형,북,17,20
2018년 08월 23일 09시,12,35.3,125.9,975,32,115,310,중,중형,북북동,21,50
2018년 08월 23일 09시,18,36.2,126.8,985,27,97,300,중,중형,북동,21,70
2018년 08월 23일 09시,24,37.1,127.8,990,24,86,290,약,소형,북동,23,110
2018년 08월 23일 09시,30,38,129.1,992,23,83,270,약,소형,북동,25,130
2018년 08월 23일 09시,36,39,130.5,994,21,76,250,약,소형,동북동,26,140
2018년 08월 23일 09시,42,39.9,131.9,996,20,72,230,약,소형,동북동,26,160
2018년 08월 23일 09시,48,40.9,133.6,998,19,68,220,약,소형,동북동,31,170
2018년 08월 23일 09시,60,42.7,137.8,1000,17,61,0,-,-,동북동,34,0
2018년 08월 23일 12시,0,33.4,125.6,970,35,126,320,강,중형,북,4,null
2018년 08월 23일 12시,6,34.4,125.6,975,32,115,310,중,중형,북,18,20
2018년 08월 23일 12시,12,35.4,126,980,29,104,300,중,중형,북북동,21,50
2018년 08월 23일 12시,18,36.4,127.1,985,27,97,280,중,소형,북동,24,70
2018년 08월 23일 12시,24,37.6,128.4,990,24,86,260,약,소형,북동,29,110
2018년 08월 23일 12시,30,38.5,129.7,992,23,83,240,약,소형,북동,25,130
2018년 08월 23일 12시,36,39.4,131.2,994,21,76,220,약,소형,동북동,27,140
2018년 08월 23일 12시,42,40.3,132.7,996,20,72,200,약,소형,동북동,27,160
2018년 08월 23일 12시,48,41.5,135.1,998,19,68,0,-,-,동북동,40,0
2018년 08월 23일 15시,0,33.6,125.5,970,35,126,320,강,중형,북북서,8,null
2018년 08월 23일 15시,6,34.7,126,975,32,115,310,중,중형,북북동,21,24
2018년 08월 23일 15시,12,35.6,126.7,985,27,97,300,중,중형,북동,21,48
2018년 08월 23일 15시,18,37,127.8,990,24,86,280,약,소형,북동,30,72
2018년 08월 23일 15시,24,38,129,992,23,83,260,약,소형,북동,24,110
2018년 08월 23일 15시,30,39,130.5,994,21,76,240,약,소형,동북동,28,125
2018년 08월 23일 15시,36,40,132.1,996,20,72,220,약,소형,동북동,29,140
2018년 08월 23일 15시,42,40.9,133.9,998,19,68,200,약,소형,동북동,31,155
2018년 08월 23일 15시,48,41.8,136.3,1000,17,61,0,-,-,동북동,37,0
2018년 08월 23일 18시,0,34.2,125.7,970,35,126,300,강,중형,북북동,23,null
2018년 08월 23일 18시,6,35.3,126.3,975,32,115,290,중,소형,북북동,23,20
2018년 08월 23일 18시,12,36.5,127.3,985,27,97,280,중,소형,북동,26,50
2018년 08월 23일 18시,18,37.6,128.5,990,24,86,260,약,소형,북동,27,70
2018년 08월 23일 18시,24,38.7,130.1,992,23,83,240,약,소형,북동,31,110
2018년 08월 23일 18시,30,40.1,132.3,994,21,76,200,약,소형,동북동,41,130
2018년 08월 23일 18시,36,41.3,135,996,20,72,180,약,소형,동북동,44,140
2018년 08월 23일 18시,42,42.1,138.1,998,19,68,0,-,-,동북동,46,0
2018년 08월 23일 21시,0,34.3,126.1,975,32,115,290,중,소형,동북동,12,null
2018년 08월 23일 21시,6,35.8,127.2,985,27,97,280,중,소형,북동,33,20
2018년 08월 23일 21시,12,37.3,128.6,990,24,86,270,약,소형,북동,35,50
2018년 08월 23일 21시,18,38.7,130.2,992,23,83,260,약,소형,북동,35,70
2018년 08월 23일 21시,24,40,132.2,994,21,76,230,약,소형,동북동,37,110
2018년 08월 23일 21시,30,41.2,134.7,996,20,72,200,약,소형,동북동,41,130
2018년 08월 23일 21시,36,42.1,137.3,998,19,68,0,-,-,동북동,40,0
2018년 08월 24일 00시,0,34.8,126.7,975,32,115,270,중,소형,북동,27,null
2018년 08월 24일 00시,6,36.3,127.7,985,27,97,260,중,소형,북동,31,20
2018년 08월 24일 00시,12,37.8,129.3,990,24,86,250,약,소형,북동,36,50
2018년 08월 24일 00시,18,39.2,131.1,992,23,83,240,약,소형,북동,37,70
2018년 08월 24일 00시,24,40.6,133.4,994,21,76,220,약,소형,동북동,42,110
2018년 08월 24일 00시,30,41.7,136.1,996,20,72,200,약,소형,동북동,43,130
2018년 08월 24일 00시,36,42.5,138.4,1000,17,61,0,-,-,동북동,40,0
2018년 08월 24일 03시,0,35.5,127.2,985,24,86,230,약,소형,북동,31,null
2018년 08월 24일 03시,6,37,128.3,990,23,83,220,약,소형,북동,31,30
2018년 08월 24일 03시,12,38.4,130.1,992,22,79,210,약,소형,북동,38,60
2018년 08월 24일 03시,18,39.9,132.2,994,21,76,200,약,소형,동북동,41,80
2018년 08월 24일 03시,24,41.3,135,996,20,72,180,약,소형,동북동,47,110
2018년 08월 24일 03시,30,42.4,138.1,998,19,68,0,-,-,동북동,47,0
2018년 08월 24일 06시,0,36.3,127.7,985,22,79,210,약,소형,북북동,32,null
2018년 08월 24일 06시,6,37.8,129.2,992,21,76,190,약,소형,북동,35,24
2018년 08월 24일 06시,12,39.1,131,994,21,76,180,약,소형,북동,36,48
2018년 08월 24일 06시,18,40.6,133.4,996,20,72,170,약,소형,동북동,44,72
2018년 08월 24일 06시,24,41.8,136.4,998,19,68,160,약,소형,동북동,47,110
2018년 08월 24일 06시,30,42.7,139.6,1000,17,61,0,-,-,동북동,48,0
2018년 08월 24일 09시,0,37.5,128.6,985,22,79,120,약,소형,북동,52,null
2018년 08월 24일 09시,6,38.7,130.4,992,21,76,130,약,소형,북동,35,24
2018년 08월 24일 09시,12,40.1,132.5,994,21,76,130,약,소형,동북동,39,48
2018년 08월 24일 09시,18,41.4,135.5,996,20,72,130,약,소형,동북동,49,72
2018년 08월 24일 09시,24,42.7,138.8,998,19,68,0,-,-,동북동,51,0
2018년 08월 24일 12시,0,38.2,129.4,985,22,79,150,약,소형,북동,35,null
2018년 08월 24일 12시,6,39.4,131.4,992,21,76,150,약,소형,동북동,36,24
2018년 08월 24일 12시,12,40.7,133.9,994,21,76,150,약,소형,동북동,44,48
2018년 08월 24일 12시,18,42.1,137.3,996,20,72,130,약,소형,동북동,54,72
2018년 08월 24일 12시,24,43.2,140.2,998,19,68,0,-,-,동북동,51,0
2018년 08월 24일 15시,0,38.8,130.3,985,22,79,150,약,소형,동북동,34,null
2018년 08월 24일 15시,6,40.1,132.5,992,21,76,150,약,소형,동북동,40,24
2018년 08월 24일 15시,12,41.4,135.6,994,21,76,140,약,소형,동북동,50,48
2018년 08월 24일 15시,18,42.8,139,996,20,72,0,-,-,동북동,53,0
2018년 08월 24일 21시,0,40.1,132.1,990,20,72,120,약,소형,북동,35,null
2018년 08월 24일 21시,12,42.8,139,996,19,68,0,-,-,동북동,54,0
2018년 08월 25일 03시,0,41.4,133.5,990,20,72,0,-,-,북동,31,null
