일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2017년 07월 27일 03시,72,27.2,141.2,970,35,126,300,강,중형,남서,11,320
2017년 07월 27일 03시,96,26.2,140.1,965,37,133,320,강,중형,남서,7,460
2017년 07월 27일 03시,120,25.4,139.5,965,37,133,320,강,중형,남서,4,550
2017년 07월 27일 09시,0,30.7,152.1,965,37,133,300,강,중형,서,31,0
2017년 07월 27일 09시,24,29.9,146.2,970,35,126,300,강,중형,서,24,140
2017년 07월 27일 09시,48,28.3,142.6,970,35,126,300,강,중형,서남서,16,230
2017년 07월 27일 09시,72,26.9,140.5,965,37,133,300,강,중형,서남서,11,320
2017년 07월 27일 09시,96,25.8,139.5,965,37,133,320,강,중형,남서,7,460
2017년 07월 27일 09시,120,24.5,138.9,965,37,133,320,강,중형,남남서,7,550
2017년 07월 27일 15시,0,30.9,150.7,965,37,133,300,강,중형,서,23,0
2017년 07월 27일 15시,24,29.6,144.9,970,35,126,300,강,중형,서남서,22,140
2017년 07월 27일 15시,48,28.1,141.7,970,35,126,300,강,중형,서남서,14,230
2017년 07월 27일 15시,72,26.6,140,965,37,133,300,강,중형,남서,10,320
2017년 07월 27일 15시,96,25.4,139.3,965,37,133,320,강,중형,남남서,6,460
2017년 07월 27일 15시,120,24.6,138.2,970,35,126,320,강,중형,남서,6,550
2017년 07월 27일 21시,0,30.7,148.7,970,35,126,300,강,중형,서,32,0
2017년 07월 27일 21시,24,29.1,144.2,970,35,126,300,강,중형,서남서,20,140
2017년 07월 27일 21시,48,27.4,141.6,970,35,126,300,강,중형,서남서,13,230
2017년 07월 27일 21시,72,25.8,140.1,965,37,133,320,강,중형,남서,10,320
2017년 07월 27일 21시,96,25,138.8,965,37,133,320,강,중형,서남서,6,460
2017년 07월 27일 21시,120,24.6,137.8,970,35,126,300,강,중형,서남서,5,550
2017년 07월 28일 03시,0,30.4,146.9,970,35,126,300,강,중형,서,29,0
2017년 07월 28일 03시,24,28,143.2,970,35,126,300,강,중형,서남서,19,140
2017년 07월 28일 03시,48,26.1,141.3,970,35,126,300,강,중형,남서,12,230
2017년 07월 28일 03시,72,24.8,140.1,970,35,126,300,강,중형,남서,8,320
2017년 07월 28일 03시,96,24.7,138.9,975,32,115,300,중,중형,서,5,460
2017년 07월 28일 03시,120,25,137.8,975,32,115,300,중,중형,서북서,5,550
2017년 07월 28일 09시,0,29.7,145.4,970,35,126,300,강,중형,서남서,27,0
2017년 07월 28일 09시,24,27.5,142.7,970,35,126,300,강,중형,남서,15,140
2017년 07월 28일 09시,48,25.5,141,965,37,133,320,강,중형,남서,12,230
2017년 07월 28일 09시,72,24.7,139.8,965,37,133,320,강,중형,남서,6,320
2017년 07월 28일 09시,96,24.7,138.4,970,35,126,300,강,중형,서,6,460
2017년 07월 28일 09시,120,25,137.3,970,35,126,300,강,중형,서북서,5,550
2017년 07월 28일 15시,0,29.1,144.8,970,35,126,300,강,중형,남서,15,0
2017년 07월 28일 15시,24,26.9,142.5,970,35,126,300,강,중형,남서,12,140
2017년 07월 28일 15시,48,24.9,141,965,37,133,320,강,중형,남서,11,230
