일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2020년 08월 31일 21시,0,25,127.2,945,45,162,380,매우 강,중형,북,22,null
2020년 08월 31일 21시,12,27.2,126.4,940,47,169,400,매우 강,중형,북북서,21,60
2020년 08월 31일 21시,24,28.5,126.3,935,49,176,400,매우 강,중형,북,12,120
2020년 08월 31일 21시,36,30.1,126.8,940,47,169,400,매우 강,중형,북북동,15,150
2020년 08월 31일 21시,48,33.5,128.1,950,43,155,360,강,중형,북북동,33,180
2020년 08월 31일 21시,60,37.4,129.9,965,37,133,320,강,중형,북북동,38,215
2020년 08월 31일 21시,72,42.9,130.4,980,29,104,300,중,중형,북,51,250
2020년 08월 31일 21시,84,47,129,992,23,83,0,-,-,북북서,40,0
2020년 09월 01일 03시,0,26.1,126.5,940,47,169,380,매우 강,중형,북북서,21,null
2020년 09월 01일 03시,12,27.9,126.3,935,49,176,400,매우 강,중형,북,17,60
2020년 09월 01일 03시,24,29.2,126.5,935,49,176,400,매우 강,중형,북,12,120
2020년 09월 01일 03시,36,31.6,127.4,945,45,162,380,매우 강,중형,북북동,24,150
2020년 09월 01일 03시,48,35.3,129,955,40,144,340,강,중형,북북동,36,180
2020년 09월 01일 03시,60,40.4,130.2,970,35,126,300,강,중형,북북동,41,215
2020년 09월 01일 03시,72,45.2,129.9,985,27,97,0,-,-,북,44,0
2020년 09월 01일 09시,0,26.9,126,935,49,176,380,매우 강,중형,북북서,13,null
2020년 09월 01일 09시,12,28.6,126.3,935,49,176,400,매우 강,중형,북,16,60
2020년 09월 01일 09시,24,30.3,126.9,940,47,169,390,매우 강,중형,북북동,16,120
2020년 09월 01일 09시,36,33.3,128.2,950,43,155,360,강,중형,북북동,30,150
2020년 09월 01일 09시,48,37.8,129.6,960,39,140,320,강,중형,북북동,43,180
2020년 09월 01일 09시,60,43.2,129.3,975,32,115,250,중,소형,북,50,215
2020년 09월 01일 09시,72,47,128,994,21,76,0,-,-,북북서,36,0
2020년 09월 01일 15시,0,27.6,126.1,935,49,176,380,매우 강,중형,북북동,16,null
2020년 09월 01일 15시,12,29.3,126.5,940,47,169,370,매우 강,중형,북북동,16,60
2020년 09월 01일 15시,24,31.6,127.4,950,43,155,350,강,중형,북북동,22,120
2020년 09월 01일 15시,36,35.3,129,960,40,144,330,강,중형,북북동,36,150
2020년 09월 01일 15시,48,40.4,129.6,970,35,126,290,강,소형,북,47,180
2020년 09월 01일 15시,60,45.6,128.1,985,27,97,0,-,-,북북서,49,0
2020년 09월 01일 21시,0,28.4,126.3,935,49,176,380,매우 강,중형,북북동,12,null
2020년 09월 01일 21시,6,29.3,126.5,940,47,169,370,매우 강,중형,북북동,17,30
2020년 09월 01일 21시,12,30.4,126.9,945,45,162,360,매우 강,중형,북북동,21,60
2020년 09월 01일 21시,18,31.6,127.4,950,43,155,350,강,중형,북북동,24,90
2020년 09월 01일 21시,24,33.3,128.1,955,40,144,340,강,중형,북북동,33,120
2020년 09월 01일 21시,30,35.3,129,960,40,144,330,강,중형,북북동,39,135
2020년 09월 01일 21시,36,38,129.3,965,37,133,310,강,중형,북,50,150
2020년 09월 01일 21시,42,40.5,129.3,970,35,126,290,강,소형,북,46,165
2020년 09월 01일 21시,48,43.4,128.4,975,32,115,260,중,소형,북북서,55,180
2020년 09월 01일 21시,54,45.6,127.2,985,27,97,0,-,-,북북서,44,0
2020년 09월 02일 00시,0,29,126.5,935,49,176,380,매우 강,중형,북북동,23,null
2020년 09월 02일 00시,6,30.2,126.8,940,47,169,370,매우 강,중형,북북동,23,30
2020년 09월 02일 00시,12,31.4,127.3,945,45,162,360,매우 강,중형,북북동,23,60
2020년 09월 02일 00시,18,32.6,127.8,950,43,155,350,강,중형,북북동,24,90
2020년 09월 02일 00시,24,34.3,128.6,955,40,144,340,강,중형,북북동,34,120
2020년 09월 02일 00시,30,36.6,129.2,960,39,140,320,강,중형,북북동,44,135
2020년 09월 02일 00시,36,39.2,129.4,965,37,133,300,강,중형,북,48,150
2020년 09월 02일 00시,42,42,128.9,970,35,126,280,강,소형,북,51,165
2020년 09월 02일 00시,48,44.7,127.7,980,29,104,0,-,-,북북서,53,0
2020년 09월 02일 03시,0,29.4,126.6,940,47,169,370,매우 강,중형,북북동,16,null
2020년 09월 02일 03시,6,30.6,127,945,45,162,360,매우 강,중형,북북동,23,30
2020년 09월 02일 03시,12,32,127.5,950,43,155,350,강,중형,북북동,27,60
2020년 09월 02일 03시,18,33.4,128.2,955,40,144,340,강,중형,북북동,28,90
2020년 09월 02일 03시,24,35.4,128.9,960,39,140,330,강,중형,북북동,39,120
2020년 09월 02일 03시,30,37.9,129.4,965,37,133,320,강,중형,북,47,135
2020년 09월 02일 03시,36,40.6,129.3,970,35,126,290,강,소형,북,50,150
2020년 09월 02일 03시,42,43.4,128.4,975,32,115,260,중,소형,북북서,53,165
2020년 09월 02일 03시,48,46,127.1,985,27,97,0,-,-,북북서,53,0
2020년 09월 02일 06시,0,30,126.7,940,47,169,370,매우 강,중형,북,22,null
2020년 09월 02일 06시,6,31.3,127.3,945,45,162,360,매우 강,중형,북북동,25,30
2020년 09월 02일 06시,12,32.8,127.9,950,43,155,350,강,중형,북북동,29,60
2020년 09월 02일 06시,18,34.6,128.6,955,40,144,340,강,중형,북북동,36,90
2020년 09월 02일 06시,24,37,129.3,965,37,133,330,강,중형,북북동,44,120
2020년 09월 02일 06시,30,39.4,129.4,970,35,126,310,강,중형,북,46,135
2020년 09월 02일 06시,36,42.2,128.8,975,32,115,270,중,소형,북북서,53,150
2020년 09월 02일 06시,42,44.9,127.7,980,29,104,0,-,-,북북서,51,0
2020년 09월 02일 09시,0,30.5,126.8,945,45,162,360,매우 강,중형,북,19,null
2020년 09월 02일 09시,6,31.9,127.4,950,43,155,350,강,중형,북북동,28,30
2020년 09월 02일 09시,12,33.5,128.1,955,40,144,340,강,중형,북북동,31,60
2020년 09월 02일 09시,18,35.7,129,965,37,133,330,강,중형,북북동,44,90
2020년 09월 02일 09시,24,39,129.1,970,35,126,320,강,중형,북,60,120
2020년 09월 02일 09시,30,42.7,128.3,975,32,115,290,중,소형,북북서,69,135
2020년 09월 02일 09시,36,44.9,127.2,980,29,104,0,-,-,북북서,43,0
2020년 09월 02일 12시,0,31.1,126.9,945,45,162,360,매우 강,중형,북,23,null
2020년 09월 02일 12시,6,32.6,127.7,950,43,155,350,강,중형,북북동,31,30
2020년 09월 02일 12시,12,34.5,128.6,960,39,140,340,강,중형,북북동,37,60
2020년 09월 02일 12시,18,37.3,129.1,975,32,115,300,중,중형,북북동,52,90
2020년 09월 02일 12시,24,40.9,128.8,980,29,104,280,중,소형,북,67,120
2020년 09월 02일 12시,30,43.9,127.7,985,27,97,0,-,-,북북서,58,0
2020년 09월 02일 15시,0,31.6,127.1,945,45,162,360,매우 강,중형,북북동,19,null
2020년 09월 02일 15시,6,33.5,128.2,950,43,155,350,강,중형,북북동,39,30
2020년 09월 02일 15시,12,35.8,128.9,965,37,133,300,강,중형,북북동,44,60
2020년 09월 02일 15시,18,39,129,975,32,115,290,중,소형,북,61,90
2020년 09월 02일 15시,24,42.6,128.2,980,29,104,250,중,소형,북북서,67,120
2020년 09월 02일 15시,30,45.2,127.2,990,24,86,0,-,-,북북서,58,0
2020년 09월 02일 18시,0,32.4,127.5,945,45,162,360,매우 강,중형,북북동,32,null
2020년 09월 02일 18시,6,34.5,128.6,955,40,144,350,강,중형,북북동,43,30
2020년 09월 02일 18시,12,37.3,129.1,970,35,126,300,강,중형,북,52,60
2020년 09월 02일 18시,18,40.9,128.7,980,29,104,250,중,소형,북,66,90
2020년 09월 02일 18시,24,44.1,127.7,985,27,97,0,-,-,북북서,62,0
2020년 09월 02일 21시,0,33.1,127.9,945,45,162,360,매우 강,중형,북북동,28,null
2020년 09월 02일 21시,6,35.5,129,960,39,140,320,강,중형,북북동,48,30
2020년 09월 02일 21시,12,38.9,129,975,32,115,290,중,소형,북,62,60
2020년 09월 02일 21시,18,42.7,128.2,980,29,104,250,중,소형,북북서,73,90
2020년 09월 02일 21시,24,45.6,127.2,990,24,86,0,-,-,북북서,62,0
2020년 09월 03일 00시,0,34,128.4,950,43,155,350,강,중형,북북동,36,null
2020년 09월 03일 00시,6,37.1,129.1,970,35,126,300,강,중형,북북동,58,30
2020년 09월 03일 00시,12,40.8,128.6,980,29,104,250,중,소형,북,70,60
2020년 09월 03일 00시,18,44.4,127.6,985,27,97,0,-,-,북북서,67,0
2020년 09월 03일 03시,0,35.4,128.9,960,39,140,350,강,중형,북북동,54,null
2020년 09월 03일 03시,6,38.9,129,975,32,115,290,중,소형,북,65,30
2020년 09월 03일 03시,12,42.8,128.1,980,29,104,250,중,소형,북북서,73,60
2020년 09월 03일 03시,18,45.9,127.1,990,24,86,0,-,-,북북서,67,0
2020년 09월 03일 06시,0,37.3,129.1,960,39,140,300,강,중형,북,70,null
2020년 09월 03일 06시,6,40.9,128.6,970,35,126,250,강,소형,북,67,30
2020년 09월 03일 06시,12,44.6,127.5,980,29,104,0,-,-,북북서,70,0
2020년 09월 03일 09시,0,38.9,129.2,970,35,126,300,강,중형,북,59,null
2020년 09월 03일 09시,6,43,128,980,29,104,0,-,-,북북서,78,0
2020년 09월 03일 12시,0,40.1,129,970,35,126,0,-,-,북,45,null
