일시,,위도(N),경도(E),중심기압,초속(m/s),시속(km/h),강풍반경(km)[예외반경],강도,크기,진행방향,이동속도(km/h),70% 확률 반경(km)
2019년 10월 02일 06시,36,37.7,132.5,992,23,83,200,-,소형,동북동,41,140
2019년 10월 02일 06시,42,38.3,135.4,996,20,72,0,-,-,동북동,44,0
2019년 10월 02일 09시,0,31.9,123.8,980,29,104,320,중,중형,북북동,24,null
2019년 10월 02일 09시,6,33,124.7,980,29,104,290,중,소형,북동,25,24
2019년 10월 02일 09시,12,34,125.8,985,27,97,270,중,소형,북동,25,48
2019년 10월 02일 09시,18,35.2,127.2,990,24,86,240,-,소형,북동,30,72
2019년 10월 02일 09시,24,36.3,128.9,992,23,83,230,-,소형,동북동,33,110
2019년 10월 02일 09시,30,37.3,131.2,992,23,83,210,-,소형,동북동,39,125
2019년 10월 02일 09시,36,38,134.1,994,21,76,0,-,-,동북동,45,0
2019년 10월 02일 12시,0,32.7,124.2,985,27,97,300,중,중형,북북동,30,null
2019년 10월 02일 12시,6,34,125.3,985,27,97,280,중,소형,북동,30,24
2019년 10월 02일 12시,12,35.1,126.9,990,24,86,250,-,소형,동북동,32,48
2019년 10월 02일 12시,18,36.1,128.7,992,23,83,220,-,소형,동북동,33,72
2019년 10월 02일 12시,24,37.1,130.6,992,23,83,200,-,소형,동북동,34,110
2019년 10월 02일 12시,30,37.8,132.9,994,21,76,180,-,소형,동북동,36,125
2019년 10월 02일 12시,36,38,135.3,994,21,76,0,-,-,동,36,0
2019년 10월 02일 15시,0,33.4,124.7,985,27,97,280,중,소형,북동,30,null
2019년 10월 02일 15시,6,34.5,126.2,985,27,97,260,중,소형,북동,31,24
2019년 10월 02일 15시,12,35.6,127.8,990,22,79,230,-,소형,동북동,32,48
2019년 10월 02일 15시,18,36.7,129.7,992,20,72,200,-,소형,동북동,34,72
2019년 10월 02일 15시,24,37.5,131.7,992,18,65,180,-,소형,동북동,35,110
2019년 10월 02일 15시,30,38,134.3,994,17,61,0,-,-,동,38,0
2019년 10월 02일 18시,0,33.9,125.4,985,27,97,270,중,소형,북동,30,null
2019년 10월 02일 18시,6,35.1,127,990,24,86,240,-,소형,북동,33,24
2019년 10월 02일 18시,12,36.1,128.7,990,22,79,220,-,소형,동북동,33,48
2019년 10월 02일 18시,18,37.1,130.6,992,20,72,190,-,소형,동북동,34,72
2019년 10월 02일 18시,24,37.8,133.1,992,19,68,180,-,소형,동북동,38,110
2019년 10월 02일 18시,30,38.1,135.4,994,17,61,0,-,-,동,38,0
2019년 10월 02일 21시,0,34.4,126.3,985,24,86,230,-,소형,동북동,33,null
2019년 10월 02일 21시,6,35.5,127.9,990,20,72,200,-,소형,북동,32,24
2019년 10월 02일 21시,12,36.8,129.8,992,18,65,180,-,소형,북동,36,48
2019년 10월 02일 21시,18,37.6,132,992,18,65,160,-,소형,동북동,36,72
2019년 10월 02일 21시,24,38.2,134.4,994,17,61,0,-,-,동북동,37,0
2019년 10월 03일 00시,0,34.9,127.2,990,20,72,200,-,소형,동북동,33,null
2019년 10월 03일 00시,6,36.1,128.8,992,18,65,180,-,소형,북동,34,24
2019년 10월 03일 00시,12,37.2,130.8,994,18,65,160,-,소형,동북동,36,48
2019년 10월 03일 00시,18,38,133.2,994,18,65,120,-,소형,동북동,38,72
2019년 10월 03일 00시,24,38.6,135.8,994,17,61,0,-,-,동,39,0
2019년 10월 03일 03시,0,35.7,128.2,992,19,68,170,-,소형,북동,42,null
2019년 10월 03일 03시,6,37.1,130.6,992,19,68,130,-,소형,동북동,44,24
2019년 10월 03일 03시,12,38.1,133.5,992,18,65,110,-,소형,동북동,46,48
2019년 10월 03일 03시,18,38.4,135.8,992,18,65,0,-,-,동,33,0
2019년 10월 03일 06시,0,37.1,129.5,992,18,65,120,-,소형,북동,65,null
2019년 10월 03일 06시,6,38.2,132.8,992,18,65,120,-,소형,동북동,54,24
2019년 10월 03일 06시,12,38.7,136.2,992,18,65,120,-,소형,동,50,48
2019년 10월 03일 06시,18,38.6,139.5,992,17,61,0,-,-,동,47,0
2019년 10월 03일 09시,0,37.8,130,992,18,65,120,-,소형,북동,30,null
2019년 10월 03일 09시,6,38.7,133.7,992,18,65,120,-,소형,동북동,51,24
2019년 10월 03일 09시,12,38.9,137.4,992,17,61,0,-,-,동,53,0
2019년 10월 03일 12시,0,38,130.7,990,18,65,0,-,-,동북동,22,null
