,행정구역,count,month,year
17602,만촌3동,"20,770",4,2014
17603,수성1가동,"17,821",4,2014
17604,수성2.3가동,"13,560",4,2014
17605,수성4가동,"17,190",4,2014
17606,황금1동,"25,486",4,2014
17607,황금2동,"12,785",4,2014
17608,중동,"13,178",4,2014
17609,상동,"18,145",4,2014
17610,파동,"14,853",4,2014
17611,두산동,"14,574",4,2014
17612,지산1동,"25,540",4,2014
17613,지산2동,"23,031",4,2014
17614,범물1동,"14,199",4,2014
17615,범물2동,"18,350",4,2014
17616,고산1동,"36,115",4,2014
17617,고산2동,"29,078",4,2014
17618,고산3동,"37,371",4,2014
17619,범어1동,"18,715",5,2014
17620,범어2동,"15,206",5,2014
17621,범어3동,"12,429",5,2014
17622,범어4동,"19,734",5,2014
17623,만촌1동,"25,804",5,2014
17624,만촌2동,"12,997",5,2014
17625,만촌3동,"20,753",5,2014
17626,수성1가동,"17,781",5,2014
17627,수성2.3가동,"13,542",5,2014
17628,수성4가동,"17,158",5,2014
17629,황금1동,"25,409",5,2014
17630,황금2동,"12,765",5,2014
17631,중동,"13,142",5,2014
17632,상동,"18,146",5,2014
17633,파동,"14,865",5,2014
17634,두산동,"14,631",5,2014
17635,지산1동,"25,473",5,2014
17636,지산2동,"22,936",5,2014
17637,범물1동,"14,201",5,2014
17638,범물2동,"18,300",5,2014
17639,고산1동,"36,073",5,2014
17640,고산2동,"29,076",5,2014
17641,고산3동,"37,416",5,2014
17642,범어1동,"18,659",6,2014
17643,범어2동,"15,117",6,2014
17644,범어3동,"12,460",6,2014
17645,범어4동,"19,881",6,2014
17646,만촌1동,"25,824",6,2014
17647,만촌2동,"12,970",6,2014
17648,만촌3동,"20,771",6,2014
17649,수성1가동,"17,749",6,2014
17650,수성2.3가동,"13,543",6,2014
17651,수성4가동,"17,100",6,2014
17652,황금1동,"25,384",6,2014
17653,황금2동,"12,743",6,2014
17654,중동,"13,115",6,2014
17655,상동,"18,159",6,2014
17656,파동,"14,858",6,2014
17657,두산동,"14,670",6,2014
17658,지산1동,"25,468",6,2014
17659,지산2동,"22,922",6,2014
17660,범물1동,"14,198",6,2014
17661,범물2동,"18,289",6,2014
17662,고산1동,"36,030",6,2014
17663,고산2동,"29,061",6,2014
17664,고산3동,"37,362",6,2014
17665,범어1동,"18,608",7,2014
17666,범어2동,"15,087",7,2014
17667,범어3동,"12,443",7,2014
17668,범어4동,"20,026",7,2014
17669,만촌1동,"25,828",7,2014
17670,만촌2동,"12,975",7,2014
17671,만촌3동,"20,786",7,2014
17672,수성1가동,"17,726",7,2014
17673,수성2.3가동,"13,515",7,2014
17674,수성4가동,"17,134",7,2014
17675,황금1동,"25,315",7,2014
17676,황금2동,"12,772",7,2014
17677,중동,"13,130",7,2014
17678,상동,"18,160",7,2014
17679,파동,"14,856",7,2014
17680,두산동,"14,652",7,2014
17681,지산1동,"25,427",7,2014
17682,지산2동,"22,890",7,2014
17683,범물1동,"14,129",7,2014
17684,범물2동,"18,306",7,2014
17685,고산1동,"35,987",7,2014
17686,고산2동,"28,995",7,2014
17687,고산3동,"37,323",7,2014
17688,범어1동,"18,584",8,2014
17689,범어2동,"15,069",8,2014
17690,범어3동,"12,414",8,2014
17691,범어4동,"20,108",8,2014
17692,만촌1동,"25,779",8,2014
17693,만촌2동,"12,967",8,2014
17694,만촌3동,"20,796",8,2014
17695,수성1가동,"17,681",8,2014
17696,수성2.3가동,"13,507",8,2014
17697,수성4가동,"17,121",8,2014
17698,황금1동,"25,305",8,2014
17699,황금2동,"12,762",8,2014
17700,중동,"13,130",8,2014
17701,상동,"18,251",8,2014
17702,파동,"14,852",8,2014
17703,두산동,"14,627",8,2014
17704,지산1동,"25,432",8,2014
17705,지산2동,"22,830",8,2014
17706,범물1동,"14,126",8,2014
17707,범물2동,"18,276",8,2014
17708,고산1동,"35,762",8,2014
17709,고산2동,"28,920",8,2014
17710,고산3동,"37,066",8,2014
17711,범어1동,"18,558",9,2014
17712,범어2동,"15,075",9,2014
17713,범어3동,"12,418",9,2014
17714,범어4동,"20,145",9,2014
17715,만촌1동,"25,628",9,2014
17716,만촌2동,"12,901",9,2014
17717,만촌3동,"20,754",9,2014
17718,수성1가동,"17,614",9,2014
17719,수성2.3가동,"13,471",9,2014
17720,수성4가동,"17,086",9,2014
17721,황금1동,"25,218",9,2014
17722,황금2동,"12,701",9,2014
17723,중동,"13,109",9,2014
17724,상동,"18,212",9,2014
17725,파동,"14,824",9,2014
17726,두산동,"14,584",9,2014
17727,지산1동,"25,320",9,2014
17728,지산2동,"22,736",9,2014
17729,범물1동,"14,071",9,2014
17730,범물2동,"18,149",9,2014
17731,고산1동,"35,148",9,2014
17732,고산2동,"28,626",9,2014
17733,고산3동,"36,545",9,2014
17734,범어1동,"18,566",10,2014
17735,범어2동,"15,063",10,2014
17736,범어3동,"12,407",10,2014
17737,범어4동,"20,295",10,2014
17738,만촌1동,"25,667",10,2014
17739,만촌2동,"12,925",10,2014
17740,만촌3동,"20,823",10,2014
17741,수성1가동,"17,604",10,2014
17742,수성2.3가동,"13,530",10,2014
17743,수성4가동,"17,071",10,2014
17744,황금1동,"25,179",10,2014
17745,황금2동,"12,735",10,2014
17746,중동,"13,089",10,2014
17747,상동,"18,249",10,2014
17748,파동,"14,821",10,2014
17749,두산동,"14,582",10,2014
17750,지산1동,"25,339",10,2014
17751,지산2동,"22,630",10,2014
17752,범물1동,"14,054",10,2014
17753,범물2동,"18,182",10,2014
17754,고산1동,"35,434",10,2014
17755,고산2동,"28,659",10,2014
17756,고산3동,"36,730",10,2014
17757,범어1동,"18,559",11,2014
17758,범어2동,"15,126",11,2014
17759,범어3동,"12,412",11,2014
17760,범어4동,"20,306",11,2014
17761,만촌1동,"25,662",11,2014
17762,만촌2동,"12,958",11,2014
17763,만촌3동,"20,849",11,2014
17764,수성1가동,"17,589",11,2014
17765,수성2.3가동,"13,566",11,2014
17766,수성4가동,"17,090",11,2014
17767,황금1동,"25,116",11,2014
17768,황금2동,"12,770",11,2014
17769,중동,"13,058",11,2014
17770,상동,"18,261",11,2014
17771,파동,"14,875",11,2014
17772,두산동,"14,609",11,2014
17773,지산1동,"25,384",11,2014
17774,지산2동,"22,622",11,2014
17775,범물1동,"14,044",11,2014
17776,범물2동,"18,197",11,2014
17777,고산1동,"35,490",11,2014
17778,고산2동,"28,655",11,2014
17779,고산3동,"36,852",11,2014
17780,범어1동,"18,557",12,2014
17781,범어2동,"15,215",12,2014
17782,범어3동,"12,416",12,2014
17783,범어4동,"20,214",12,2014
17784,만촌1동,"25,615",12,2014
17785,만촌2동,"12,975",12,2014
17786,만촌3동,"20,785",12,2014
17787,수성1가동,"17,601",12,2014
17788,수성2.3가동,"13,552",12,2014
17789,수성4가동,"17,087",12,2014
17790,황금1동,"24,898",12,2014
17791,황금2동,"12,857",12,2014
17792,중동,"13,016",12,2014
17793,상동,"18,303",12,2014
17794,파동,"14,839",12,2014
17795,두산동,"14,643",12,2014
17796,지산1동,"25,377",12,2014
17797,지산2동,"22,643",12,2014
17798,범물1동,"13,970",12,2014
17799,범물2동,"18,185",12,2014
17800,고산1동,"35,401",12,2014
17801,고산2동,"28,600",12,2014
17802,고산3동,"36,798",12,2014
17803,범어1동,"18,588",1,2015
17804,범어2동,"15,175",1,2015
17805,범어3동,"12,421",1,2015
17806,범어4동,"20,192",1,2015
17807,만촌1동,"25,627",1,2015
17808,만촌2동,"13,019",1,2015
17809,만촌3동,"20,708",1,2015
17810,수성1가동,"17,571",1,2015
17811,수성2.3가동,"13,513",1,2015
17812,수성4가동,"17,098",1,2015
17813,황금1동,"24,612",1,2015
17814,황금2동,"12,885",1,2015
17815,중동,"12,980",1,2015
17816,상동,"18,354",1,2015
17817,파동,"14,840",1,2015
17818,두산동,"14,610",1,2015
17819,지산1동,"25,414",1,2015
17820,지산2동,"22,641",1,2015
17821,범물1동,"13,944",1,2015
17822,범물2동,"18,164",1,2015
17823,고산1동,"35,341",1,2015
17824,고산2동,"28,513",1,2015
17825,고산3동,"36,736",1,2015
17826,범어1동,"18,627",2,2015
17827,범어2동,"15,138",2,2015
17828,범어3동,"12,450",2,2015
17829,범어4동,"20,225",2,2015
17830,만촌1동,"25,500",2,2015
17831,만촌2동,"12,994",2,2015
17832,만촌3동,"20,763",2,2015
17833,수성1가동,"17,557",2,2015
17834,수성2.3가동,"13,533",2,2015
17835,수성4가동,"17,089",2,2015
17836,황금1동,"24,454",2,2015
17837,황금2동,"12,888",2,2015
17838,중동,"12,958",2,2015
17839,상동,"18,309",2,2015
17840,파동,"14,825",2,2015
17841,두산동,"14,622",2,2015
17842,지산1동,"25,380",2,2015
17843,지산2동,"22,620",2,2015
17844,범물1동,"13,877",2,2015
17845,범물2동,"18,129",2,2015
17846,고산1동,"35,298",2,2015
17847,고산2동,"28,439",2,2015
17848,고산3동,"36,683",2,2015
17849,범어1동,"18,615",3,2015
17850,범어2동,"15,102",3,2015
17851,범어3동,"12,490",3,2015
17852,범어4동,"20,093",3,2015
17853,만촌1동,"25,529",3,2015
17854,만촌2동,"12,946",3,2015
17855,만촌3동,"20,686",3,2015
17856,수성1가동,"17,504",3,2015
17857,수성2.3가동,"13,552",3,2015
17858,수성4가동,"17,009",3,2015
17859,황금1동,"24,103",3,2015
17860,황금2동,"12,960",3,2015
17861,중동,"12,942",3,2015
17862,상동,"18,298",3,2015
17863,파동,"14,793",3,2015
17864,두산동,"14,642",3,2015
17865,지산1동,"25,277",3,2015
17866,지산2동,"22,560",3,2015
17867,범물1동,"13,855",3,2015
17868,범물2동,"18,164",3,2015
17869,고산1동,"35,222",3,2015
17870,고산2동,"28,289",3,2015
17871,고산3동,"36,551",3,2015
17872,범어1동,"18,548",4,2015
17873,범어2동,"15,114",4,2015
17874,범어3동,"12,456",4,2015
17875,범어4동,"19,962",4,2015
17876,만촌1동,"25,522",4,2015
17877,만촌2동,"12,877",4,2015
17878,만촌3동,"20,549",4,2015
17879,수성1가동,"17,480",4,2015
17880,수성2.3가동,"13,526",4,2015
17881,수성4가동,"16,998",4,2015
17882,황금1동,"23,916",4,2015
17883,황금2동,"12,912",4,2015
17884,중동,"12,948",4,2015
17885,상동,"18,303",4,2015
17886,파동,"14,783",4,2015
17887,두산동,"14,575",4,2015
17888,지산1동,"25,234",4,2015
17889,지산2동,"22,531",4,2015
17890,범물1동,"13,828",4,2015
17891,범물2동,"18,112",4,2015
17892,고산1동,"35,119",4,2015
17893,고산2동,"28,253",4,2015
17894,고산3동,"36,521",4,2015
17895,범어1동,"18,566",5,2015
17896,범어2동,"15,109",5,2015
17897,범어3동,"12,503",5,2015
17898,범어4동,"19,942",5,2015
17899,만촌1동,"25,436",5,2015
17900,만촌2동,"12,908",5,2015
17901,만촌3동,"20,488",5,2015
17902,수성1가동,"17,472",5,2015
17903,수성2.3가동,"13,518",5,2015
17904,수성4가동,"17,022",5,2015
17905,황금1동,"23,863",5,2015
17906,황금2동,"12,926",5,2015
17907,중동,"12,866",5,2015
17908,상동,"18,333",5,2015
17909,파동,"14,754",5,2015
17910,두산동,"14,569",5,2015
17911,지산1동,"25,229",5,2015
17912,지산2동,"22,604",5,2015
17913,범물1동,"13,783",5,2015
17914,범물2동,"18,074",5,2015
17915,고산1동,"35,038",5,2015
17916,고산2동,"28,188",5,2015
17917,고산3동,"36,427",5,2015
17918,범어1동,"18,526",6,2015
17919,범어2동,"15,081",6,2015
17920,범어3동,"12,521",6,2015
17921,범어4동,"19,902",6,2015
17922,만촌1동,"25,423",6,2015
17923,만촌2동,"12,959",6,2015
17924,만촌3동,"20,432",6,2015
17925,수성1가동,"17,439",6,2015
17926,수성2.3가동,"13,494",6,2015
17927,수성4가동,"16,978",6,2015
17928,황금1동,"23,846",6,2015
17929,황금2동,"12,942",6,2015
17930,중동,"12,817",6,2015
17931,상동,"18,293",6,2015
17932,파동,"14,776",6,2015
17933,두산동,"14,559",6,2015
17934,지산1동,"25,180",6,2015
17935,지산2동,"22,572",6,2015
17936,범물1동,"13,722",6,2015
17937,범물2동,"18,069",6,2015
17938,고산1동,"35,033",6,2015
17939,고산2동,"28,135",6,2015
17940,고산3동,"36,378",6,2015
17941,범어1동,"18,470",7,2015
17942,범어2동,"15,128",7,2015
17943,범어3동,"12,495",7,2015
17944,범어4동,"19,855",7,2015
17945,만촌1동,"25,344",7,2015
17946,만촌2동,"12,968",7,2015
17947,만촌3동,"20,287",7,2015
17948,수성1가동,"17,436",7,2015
17949,수성2.3가동,"13,469",7,2015
17950,수성4가동,"16,963",7,2015
17951,황금1동,"23,805",7,2015
17952,황금2동,"12,931",7,2015
17953,중동,"12,894",7,2015
17954,상동,"18,314",7,2015
17955,파동,"14,742",7,2015
17956,두산동,"14,519",7,2015
17957,지산1동,"25,167",7,2015
17958,지산2동,"22,500",7,2015
17959,범물1동,"13,713",7,2015
17960,범물2동,"18,043",7,2015
17961,고산1동,"34,906",7,2015
17962,고산2동,"28,016",7,2015
17963,고산3동,"36,236",7,2015
17964,범어1동,"18,466",8,2015
17965,범어2동,"15,131",8,2015
17966,범어3동,"12,477",8,2015
17967,범어4동,"19,866",8,2015
17968,만촌1동,"25,260",8,2015
17969,만촌2동,"12,980",8,2015
17970,만촌3동,"20,261",8,2015
17971,수성1가동,"17,415",8,2015
17972,수성2.3가동,"13,456",8,2015
17973,수성4가동,"16,936",8,2015
17974,황금1동,"23,812",8,2015
17975,황금2동,"12,897",8,2015
17976,중동,"12,854",8,2015
17977,상동,"18,365",8,2015
17978,파동,"14,700",8,2015
17979,두산동,"14,524",8,2015
17980,지산1동,"25,109",8,2015
17981,지산2동,"22,516",8,2015
17982,범물1동,"13,697",8,2015
17983,범물2동,"18,005",8,2015
17984,고산1동,"34,880",8,2015
17985,고산2동,"27,992",8,2015
17986,고산3동,"36,233",8,2015
17987,범어1동,"18,359",9,2015
17988,범어2동,"15,125",9,2015
17989,범어3동,"12,457",9,2015
17990,범어4동,"19,780",9,2015
17991,만촌1동,"25,263",9,2015
17992,만촌2동,"13,017",9,2015
17993,만촌3동,"20,155",9,2015
17994,수성1가동,"18,295",9,2015
17995,수성2.3가동,"13,432",9,2015
17996,수성4가동,"16,905",9,2015
17997,황금1동,"23,766",9,2015
17998,황금2동,"12,905",9,2015
17999,중동,"12,887",9,2015
18000,상동,"18,362",9,2015
18001,파동,"14,684",9,2015
18002,두산동,"14,519",9,2015
18003,지산1동,"25,127",9,2015
18004,지산2동,"22,522",9,2015
18005,범물1동,"13,668",9,2015
18006,범물2동,"17,892",9,2015
18007,고산1동,"34,860",9,2015
18008,고산2동,"27,992",9,2015
18009,고산3동,"36,225",9,2015
18010,범어1동,"18,285",10,2015
18011,범어2동,"15,076",10,2015
18012,범어3동,"13,180",10,2015
18013,범어4동,"19,685",10,2015
18014,만촌1동,"25,179",10,2015
18015,만촌2동,"13,010",10,2015
18016,만촌3동,"20,074",10,2015
18017,수성1가동,"18,964",10,2015
18018,수성2.3가동,"13,339",10,2015
18019,수성4가동,"16,799",10,2015
18020,황금1동,"23,739",10,2015
18021,황금2동,"12,858",10,2015
18022,중동,"12,887",10,2015
18023,상동,"18,297",10,2015
18024,파동,"14,658",10,2015
18025,두산동,"14,538",10,2015
18026,지산1동,"25,116",10,2015
18027,지산2동,"22,475",10,2015
18028,범물1동,"13,668",10,2015
18029,범물2동,"17,813",10,2015
18030,고산1동,"34,805",10,2015
18031,고산2동,"27,946",10,2015
18032,고산3동,"36,194",10,2015
18033,범어1동,"18,228",11,2015
18034,범어2동,"15,064",11,2015
18035,범어3동,"13,813",11,2015
18036,범어4동,"19,545",11,2015
18037,만촌1동,"25,181",11,2015
18038,만촌2동,"13,022",11,2015
18039,만촌3동,"19,966",11,2015
18040,수성1가동,"19,333",11,2015
18041,수성2.3가동,"13,316",11,2015
18042,수성4가동,"16,753",11,2015
18043,황금1동,"23,692",11,2015
18044,황금2동,"12,859",11,2015
18045,중동,"12,849",11,2015
18046,상동,"18,330",11,2015
18047,파동,"14,649",11,2015
18048,두산동,"14,544",11,2015
18049,지산1동,"25,176",11,2015
18050,지산2동,"22,441",11,2015
18051,범물1동,"13,613",11,2015
18052,범물2동,"17,697",11,2015
18053,고산1동,"34,841",11,2015
18054,고산2동,"27,921",11,2015
18055,고산3동,"36,167",11,2015
18056,범어1동,"18,132",12,2015
18057,범어2동,"15,073",12,2015
18058,범어3동,"14,135",12,2015
18059,범어4동,"19,369",12,2015
18060,만촌1동,"25,138",12,2015
18061,만촌2동,"13,063",12,2015
18062,만촌3동,"19,800",12,2015
18063,수성1가동,"19,547",12,2015
18064,수성2.3가동,"13,315",12,2015
18065,수성4가동,"16,737",12,2015
18066,황금1동,"23,657",12,2015
18067,황금2동,"12,849",12,2015
18068,중동,"12,815",12,2015
18069,상동,"18,320",12,2015
18070,파동,"14,649",12,2015
18071,두산동,"14,537",12,2015
18072,지산1동,"25,166",12,2015
18073,지산2동,"22,395",12,2015
18074,범물1동,"13,619",12,2015
18075,범물2동,"17,657",12,2015
18076,고산1동,"34,797",12,2015
18077,고산2동,"27,869",12,2015
18078,고산3동,"36,085",12,2015
18079,범어1동,"18,132",1,2016
18080,범어2동,"15,059",1,2016
18081,범어3동,"14,388",1,2016
18082,범어4동,"19,311",1,2016
18083,만촌1동,"25,085",1,2016
18084,만촌2동,"13,037",1,2016
18085,만촌3동,"19,735",1,2016
18086,수성1가동,"19,572",1,2016
18087,수성2.3가동,"13,319",1,2016
18088,수성4가동,"16,738",1,2016
18089,황금1동,"23,626",1,2016
18090,황금2동,"12,834",1,2016
18091,중동,"12,843",1,2016
18092,상동,"18,331",1,2016
18093,파동,"14,655",1,2016
18094,두산동,"14,602",1,2016
18095,지산1동,"25,134",1,2016
18096,지산2동,"22,374",1,2016
18097,범물1동,"13,626",1,2016
18098,범물2동,"17,552",1,2016
18099,고산1동,"34,830",1,2016
18100,고산2동,"27,875",1,2016
18101,고산3동,"36,123",1,2016
18102,범어1동,"18,109",2,2016
18103,범어2동,"15,085",2,2016
18104,범어3동,"14,595",2,2016
18105,범어4동,"19,173",2,2016
18106,만촌1동,"25,066",2,2016
18107,만촌2동,"13,093",2,2016
18108,만촌3동,"19,646",2,2016
18109,수성1가동,"19,791",2,2016
18110,수성2.3가동,"13,314",2,2016
18111,수성4가동,"16,711",2,2016
18112,황금1동,"23,560",2,2016
18113,황금2동,"12,784",2,2016
18114,중동,"12,861",2,2016
18115,상동,"18,299",2,2016
18116,파동,"14,598",2,2016
18117,두산동,"14,579",2,2016
18118,지산1동,"25,093",2,2016
18119,지산2동,"22,402",2,2016
18120,범물1동,"13,562",2,2016
18121,범물2동,"17,459",2,2016
18122,고산1동,"34,779",2,2016
18123,고산2동,"27,834",2,2016
18124,고산3동,"36,010",2,2016
18125,범어1동,"18,063",3,2016
18126,범어2동,"15,122",3,2016
18127,범어3동,"14,657",3,2016
18128,범어4동,"19,074",3,2016
18129,만촌1동,"25,029",3,2016
18130,만촌2동,"13,066",3,2016
18131,만촌3동,"19,536",3,2016
18132,수성1가동,"19,892",3,2016
18133,수성2.3가동,"13,270",3,2016
18134,수성4가동,"16,701",3,2016
18135,황금1동,"23,520",3,2016
18136,황금2동,"12,713",3,2016
18137,중동,"12,783",3,2016
18138,상동,"18,303",3,2016
18139,파동,"14,579",3,2016
18140,두산동,"14,570",3,2016
18141,지산1동,"25,000",3,2016
18142,지산2동,"22,355",3,2016
18143,범물1동,"13,504",3,2016
18144,범물2동,"17,379",3,2016
18145,고산1동,"34,747",3,2016
18146,고산2동,"27,735",3,2016
18147,고산3동,"36,083",3,2016
18148,범어1동,"18,038",4,2016
18149,범어2동,"15,081",4,2016
18150,범어3동,"14,630",4,2016
18151,범어4동,"18,992",4,2016
18152,만촌1동,"25,015",4,2016
18153,만촌2동,"13,036",4,2016
18154,만촌3동,"19,443",4,2016
18155,수성1가동,"19,942",4,2016
18156,수성2.3가동,"13,291",4,2016
18157,수성4가동,"16,650",4,2016
18158,황금1동,"23,499",4,2016
18159,황금2동,"12,668",4,2016
18160,중동,"12,681",4,2016
18161,상동,"18,323",4,2016
18162,파동,"14,552",4,2016
18163,두산동,"14,593",4,2016
18164,지산1동,"24,977",4,2016
18165,지산2동,"22,342",4,2016
18166,범물1동,"13,484",4,2016
18167,범물2동,"17,322",4,2016
18168,고산1동,"34,716",4,2016
18169,고산2동,"27,705",4,2016
18170,고산3동,"36,014",4,2016
18171,범어1동,"18,013",5,2016
18172,범어2동,"15,024",5,2016
18173,범어3동,"14,659",5,2016
18174,범어4동,"18,860",5,2016
18175,만촌1동,"24,973",5,2016
18176,만촌2동,"13,032",5,2016
18177,만촌3동,"19,640",5,2016
18178,수성1가동,"20,010",5,2016
18179,수성2.3가동,"13,280",5,2016
18180,수성4가동,"16,652",5,2016
18181,황금1동,"23,486",5,2016
18182,황금2동,"12,637",5,2016
18183,중동,"12,635",5,2016
18184,상동,"18,237",5,2016
18185,파동,"14,522",5,2016
18186,두산동,"14,585",5,2016
18187,지산1동,"24,930",5,2016
18188,지산2동,"22,338",5,2016
18189,범물1동,"13,465",5,2016
18190,범물2동,"17,299",5,2016
18191,고산1동,"34,654",5,2016
18192,고산2동,"27,597",5,2016
18193,고산3동,"35,974",5,2016
18194,범어1동,"17,956",6,2016
18195,범어2동,"15,019",6,2016
18196,범어3동,"14,666",6,2016
18197,범어4동,"18,709",6,2016
18198,만촌1동,"24,977",6,2016
18199,만촌2동,"12,992",6,2016
18200,만촌3동,"19,772",6,2016
18201,수성1가동,"20,031",6,2016
18202,수성2.3가동,"13,292",6,2016
18203,수성4가동,"16,634",6,2016
18204,황금1동,"23,507",6,2016
18205,황금2동,"12,635",6,2016
18206,중동,"12,595",6,2016
18207,상동,"18,222",6,2016
18208,파동,"14,491",6,2016
18209,두산동,"14,570",6,2016
18210,지산1동,"24,905",6,2016
18211,지산2동,"22,315",6,2016
18212,범물1동,"13,431",6,2016
18213,범물2동,"17,268",6,2016
18214,고산1동,"34,588",6,2016
18215,고산2동,"27,567",6,2016
18216,고산3동,"35,946",6,2016
18217,범어1동,"17,898",7,2016
18218,범어2동,"15,009",7,2016
18219,범어3동,"14,692",7,2016
18220,범어4동,"18,682",7,2016
18221,만촌1동,"24,914",7,2016
18222,만촌2동,"12,962",7,2016
18223,만촌3동,"19,823",7,2016
18224,수성1가동,"19,995",7,2016
18225,수성2.3가동,"13,253",7,2016
18226,수성4가동,"16,587",7,2016
18227,황금1동,"23,488",7,2016
18228,황금2동,"12,608",7,2016
18229,중동,"12,583",7,2016
18230,상동,"18,201",7,2016
18231,파동,"14,456",7,2016
18232,두산동,"14,546",7,2016
18233,지산1동,"24,860",7,2016
18234,지산2동,"22,270",7,2016
18235,범물1동,"13,392",7,2016
18236,범물2동,"17,253",7,2016
18237,고산1동,"34,581",7,2016
18238,고산2동,"27,541",7,2016
18239,고산3동,"35,905",7,2016
18240,범어1동,"17,912",8,2016
18241,범어2동,"14,981",8,2016
18242,범어3동,"14,662",8,2016
18243,범어4동,"18,604",8,2016
18244,만촌1동,"24,892",8,2016
18245,만촌2동,"12,932",8,2016
18246,만촌3동,"19,987",8,2016
18247,수성1가동,"19,998",8,2016
18248,수성2.3가동,"13,242",8,2016
18249,수성4가동,"16,489",8,2016
18250,황금1동,"23,485",8,2016
18251,황금2동,"12,568",8,2016
18252,중동,"12,608",8,2016
18253,상동,"18,120",8,2016
18254,파동,"14,441",8,2016
18255,두산동,"14,510",8,2016
18256,지산1동,"24,803",8,2016
18257,지산2동,"22,242",8,2016
18258,범물1동,"13,383",8,2016
18259,범물2동,"17,195",8,2016
18260,고산1동,"34,541",8,2016
18261,고산2동,"27,512",8,2016
18262,고산3동,"35,895",8,2016
18263,범어1동,"17,921",9,2016
18264,범어2동,"14,944",9,2016
18265,범어3동,"14,649",9,2016
18266,범어4동,"18,630",9,2016
18267,만촌1동,"24,971",9,2016
18268,만촌2동,"12,920",9,2016
18269,만촌3동,"20,089",9,2016
18270,수성1가동,"20,000",9,2016
18271,수성2.3가동,"13,246",9,2016
18272,수성4가동,"16,451",9,2016
18273,황금1동,"23,454",9,2016
18274,황금2동,"12,574",9,2016
18275,중동,"12,564",9,2016
18276,상동,"18,072",9,2016
18277,파동,"14,428",9,2016
18278,두산동,"14,486",9,2016
18279,지산1동,"24,704",9,2016
18280,지산2동,"22,229",9,2016
18281,범물1동,"13,328",9,2016
18282,범물2동,"17,163",9,2016
18283,고산1동,"34,483",9,2016
18284,고산2동,"27,470",9,2016
18285,고산3동,"35,877",9,2016
18286,범어1동,"17,878",10,2016
18287,범어2동,"14,966",10,2016
18288,범어3동,"14,621",10,2016
18289,범어4동,"18,610",10,2016
18290,만촌1동,"24,922",10,2016
18291,만촌2동,"12,898",10,2016
18292,만촌3동,"20,187",10,2016
18293,수성1가동,"19,982",10,2016
18294,수성2.3가동,"13,233",10,2016
18295,수성4가동,"16,425",10,2016
18296,황금1동,"23,424",10,2016
18297,황금2동,"12,532",10,2016
18298,중동,"12,524",10,2016
18299,상동,"18,102",10,2016
18300,파동,"14,424",10,2016
18301,두산동,"14,462",10,2016
18302,지산1동,"24,612",10,2016
18303,지산2동,"22,198",10,2016
18304,범물1동,"13,275",10,2016
18305,범물2동,"17,109",10,2016
18306,고산1동,"34,510",10,2016
18307,고산2동,"27,433",10,2016
18308,고산3동,"35,842",10,2016
18309,범어1동,"17,899",11,2016
18310,범어2동,"14,952",11,2016
18311,범어3동,"14,642",11,2016
18312,범어4동,"18,573",11,2016
18313,만촌1동,"24,973",11,2016
18314,만촌2동,"12,931",11,2016
18315,만촌3동,"20,275",11,2016
18316,수성1가동,"19,937",11,2016
18317,수성2.3가동,"13,182",11,2016
18318,수성4가동,"16,421",11,2016
18319,황금1동,"23,438",11,2016
18320,황금2동,"12,517",11,2016
18321,중동,"12,500",11,2016
18322,상동,"17,985",11,2016
18323,파동,"14,727",11,2016
18324,두산동,"14,418",11,2016
18325,지산1동,"24,562",11,2016
18326,지산2동,"22,138",11,2016
18327,범물1동,"13,220",11,2016
18328,범물2동,"17,102",11,2016
18329,고산1동,"34,521",11,2016
18330,고산2동,"27,379",11,2016
18331,고산3동,"35,776",11,2016
18332,범어1동,"18,141",12,2016
18333,범어2동,"14,941",12,2016
18334,범어3동,"14,611",12,2016
18335,범어4동,"18,448",12,2016
18336,만촌1동,"24,933",12,2016
18337,만촌2동,"12,892",12,2016
18338,만촌3동,"20,308",12,2016
18339,수성1가동,"19,868",12,2016
18340,수성2.3가동,"13,163",12,2016
18341,수성4가동,"16,421",12,2016
18342,황금1동,"23,421",12,2016
18343,황금2동,"12,493",12,2016
18344,중동,"12,413",12,2016
18345,상동,"17,982",12,2016
18346,파동,"14,874",12,2016
18347,두산동,"14,441",12,2016
18348,지산1동,"24,500",12,2016
18349,지산2동,"22,043",12,2016
18350,범물1동,"13,143",12,2016
18351,범물2동,"17,052",12,2016
18352,고산1동,"34,462",12,2016
18353,고산2동,"27,355",12,2016
18354,고산3동,"35,864",12,2016
18355,범어1동,"18,225",1,2017
18356,범어2동,"14,913",1,2017
18357,범어3동,"14,635",1,2017
18358,범어4동,"18,358",1,2017
18359,만촌1동,"24,983",1,2017
18360,만촌2동,"12,871",1,2017
18361,만촌3동,"20,372",1,2017
18362,수성1가동,"19,881",1,2017
18363,수성2.3가동,"13,142",1,2017
18364,수성4가동,"16,404",1,2017
18365,황금1동,"23,359",1,2017
18366,황금2동,"12,481",1,2017
18367,중동,"12,392",1,2017
18368,상동,"17,975",1,2017
18369,파동,"14,975",1,2017
18370,두산동,"14,412",1,2017
18371,지산1동,"24,413",1,2017
18372,지산2동,"22,066",1,2017
18373,범물1동,"13,107",1,2017
18374,범물2동,"17,003",1,2017
18375,고산1동,"34,419",1,2017
18376,고산2동,"27,286",1,2017
