,행정구역,year,month,count,면적(km²),인구밀도
7342,범어2동,2020,4,15433,1.13,13657.522123893807
7343,범어2동,2020,5,15374,1.13,13605.309734513276
7344,범어2동,2020,6,15314,1.13,13552.212389380533
7345,범어2동,2020,7,15349,1.13,13583.185840707965
7346,범어2동,2020,8,15584,1.13,13791.150442477878
7347,범어2동,2020,9,15711,1.13,13903.53982300885
7348,범어2동,2020,10,15841,1.13,14018.584070796462
7349,범어2동,2020,11,15860,1.13,14035.398230088496
7350,범어2동,2020,12,15919,1.13,14087.610619469027
7351,범어2동,2021,1,15876,1.13,14049.557522123896
7352,범어2동,2021,2,15871,1.13,14045.132743362834
7353,범어2동,2021,3,15799,1.13,13981.415929203542
7354,범어2동,2021,4,15704,1.13,13897.345132743365
7355,범어2동,2021,5,15658,1.13,13856.637168141595
7356,범어2동,2021,6,15599,1.13,13804.424778761064
7357,범어2동,2021,7,15581,1.13,13788.49557522124
7358,범어2동,2021,8,15524,1.13,13738.053097345133
7359,범어2동,2021,9,15541,1.13,13753.097345132745
7360,범어2동,2021,10,15525,1.13,13738.938053097347
7361,범어2동,2021,11,15482,1.13,13700.884955752214
7362,범어2동,2021,12,15494,1.13,13711.504424778763
7363,범어2동,2022,1,15439,1.13,13662.83185840708
7364,범어2동,2022,2,15356,1.13,13589.380530973453
7365,범어2동,2022,3,15303,1.13,13542.477876106195
7366,범어2동,2022,4,15227,1.13,13475.221238938055
7367,범어3동,2010,10,11234,0.57,19708.771929824565
7368,범어3동,2010,11,11319,0.57,19857.894736842107
7369,범어3동,2010,12,11529,0.57,20226.315789473687
7370,범어3동,2011,1,11508,0.57,20189.473684210527
7371,범어3동,2011,2,11396,0.57,19992.98245614035
7372,범어3동,2011,3,11229,0.57,19700.0
7373,범어3동,2011,4,11135,0.57,19535.087719298248
7374,범어3동,2011,5,11097,0.57,19468.42105263158
7375,범어3동,2011,6,11072,0.57,19424.561403508775
7376,범어3동,2011,7,11108,0.57,19487.719298245614
7377,범어3동,2011,8,11153,0.57,19566.666666666668
7378,범어3동,2011,9,11221,0.57,19685.964912280702
7379,범어3동,2011,10,11315,0.57,19850.877192982458
7380,범어3동,2011,11,11392,0.57,19985.964912280702
7381,범어3동,2011,12,11478,0.57,20136.84210526316
7382,범어3동,2012,1,11543,0.57,20250.877192982458
7383,범어3동,2012,2,11592,0.57,20336.84210526316
7384,범어3동,2012,3,11632,0.57,20407.017543859653
7385,범어3동,2012,4,11679,0.57,20489.473684210527
7386,범어3동,2012,5,11721,0.57,20563.157894736843
7387,범어3동,2012,6,11806,0.57,20712.28070175439
7388,범어3동,2012,7,11884,0.57,20849.122807017546
7389,범어3동,2012,8,11932,0.57,20933.333333333336
7390,범어3동,2012,9,11977,0.57,21012.28070175439
7391,범어3동,2012,10,12031,0.57,21107.017543859653
7392,범어3동,2012,11,12052,0.57,21143.85964912281
7393,범어3동,2012,12,12042,0.57,21126.315789473687
7394,범어3동,2013,1,12165,0.57,21342.105263157897
7395,범어3동,2013,2,12292,0.57,21564.912280701756
7396,범어3동,2013,3,12358,0.57,21680.701754385966
7397,범어3동,2013,4,12417,0.57,21784.21052631579
7398,범어3동,2013,5,12466,0.57,21870.175438596492
7399,범어3동,2013,6,12413,0.57,21777.19298245614
7400,범어3동,2013,7,12400,0.57,21754.385964912282
7401,범어3동,2013,8,12428,0.57,21803.508771929828
7402,범어3동,2013,9,12462,0.57,21863.157894736843
7403,범어3동,2013,10,12428,0.57,21803.508771929828
7404,범어3동,2013,11,12468,0.57,21873.684210526317
7405,범어3동,2013,12,12409,0.57,21770.175438596492
7406,범어3동,2014,1,12463,0.57,21864.912280701756
7407,범어3동,2014,2,12492,0.57,21915.789473684214
7408,범어3동,2014,3,12469,0.57,21875.43859649123
7409,범어3동,2014,4,12454,0.57,21849.122807017546
7410,범어3동,2014,5,12429,0.57,21805.26315789474
7411,범어3동,2014,6,12460,0.57,21859.64912280702
7412,범어3동,2014,7,12443,0.57,21829.82456140351
7413,범어3동,2014,8,12414,0.57,21778.947368421053
7414,범어3동,2014,9,12418,0.57,21785.964912280702
7415,범어3동,2014,10,12407,0.57,21766.666666666668
7416,범어3동,2014,11,12412,0.57,21775.43859649123
7417,범어3동,2014,12,12416,0.57,21782.456140350878
7418,범어3동,2015,1,12421,0.57,21791.22807017544
7419,범어3동,2015,2,12450,0.57,21842.105263157897
7420,범어3동,2015,3,12490,0.57,21912.28070175439
7421,범어3동,2015,4,12456,0.57,21852.63157894737
7422,범어3동,2015,5,12503,0.57,21935.087719298248
7423,범어3동,2015,6,12521,0.57,21966.666666666668
7424,범어3동,2015,7,12495,0.57,21921.05263157895
7425,범어3동,2015,8,12477,0.57,21889.473684210527
7426,범어3동,2015,9,12457,0.57,21854.385964912282
7427,범어3동,2015,10,13180,0.57,23122.807017543862
7428,범어3동,2015,11,13813,0.57,24233.333333333336
7429,범어3동,2015,12,14135,0.57,24798.24561403509
7430,범어3동,2016,1,14388,0.57,25242.105263157897
7431,범어3동,2016,2,14595,0.57,25605.26315789474
7432,범어3동,2016,3,14657,0.57,25714.0350877193
7433,범어3동,2016,4,14630,0.57,25666.666666666668
7434,범어3동,2016,5,14659,0.57,25717.543859649126
7435,범어3동,2016,6,14666,0.57,25729.82456140351
7436,범어3동,2016,7,14692,0.57,25775.43859649123
7437,범어3동,2016,8,14662,0.57,25722.807017543862
7438,범어3동,2016,9,14649,0.57,25700.000000000004
7439,범어3동,2016,10,14621,0.57,25650.877192982458
7440,범어3동,2016,11,14642,0.57,25687.719298245614
7441,범어3동,2016,12,14611,0.57,25633.333333333336
7442,범어3동,2017,1,14635,0.57,25675.43859649123
7443,범어3동,2017,2,14655,0.57,25710.526315789477
7444,범어3동,2017,3,14668,0.57,25733.333333333336
7445,범어3동,2017,4,14674,0.57,25743.85964912281
7446,범어3동,2017,5,14693,0.57,25777.19298245614
7447,범어3동,2017,6,14697,0.57,25784.21052631579
7448,범어3동,2017,7,14697,0.57,25784.21052631579
7449,범어3동,2017,8,14697,0.57,25784.21052631579
7450,범어3동,2017,9,14734,0.57,25849.122807017546
7451,범어3동,2017,10,14712,0.57,25810.526315789477
7452,범어3동,2017,11,14689,0.57,25770.175438596492
7453,범어3동,2017,12,14656,0.57,25712.28070175439
7454,범어3동,2018,1,14658,0.57,25715.789473684214
7455,범어3동,2018,2,14743,0.57,25864.912280701756
7456,범어3동,2018,3,14716,0.57,25817.543859649126
7457,범어3동,2018,4,14691,0.57,25773.684210526317
7458,범어3동,2018,5,14653,0.57,25707.017543859653
7459,범어3동,2018,6,14632,0.57,25670.175438596492
7460,범어3동,2018,7,14564,0.57,25550.877192982458
7461,범어3동,2018,8,14619,0.57,25647.368421052633
7462,범어3동,2018,9,14590,0.57,25596.49122807018
7463,범어3동,2018,10,14544,0.57,25515.789473684214
7464,범어3동,2018,11,14522,0.57,25477.19298245614
7465,범어3동,2018,12,14485,0.57,25412.28070175439
7466,범어3동,2019,1,14472,0.57,25389.473684210527
7467,범어3동,2019,2,14475,0.57,25394.736842105267
7468,범어3동,2019,3,14440,0.57,25333.333333333336
7469,범어3동,2019,4,14435,0.57,25324.561403508775
7470,범어3동,2019,5,14438,0.57,25329.82456140351
7471,범어3동,2019,6,14413,0.57,25285.964912280702
7472,범어3동,2019,7,14400,0.57,25263.157894736843
7473,범어3동,2019,8,14403,0.57,25268.42105263158
7474,범어3동,2019,9,14762,0.57,25898.24561403509
7475,범어3동,2019,10,15570,0.57,27315.789473684214
7476,범어3동,2019,11,16033,0.57,28128.0701754386
7477,범어3동,2019,12,16215,0.57,28447.368421052633
7478,범어3동,2020,1,16352,0.57,28687.719298245618
7479,범어3동,2020,2,16431,0.57,28826.315789473687
7480,범어3동,2020,3,16446,0.57,28852.63157894737
7481,범어3동,2020,4,16435,0.57,28833.333333333336
7482,범어3동,2020,5,16415,0.57,28798.24561403509
7483,범어3동,2020,6,16394,0.57,28761.40350877193
7484,범어3동,2020,7,16417,0.57,28801.754385964916
7485,범어3동,2020,8,16387,0.57,28749.122807017546
7486,범어3동,2020,9,16395,0.57,28763.157894736843
7487,범어3동,2020,10,16392,0.57,28757.894736842107
7488,범어3동,2020,11,16368,0.57,28715.789473684214
7489,범어3동,2020,12,16335,0.57,28657.894736842107
7490,범어3동,2021,1,16339,0.57,28664.912280701756
7491,범어3동,2021,2,16326,0.57,28642.105263157897
7492,범어3동,2021,3,16320,0.57,28631.578947368424
7493,범어3동,2021,4,16337,0.57,28661.40350877193
7494,범어3동,2021,5,16327,0.57,28643.85964912281
7495,범어3동,2021,6,16307,0.57,28608.771929824565
7496,범어3동,2021,7,16287,0.57,28573.684210526317
7497,범어3동,2021,8,16265,0.57,28535.087719298248
7498,범어3동,2021,9,16271,0.57,28545.61403508772
7499,범어3동,2021,10,16211,0.57,28440.350877192985
7500,범어3동,2021,11,16160,0.57,28350.877192982458
7501,범어3동,2021,12,16110,0.57,28263.157894736843
7502,범어3동,2022,1,16069,0.57,28191.228070175443
7503,범어3동,2022,2,16543,0.57,29022.807017543862
7504,범어3동,2022,3,16662,0.57,29231.578947368424
7505,범어3동,2022,4,16716,0.57,29326.315789473687
7506,범어4동,2010,10,20533,1.08,19012.037037037036
7507,범어4동,2010,11,20487,1.08,18969.44444444444
7508,범어4동,2010,12,20399,1.08,18887.962962962964
7509,범어4동,2011,1,20371,1.08,18862.037037037036
7510,범어4동,2011,2,20350,1.08,18842.59259259259
7511,범어4동,2011,3,20086,1.08,18598.148148148146
7512,범어4동,2011,4,19968,1.08,18488.888888888887
7513,범어4동,2011,5,19950,1.08,18472.222222222223
7514,범어4동,2011,6,19916,1.08,18440.74074074074
7515,범어4동,2011,7,19953,1.08,18475.0
7516,범어4동,2011,8,19986,1.08,18505.555555555555
7517,범어4동,2011,9,20089,1.08,18600.925925925923
7518,범어4동,2011,10,20167,1.08,18673.148148148146
7519,범어4동,2011,11,20168,1.08,18674.074074074073
7520,범어4동,2011,12,20106,1.08,18616.666666666664
7521,범어4동,2012,1,20023,1.08,18539.814814814814
7522,범어4동,2012,2,19977,1.08,18497.222222222223
7523,범어4동,2012,3,19801,1.08,18334.25925925926
7524,범어4동,2012,4,19722,1.08,18261.11111111111
7525,범어4동,2012,5,19722,1.08,18261.11111111111
7526,범어4동,2012,6,19724,1.08,18262.962962962964
7527,범어4동,2012,7,19695,1.08,18236.11111111111
7528,범어4동,2012,8,19747,1.08,18284.25925925926
7529,범어4동,2012,9,19766,1.08,18301.85185185185
7530,범어4동,2012,10,19813,1.08,18345.37037037037
7531,범어4동,2012,11,19718,1.08,18257.407407407405
7532,범어4동,2012,12,19711,1.08,18250.925925925923
7533,범어4동,2013,1,19671,1.08,18213.888888888887
7534,범어4동,2013,2,19735,1.08,18273.148148148146
7535,범어4동,2013,3,19783,1.08,18317.59259259259
7536,범어4동,2013,4,19761,1.08,18297.222222222223
7537,범어4동,2013,5,19767,1.08,18302.777777777777
7538,범어4동,2013,6,19761,1.08,18297.222222222223
7539,범어4동,2013,7,19852,1.08,18381.48148148148
7540,범어4동,2013,8,19866,1.08,18394.44444444444
7541,범어4동,2013,9,19935,1.08,18458.333333333332
7542,범어4동,2013,10,20081,1.08,18593.51851851852
7543,범어4동,2013,11,20017,1.08,18534.25925925926
7544,범어4동,2013,12,19968,1.08,18488.888888888887
7545,범어4동,2014,1,19965,1.08,18486.11111111111
7546,범어4동,2014,2,19958,1.08,18479.629629629628
7547,범어4동,2014,3,19811,1.08,18343.51851851852
7548,범어4동,2014,4,19757,1.08,18293.51851851852
7549,범어4동,2014,5,19734,1.08,18272.222222222223
7550,범어4동,2014,6,19881,1.08,18408.333333333332
7551,범어4동,2014,7,20026,1.08,18542.59259259259
7552,범어4동,2014,8,20108,1.08,18618.51851851852
7553,범어4동,2014,9,20145,1.08,18652.777777777777
7554,범어4동,2014,10,20295,1.08,18791.666666666664
7555,범어4동,2014,11,20306,1.08,18801.85185185185
7556,범어4동,2014,12,20214,1.08,18716.666666666664
7557,범어4동,2015,1,20192,1.08,18696.296296296296
7558,범어4동,2015,2,20225,1.08,18726.85185185185
7559,범어4동,2015,3,20093,1.08,18604.629629629628
7560,범어4동,2015,4,19962,1.08,18483.333333333332
7561,범어4동,2015,5,19942,1.08,18464.814814814814
7562,범어4동,2015,6,19902,1.08,18427.777777777777
7563,범어4동,2015,7,19855,1.08,18384.25925925926
7564,범어4동,2015,8,19866,1.08,18394.44444444444
7565,범어4동,2015,9,19780,1.08,18314.814814814814
7566,범어4동,2015,10,19685,1.08,18226.85185185185
7567,범어4동,2015,11,19545,1.08,18097.222222222223
7568,범어4동,2015,12,19369,1.08,17934.25925925926
7569,범어4동,2016,1,19311,1.08,17880.555555555555
7570,범어4동,2016,2,19173,1.08,17752.777777777777
7571,범어4동,2016,3,19074,1.08,17661.11111111111
7572,범어4동,2016,4,18992,1.08,17585.185185185182
7573,범어4동,2016,5,18860,1.08,17462.962962962964
7574,범어4동,2016,6,18709,1.08,17323.148148148146
7575,범어4동,2016,7,18682,1.08,17298.148148148146
7576,범어4동,2016,8,18604,1.08,17225.925925925923
7577,범어4동,2016,9,18630,1.08,17250.0
7578,범어4동,2016,10,18610,1.08,17231.48148148148
7579,범어4동,2016,11,18573,1.08,17197.222222222223
7580,범어4동,2016,12,18448,1.08,17081.48148148148
7581,범어4동,2017,1,18358,1.08,16998.148148148146
7582,범어4동,2017,2,18293,1.08,16937.962962962964
7583,범어4동,2017,3,18251,1.08,16899.074074074073
7584,범어4동,2017,4,18211,1.08,16862.037037037036
7585,범어4동,2017,5,18183,1.08,16836.11111111111
7586,범어4동,2017,6,18139,1.08,16795.37037037037
7587,범어4동,2017,7,18110,1.08,16768.51851851852
7588,범어4동,2017,8,18040,1.08,16703.703703703704
7589,범어4동,2017,9,17940,1.08,16611.11111111111
7590,범어4동,2017,10,17861,1.08,16537.962962962964
7591,범어4동,2017,11,17855,1.08,16532.407407407405
7592,범어4동,2017,12,17729,1.08,16415.74074074074
7593,범어4동,2018,1,17692,1.08,16381.48148148148
7594,범어4동,2018,2,17788,1.08,16470.37037037037
7595,범어4동,2018,3,17731,1.08,16417.59259259259
7596,범어4동,2018,4,17703,1.08,16391.666666666664
7597,범어4동,2018,5,17672,1.08,16362.962962962962
7598,범어4동,2018,6,17733,1.08,16419.44444444444
7599,범어4동,2018,7,17775,1.08,16458.333333333332
7600,범어4동,2018,8,17801,1.08,16482.407407407405
7601,범어4동,2018,9,17805,1.08,16486.11111111111
7602,범어4동,2018,10,18087,1.08,16747.222222222223
7603,범어4동,2018,11,18342,1.08,16983.333333333332
7604,범어4동,2018,12,18730,1.08,17342.59259259259
7605,범어4동,2019,1,18897,1.08,17497.222222222223
7606,범어4동,2019,2,19106,1.08,17690.74074074074
7607,범어4동,2019,3,19074,1.08,17661.11111111111
7608,범어4동,2019,4,19039,1.08,17628.7037037037
7609,범어4동,2019,5,18985,1.08,17578.7037037037
7610,범어4동,2019,6,19010,1.08,17601.85185185185
7611,범어4동,2019,7,19023,1.08,17613.888888888887
7612,범어4동,2019,8,19066,1.08,17653.7037037037
7613,범어4동,2019,9,19117,1.08,17700.925925925923
7614,범어4동,2019,10,19139,1.08,17721.296296296296
7615,범어4동,2019,11,19117,1.08,17700.925925925923
7616,범어4동,2019,12,19020,1.08,17611.11111111111
7617,범어4동,2020,1,18960,1.08,17555.555555555555
7618,범어4동,2020,2,18915,1.08,17513.888888888887
7619,범어4동,2020,3,18847,1.08,17450.925925925923
7620,범어4동,2020,4,18794,1.08,17401.85185185185
7621,범어4동,2020,5,18852,1.08,17455.555555555555
7622,범어4동,2020,6,18908,1.08,17507.407407407405
7623,범어4동,2020,7,18878,1.08,17479.629629629628
7624,범어4동,2020,8,18916,1.08,17514.814814814814
7625,범어4동,2020,9,18943,1.08,17539.814814814814
7626,범어4동,2020,10,19020,1.08,17611.11111111111
7627,범어4동,2020,11,18948,1.08,17544.44444444444
7628,범어4동,2020,12,18931,1.08,17528.7037037037
7629,범어4동,2021,1,19401,1.08,17963.888888888887
7630,범어4동,2021,2,19806,1.08,18338.888888888887
7631,범어4동,2021,3,19887,1.08,18413.888888888887
7632,범어4동,2021,4,19925,1.08,18449.074074074073
7633,범어4동,2021,5,19966,1.08,18487.037037037036
7634,범어4동,2021,6,19983,1.08,18502.777777777777
7635,범어4동,2021,7,19974,1.08,18494.44444444444
7636,범어4동,2021,8,19985,1.08,18504.629629629628
7637,범어4동,2021,9,19955,1.08,18476.85185185185
7638,범어4동,2021,10,20002,1.08,18520.37037037037
7639,범어4동,2021,11,19958,1.08,18479.629629629628
7640,범어4동,2021,12,19911,1.08,18436.11111111111
7641,범어4동,2022,1,19893,1.08,18419.44444444444
7642,범어4동,2022,2,19839,1.08,18369.44444444444
7643,범어4동,2022,3,19802,1.08,18335.185185185182
7644,범어4동,2022,4,19826,1.08,18357.407407407405
7645,복현1동,2010,10,8006,0.39,20528.20512820513
7646,복현1동,2010,11,8030,0.39,20589.74358974359
7647,복현1동,2010,12,8003,0.39,20520.51282051282
7648,복현1동,2011,1,7942,0.39,20364.102564102563
7649,복현1동,2011,2,7932,0.39,20338.46153846154
7650,복현1동,2011,3,7906,0.39,20271.79487179487
7651,복현1동,2011,4,7890,0.39,20230.76923076923
7652,복현1동,2011,5,7882,0.39,20210.25641025641
7653,복현1동,2011,6,7823,0.39,20058.97435897436
7654,복현1동,2011,7,7810,0.39,20025.641025641024
7655,복현1동,2011,8,7758,0.39,19892.30769230769
7656,복현1동,2011,9,7752,0.39,19876.923076923078
7657,복현1동,2011,10,7713,0.39,19776.923076923078
7658,복현1동,2011,11,7686,0.39,19707.69230769231
7659,복현1동,2011,12,7653,0.39,19623.076923076922
7660,복현1동,2012,1,7647,0.39,19607.69230769231
7661,복현1동,2012,2,7623,0.39,19546.153846153844
7662,복현1동,2012,3,7619,0.39,19535.897435897434
7663,복현1동,2012,4,7614,0.39,19523.076923076922
7664,복현1동,2012,5,7623,0.39,19546.153846153844
7665,복현1동,2012,6,7583,0.39,19443.589743589742
7666,복현1동,2012,7,7565,0.39,19397.4358974359
7667,복현1동,2012,8,7564,0.39,19394.871794871793
7668,복현1동,2012,9,7600,0.39,19487.17948717949
7669,복현1동,2012,10,7548,0.39,19353.846153846152
7670,복현1동,2012,11,7508,0.39,19251.28205128205
7671,복현1동,2012,12,7464,0.39,19138.46153846154
7672,복현1동,2013,1,7463,0.39,19135.897435897434
7673,복현1동,2013,2,7491,0.39,19207.69230769231
7674,복현1동,2013,3,7537,0.39,19325.641025641024
7675,복현1동,2013,4,7550,0.39,19358.97435897436
7676,복현1동,2013,5,7546,0.39,19348.71794871795
7677,복현1동,2013,6,7525,0.39,19294.871794871793
7678,복현1동,2013,7,7501,0.39,19233.333333333332
7679,복현1동,2013,8,7443,0.39,19084.615384615383
7680,복현1동,2013,9,7441,0.39,19079.48717948718
7681,복현1동,2013,10,7439,0.39,19074.358974358973
7682,복현1동,2013,11,7396,0.39,18964.102564102563
7683,복현1동,2013,12,7407,0.39,18992.30769230769
7684,복현1동,2014,1,7382,0.39,18928.20512820513
7685,복현1동,2014,2,7368,0.39,18892.30769230769
7686,복현1동,2014,3,7315,0.39,18756.410256410254
7687,복현1동,2014,4,7271,0.39,18643.589743589742
7688,복현1동,2014,5,7278,0.39,18661.53846153846
7689,복현1동,2014,6,7270,0.39,18641.02564102564
7690,복현1동,2014,7,7306,0.39,18733.333333333332
7691,복현1동,2014,8,7327,0.39,18787.17948717949
7692,복현1동,2014,9,7327,0.39,18787.17948717949
7693,복현1동,2014,10,7336,0.39,18810.25641025641
7694,복현1동,2014,11,7331,0.39,18797.4358974359
7695,복현1동,2014,12,7347,0.39,18838.46153846154
7696,복현1동,2015,1,7294,0.39,18702.5641025641
7697,복현1동,2015,2,7320,0.39,18769.23076923077
7698,복현1동,2015,3,7326,0.39,18784.615384615383
7699,복현1동,2015,4,7336,0.39,18810.25641025641
7700,복현1동,2015,5,7347,0.39,18838.46153846154
7701,복현1동,2015,6,7330,0.39,18794.871794871793
7702,복현1동,2015,7,7313,0.39,18751.28205128205
7703,복현1동,2015,8,7322,0.39,18774.358974358973
7704,복현1동,2015,9,7315,0.39,18756.410256410254
7705,복현1동,2015,10,7320,0.39,18769.23076923077
7706,복현1동,2015,11,7304,0.39,18728.20512820513
7707,복현1동,2015,12,7308,0.39,18738.46153846154
7708,복현1동,2016,1,7293,0.39,18700.0
7709,복현1동,2016,2,7299,0.39,18715.384615384613
7710,복현1동,2016,3,7264,0.39,18625.641025641024
7711,복현1동,2016,4,7260,0.39,18615.384615384613
7712,복현1동,2016,5,7254,0.39,18600.0
7713,복현1동,2016,6,7215,0.39,18500.0
7714,복현1동,2016,7,7162,0.39,18364.102564102563
7715,복현1동,2016,8,7157,0.39,18351.28205128205
7716,복현1동,2016,9,7156,0.39,18348.71794871795
7717,복현1동,2016,10,7165,0.39,18371.79487179487
7718,복현1동,2016,11,7160,0.39,18358.97435897436
7719,복현1동,2016,12,7141,0.39,18310.25641025641
7720,복현1동,2017,1,7118,0.39,18251.28205128205
7721,복현1동,2017,2,7134,0.39,18292.30769230769
7722,복현1동,2017,3,7147,0.39,18325.641025641024
7723,복현1동,2017,4,7161,0.39,18361.53846153846
7724,복현1동,2017,5,7159,0.39,18356.410256410254
7725,복현1동,2017,6,7164,0.39,18369.23076923077
7726,복현1동,2017,7,7142,0.39,18312.82051282051
7727,복현1동,2017,8,7135,0.39,18294.871794871793
7728,복현1동,2017,9,7107,0.39,18223.076923076922
7729,복현1동,2017,10,7091,0.39,18182.05128205128
7730,복현1동,2017,11,7095,0.39,18192.30769230769
7731,복현1동,2017,12,7080,0.39,18153.846153846152
7732,복현1동,2018,1,7023,0.39,18007.69230769231
7733,복현1동,2018,2,7009,0.39,17971.79487179487
7734,복현1동,2018,3,7050,0.39,18076.923076923078
7735,복현1동,2018,4,7054,0.39,18087.17948717949
7736,복현1동,2018,5,7065,0.39,18115.384615384613
7737,복현1동,2018,6,7051,0.39,18079.48717948718
7738,복현1동,2018,7,7064,0.39,18112.82051282051
7739,복현1동,2018,8,7078,0.39,18148.71794871795
7740,복현1동,2018,9,7074,0.39,18138.46153846154
7741,복현1동,2018,10,7115,0.39,18243.589743589742
7742,복현1동,2018,11,7139,0.39,18305.128205128203
7743,복현1동,2018,12,7111,0.39,18233.333333333332
7744,복현1동,2019,1,7103,0.39,18212.82051282051
7745,복현1동,2019,2,7121,0.39,18258.97435897436
7746,복현1동,2019,3,7134,0.39,18292.30769230769
7747,복현1동,2019,4,7147,0.39,18325.641025641024
7748,복현1동,2019,5,7172,0.39,18389.74358974359
7749,복현1동,2019,6,7184,0.39,18420.51282051282
7750,복현1동,2019,7,7199,0.39,18458.97435897436
7751,복현1동,2019,8,7183,0.39,18417.94871794872
7752,복현1동,2019,9,7196,0.39,18451.28205128205
7753,복현1동,2019,10,7199,0.39,18458.97435897436
7754,복현1동,2019,11,7225,0.39,18525.641025641024
7755,복현1동,2019,12,7235,0.39,18551.28205128205
7756,복현1동,2020,1,7219,0.39,18510.25641025641
7757,복현1동,2020,2,7254,0.39,18600.0
7758,복현1동,2020,3,7345,0.39,18833.333333333332
7759,복현1동,2020,4,7423,0.39,19033.333333333332
7760,복현1동,2020,5,7496,0.39,19220.51282051282
7761,복현1동,2020,6,7471,0.39,19156.410256410254
7762,복현1동,2020,7,7494,0.39,19215.384615384613
7763,복현1동,2020,8,7530,0.39,19307.69230769231
7764,복현1동,2020,9,7556,0.39,19374.358974358973
7765,복현1동,2020,10,7536,0.39,19323.076923076922
7766,복현1동,2020,11,7554,0.39,19369.23076923077
7767,복현1동,2020,12,7591,0.39,19464.102564102563
7768,복현1동,2021,1,7593,0.39,19469.23076923077
7769,복현1동,2021,2,7595,0.39,19474.358974358973
7770,복현1동,2021,3,7606,0.39,19502.5641025641
7771,복현1동,2021,4,7611,0.39,19515.384615384613
7772,복현1동,2021,5,7628,0.39,19558.97435897436
7773,복현1동,2021,6,7611,0.39,19515.384615384613
7774,복현1동,2021,7,7593,0.39,19469.23076923077
7775,복현1동,2021,8,7594,0.39,19471.79487179487
7776,복현1동,2021,9,7649,0.39,19612.82051282051
7777,복현1동,2021,10,7624,0.39,19548.71794871795
7778,복현1동,2021,11,7589,0.39,19458.97435897436
7779,복현1동,2021,12,7486,0.39,19194.871794871793
7780,복현1동,2022,1,7438,0.39,19071.79487179487
7781,복현1동,2022,2,7470,0.39,19153.846153846152
7782,복현1동,2022,3,7713,0.39,19776.923076923078
7783,복현1동,2022,4,7702,0.39,19748.71794871795
7784,복현2동,2010,10,27602,1.87,14760.42780748663
7785,복현2동,2010,11,27547,1.87,14731.016042780748
7786,복현2동,2010,12,27495,1.87,14703.208556149732
7787,복현2동,2011,1,27484,1.87,14697.326203208555
7788,복현2동,2011,2,27407,1.87,14656.14973262032
7789,복현2동,2011,3,27281,1.87,14588.770053475935
7790,복현2동,2011,4,27262,1.87,14578.609625668449
7791,복현2동,2011,5,27396,1.87,14650.267379679144
7792,복현2동,2011,6,27552,1.87,14733.689839572191
7793,복현2동,2011,7,27765,1.87,14847.593582887699
7794,복현2동,2011,8,28241,1.87,15102.139037433155
7795,복현2동,2011,9,28520,1.87,15251.33689839572
7796,복현2동,2011,10,28635,1.87,15312.83422459893
7797,복현2동,2011,11,28726,1.87,15361.497326203207
7798,복현2동,2011,12,28752,1.87,15375.401069518715
7799,복현2동,2012,1,28790,1.87,15395.721925133688
7800,복현2동,2012,2,28806,1.87,15404.27807486631
7801,복현2동,2012,3,28723,1.87,15359.89304812834
7802,복현2동,2012,4,28686,1.87,15340.106951871658
7803,복현2동,2012,5,28701,1.87,15348.12834224599
7804,복현2동,2012,6,28806,1.87,15404.27807486631
7805,복현2동,2012,7,28843,1.87,15424.064171122995
7806,복현2동,2012,8,28911,1.87,15460.42780748663
7807,복현2동,2012,9,28950,1.87,15481.283422459892
7808,복현2동,2012,10,28911,1.87,15460.42780748663
7809,복현2동,2012,11,28886,1.87,15447.05882352941
7810,복현2동,2012,12,28832,1.87,15418.181818181818
7811,복현2동,2013,1,28826,1.87,15414.973262032085
7812,복현2동,2013,2,28802,1.87,15402.139037433155
7813,복현2동,2013,3,28808,1.87,15405.347593582886
7814,복현2동,2013,4,28807,1.87,15404.812834224598
7815,복현2동,2013,5,28773,1.87,15386.63101604278
7816,복현2동,2013,6,28678,1.87,15335.828877005346
7817,복현2동,2013,7,28620,1.87,15304.812834224598
7818,복현2동,2013,8,28623,1.87,15306.417112299465
7819,복현2동,2013,9,28665,1.87,15328.877005347593
7820,복현2동,2013,10,28662,1.87,15327.272727272726
7821,복현2동,2013,11,28650,1.87,15320.855614973261
7822,복현2동,2013,12,28609,1.87,15298.930481283422
7823,복현2동,2014,1,28654,1.87,15322.994652406416
7824,복현2동,2014,2,29779,1.87,15924.598930481283
7825,복현2동,2014,3,30593,1.87,16359.89304812834
7826,복현2동,2014,4,31128,1.87,16645.989304812832
7827,복현2동,2014,5,31240,1.87,16705.882352941175
7828,복현2동,2014,6,31386,1.87,16783.957219251337
7829,복현2동,2014,7,31424,1.87,16804.27807486631
7830,복현2동,2014,8,31422,1.87,16803.208556149733
7831,복현2동,2014,9,31338,1.87,16758.288770053474
7832,복현2동,2014,10,31433,1.87,16809.090909090908
7833,복현2동,2014,11,31434,1.87,16809.625668449196
7834,복현2동,2014,12,31455,1.87,16820.85561497326
7835,복현2동,2015,1,31442,1.87,16813.903743315506
7836,복현2동,2015,2,31408,1.87,16795.72192513369
7837,복현2동,2015,3,31459,1.87,16822.994652406414
7838,복현2동,2015,4,31427,1.87,16805.882352941175
7839,복현2동,2015,5,31414,1.87,16798.93048128342
7840,복현2동,2015,6,31395,1.87,16788.770053475935
