year,month,day,hour,temp,rainfall,humidiry,wind_speed,wind_direction,region
2022,6,10,13,28.3,0,44,2,234,이곡1동
2022,6,10,13,28.3,0,44,2,234,이곡2동
2022,6,10,13,28.3,0,44,2,234,신당동
2022,6,10,13,28.3,0,44,2,234,본리동
2022,6,10,13,28.3,0,44,2,234,월성1동
2022,6,10,13,28.3,0,44,2,234,월성2동
2022,6,10,13,28.3,0,44,2,234,진천동
2022,6,10,13,28.3,0,44,2,234,상인1동
2022,6,10,13,28.3,0,44,2,234,상인2동
2022,6,10,13,28.3,0,44,2,234,상인3동
2022,6,10,13,28.3,0,44,2,234,도원동
2022,6,10,13,28.3,0,44,2,234,송현1동
2022,6,10,13,28.3,0,44,2,234,송현2동
2022,6,10,13,28.3,0,44,2,234,본동
2022,6,10,13,28,0,42,3.4,254,화원읍
2022,6,10,13,28.3,0,44,2,234,논공읍
2022,6,10,13,28,0,42,3.4,254,다사읍
2022,6,10,13,27.2,0,43,3.1,189,유가읍
2022,6,10,13,28,0,42,3.4,254,옥포읍
2022,6,10,13,27.2,0,43,3.1,189,현풍읍
2022,6,10,13,28.6,0,37,1.4,300,가창면
2022,6,10,13,27.5,0,42,2.9,219,하빈면
2022,6,10,13,27.2,0,43,3.1,189,구지면
2022,6,10,14,28.8,0,39,1.6,158,동인동
2022,6,10,14,28.8,0,39,1.6,158,삼덕동
2022,6,10,14,28.8,0,39,1.6,158,성내1동
2022,6,10,14,28.8,0,39,1.6,158,성내2동
2022,6,10,14,28.8,0,39,1.6,158,성내3동
2022,6,10,14,28.8,0,39,1.6,158,대신동
2022,6,10,14,28.8,0,39,1.6,158,남산1동
2022,6,10,14,28.8,0,39,1.6,158,남산2동
2022,6,10,14,28.8,0,39,1.6,158,남산3동
2022,6,10,14,28.8,0,39,1.6,158,남산4동
2022,6,10,14,28.8,0,39,1.6,158,대봉1동
2022,6,10,14,28.8,0,39,1.6,158,대봉2동
2022,6,10,14,28.8,0,39,1.6,158,신암1동
2022,6,10,14,28.8,0,39,1.6,158,신암2동
2022,6,10,14,28.8,0,39,1.6,158,신암3동
2022,6,10,14,28.8,0,39,1.6,158,신암4동
2022,6,10,14,28.8,0,39,1.6,158,신암5동
2022,6,10,14,28.8,0,39,1.6,158,신천1.2동
2022,6,10,14,28.8,0,39,1.6,158,신천3동
2022,6,10,14,28.8,0,39,1.6,158,신천4동
2022,6,10,14,29.1,0,44,2.1,262,효목1동
2022,6,10,14,29.1,0,44,2.1,262,효목2동
2022,6,10,14,29.1,0,44,2.1,262,도평동
2022,6,10,14,29.1,0,44,2.1,262,불로.봉무동
2022,6,10,14,29.1,0,44,2.1,262,지저동
2022,6,10,14,29.1,0,44,2.1,262,동촌동
2022,6,10,14,29.1,0,44,2.1,262,방촌동
2022,6,10,14,29.1,0,44,2.1,262,해안동
2022,6,10,14,28.9,0,35,2,204,안심1동
2022,6,10,14,29.1,0,44,2.1,262,안심2동
2022,6,10,14,29.1,0,44,2.1,262,안심3동
2022,6,10,14,28.9,0,35,2,204,안심3.4동
2022,6,10,14,29.1,0,44,2.1,262,안심4동
2022,6,10,14,29.1,0,44,2.1,262,혁신동
2022,6,10,14,28.6,0,37,1.6,176,공산동
2022,6,10,14,27.4,0,43,3.3,259,내당1동
2022,6,10,14,27.4,0,43,3.3,259,내당2.3동
2022,6,10,14,27.4,0,43,3.3,259,내당4동
2022,6,10,14,27.4,0,43,3.3,259,비산1동
2022,6,10,14,27.4,0,43,3.3,259,비산2.3동
2022,6,10,14,27.4,0,43,3.3,259,비산4동
2022,6,10,14,27.4,0,43,3.3,259,비산5동
2022,6,10,14,27.4,0,43,3.3,259,비산6동
2022,6,10,14,27.4,0,43,3.3,259,비산7동
2022,6,10,14,27.4,0,43,3.3,259,평리1동
2022,6,10,14,27.4,0,43,3.3,259,평리2동
2022,6,10,14,27.4,0,43,3.3,259,평리3동
2022,6,10,14,27.4,0,43,3.3,259,평리4동
2022,6,10,14,27.4,0,43,3.3,259,평리5동
2022,6,10,14,27.4,0,43,3.3,259,평리6동
2022,6,10,14,27.4,0,43,3.3,259,상중이동
2022,6,10,14,27.4,0,43,3.3,259,원대동
2022,6,10,14,28.8,0,39,1.6,158,이천동
2022,6,10,14,28.8,0,39,1.6,158,봉덕1동
2022,6,10,14,28.8,0,39,1.6,158,봉덕2동
2022,6,10,14,28.8,0,39,1.6,158,봉덕3동
2022,6,10,14,28.8,0,39,1.6,158,대명1동
2022,6,10,14,28.8,0,39,1.6,158,대명2동
2022,6,10,14,28.8,0,39,1.6,158,대명3동
2022,6,10,14,27.4,0,43,3.3,259,대명4동
2022,6,10,14,28.8,0,39,1.6,158,대명5동
2022,6,10,14,27.4,0,43,3.3,259,대명6동
2022,6,10,14,28.8,0,39,1.6,158,대명9동
2022,6,10,14,27.4,0,43,3.3,259,대명10동
2022,6,10,14,27.4,0,43,3.3,259,대명11동
2022,6,10,14,28.8,0,39,1.6,158,고성동
2022,6,10,14,28.8,0,39,1.6,158,칠성동
2022,6,10,14,28.8,0,39,1.6,158,침산1동
2022,6,10,14,28.8,0,39,1.6,158,침산2동
2022,6,10,14,28.8,0,39,1.6,158,침산3동
2022,6,10,14,28.8,0,39,1.6,158,산격1동
2022,6,10,14,28.8,0,39,1.6,158,산격2동
2022,6,10,14,28.8,0,39,1.6,158,산격3동
2022,6,10,14,28.8,0,39,1.6,158,산격4동
2022,6,10,14,28.8,0,39,1.6,158,대현동
2022,6,10,14,28.8,0,39,1.6,158,복현1동
2022,6,10,14,28.8,0,39,1.6,158,복현2동
2022,6,10,14,28.8,0,39,1.6,158,검단동
2022,6,10,14,28.6,0,34,3.1,230,무태조야동
2022,6,10,14,27.4,0,43,3.3,259,관문동
2022,6,10,14,28.6,0,34,3.1,230,태전1동
2022,6,10,14,28.6,0,34,3.1,230,태전2동
2022,6,10,14,28.6,0,34,3.1,230,구암동
2022,6,10,14,28.6,0,34,3.1,230,관음동
2022,6,10,14,28.6,0,34,3.1,230,읍내동
2022,6,10,14,28.6,0,34,3.1,230,동천동
2022,6,10,14,28.8,0,39,1.6,158,노원동
2022,6,10,14,28.6,0,34,3.1,230,국우동
2022,6,10,14,28.8,0,39,1.6,158,범어1동
2022,6,10,14,28.8,0,39,1.6,158,범어2동
2022,6,10,14,28.8,0,39,1.6,158,범어3동
2022,6,10,14,29.1,0,44,2.1,262,범어4동
2022,6,10,14,29.1,0,44,2.1,262,만촌1동
2022,6,10,14,29.1,0,44,2.1,262,만촌2동
2022,6,10,14,29.1,0,44,2.1,262,만촌3동
2022,6,10,14,28.8,0,39,1.6,158,수성1가동
2022,6,10,14,28.8,0,39,1.6,158,수성2.3가동
2022,6,10,14,28.8,0,39,1.6,158,수성4가동
2022,6,10,14,29.1,0,44,2.1,262,황금1동
2022,6,10,14,28.8,0,39,1.6,158,황금2동
2022,6,10,14,28.8,0,39,1.6,158,중동
2022,6,10,14,28.8,0,39,1.6,158,상동
2022,6,10,14,28.8,0,39,1.6,158,파동
2022,6,10,14,28.8,0,39,1.6,158,두산동
2022,6,10,14,28.9,0,35,2,204,지산1동
2022,6,10,14,28.8,0,39,1.6,158,지산2동
2022,6,10,14,28.9,0,35,2,204,범물1동
2022,6,10,14,28.9,0,35,2,204,범물2동
2022,6,10,14,28.9,0,35,2,204,고산1동
2022,6,10,14,28.9,0,35,2,204,고산2동
2022,6,10,14,28.9,0,35,2,204,고산3동
2022,6,10,14,27.4,0,43,3.3,259,성당동
2022,6,10,14,28.8,0,39,1.6,158,두류1.2동
2022,6,10,14,27.4,0,43,3.3,259,두류3동
2022,6,10,14,27.4,0,43,3.3,259,감삼동
2022,6,10,14,27.4,0,43,3.3,259,죽전동
2022,6,10,14,27.4,0,43,3.3,259,장기동
2022,6,10,14,27.4,0,43,3.3,259,용산1동
2022,6,10,14,27.4,0,43,3.3,259,용산2동
2022,6,10,14,27.4,0,43,3.3,259,이곡1동
2022,6,10,14,27.4,0,43,3.3,259,이곡2동
2022,6,10,14,27.4,0,43,3.3,259,신당동
2022,6,10,14,27.4,0,43,3.3,259,본리동
2022,6,10,14,27.4,0,43,3.3,259,월성1동
2022,6,10,14,27.4,0,43,3.3,259,월성2동
2022,6,10,14,27.4,0,43,3.3,259,진천동
2022,6,10,14,27.4,0,43,3.3,259,상인1동
2022,6,10,14,27.4,0,43,3.3,259,상인2동
2022,6,10,14,27.4,0,43,3.3,259,상인3동
2022,6,10,14,27.4,0,43,3.3,259,도원동
2022,6,10,14,27.4,0,43,3.3,259,송현1동
2022,6,10,14,27.4,0,43,3.3,259,송현2동
2022,6,10,14,27.4,0,43,3.3,259,본동
2022,6,10,14,27.7,0,40,3.4,217,화원읍
2022,6,10,14,27.4,0,43,3.3,259,논공읍
2022,6,10,14,27.7,0,40,3.4,217,다사읍
2022,6,10,14,27.1,0,43,2.6,203,유가읍
2022,6,10,14,27.7,0,40,3.4,217,옥포읍
2022,6,10,14,27.1,0,43,2.6,203,현풍읍
2022,6,10,14,28.8,0,39,1.6,158,가창면
2022,6,10,14,27.9,0,41,3.3,200,하빈면
2022,6,10,14,27.1,0,43,2.6,203,구지면
