1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100)
대구광역시,달서구,신당동,87,90,128,30,3.76,35,51,21.72,128.5010444,35.85603333
대구광역시,달서구,본리동,88,90,128,32,23.47,35,50,20.86,128.5398528,35.83912778
대구광역시,달서구,월성1동,88,89,128,31,30.64,35,48,59.94,128.5251778,35.81665
대구광역시,달서구,월성2동,88,90,128,31,49.79,35,49,40.64,128.5304972,35.82795556
대구광역시,달서구,진천동,88,89,128,31,36.03,35,48,43.92,128.526675,35.8122
대구광역시,달서구,상인1동,88,89,128,32,49.91,35,48,40.52,128.5471972,35.81125556
대구광역시,달서구,상인2동,88,89,128,32,18.67,35,48,34.35,128.5385194,35.80954167
대구광역시,달서구,상인3동,88,89,128,33,8.71,35,48,25.52,128.5524194,35.80708889
대구광역시,달서구,도원동,88,89,128,32,3.84,35,48,16.08,128.5344,35.80446667
대구광역시,달서구,송현1동,88,90,128,33,20.23,35,49,34.97,128.5556194,35.82638056
대구광역시,달서구,송현2동,88,90,128,32,52.15,35,49,47.41,128.5478194,35.82983611
대구광역시,달서구,본동,88,90,128,32,35.84,35,49,53.35,128.5432889,35.83148611
대구광역시,달성군,,86,88,128,25,59.79,35,46,18.05,128.433275,35.77168056
대구광역시,달성군,화원읍,87,89,128,30,11,35,48,4.02,128.5030556,35.80111667
대구광역시,달성군,논공읍,86,88,128,25,21.2,35,46,15.96,128.4225556,35.7711
대구광역시,달성군,다사읍,86,90,128,27,22.23,35,51,31.8,128.456175,35.85883333
대구광역시,달성군,유가읍,87,87,128,27,35.1828,35,41,37.9536,128.459773,35.693876
대구광역시,달성군,옥포읍,87,89,128,27,57.52,35,47,11.91,128.4659778,35.78664167
대구광역시,달성군,현풍읍,86,87,128,26,59.23,35,41,39.53,128.4497861,35.69431389
대구광역시,달성군,가창면,89,89,128,37,28.88,35,47,59.39,128.6246889,35.79983056
대구광역시,달성군,하빈면,86,91,128,26,51.76,35,53,52.6,128.4477111,35.89794444
대구광역시,달성군,구지면,86,86,128,24,56.4,35,39,20.75,128.4156667,35.65576389
인천광역시,,,55,124,126,42,26.47,37,27,11.64,126.7073528,37.45323333
인천광역시,중구,,54,125,126,37,24.84,37,28,15.36,126.6235667,37.47093333
인천광역시,중구,연안동,53,124,126,36,23.76,37,27,1.51,126.6066,37.45041944
인천광역시,중구,신포동,54,125,126,37,37.76,37,28,3.2,126.6271556,37.46755556
인천광역시,중구,신흥동,54,124,126,38,10.15,37,27,53.54,126.6361528,37.46487222
인천광역시,중구,도원동,54,124,126,38,23.91,37,27,55.1,126.639975,37.46530556
인천광역시,중구,율목동,54,124,126,38,16.64,37,27,59.26,126.6379556,37.46646111
인천광역시,중구,동인천동,54,125,126,37,52,37,28,26.57,126.6311111,37.47404722
인천광역시,중구,개항동,54,125,126,37,14.47,37,28,21.2,126.6206861,37.47255556
인천광역시,중구,영종동,52,125,126,31,58.79,37,29,26.69,126.5329972,37.49074722
인천광역시,중구,영종1동,53,125,126,33,15.2423999,37,29,24.57,126.554234,37.489325
인천광역시,중구,운서동,51,125,126,29,18.25,37,29,36.21,126.4884015,37.49339138
인천광역시,중구,용유동,50,124,126,24,16.11,37,26,27.85,126.404475,37.44106944
인천광역시,동구,,54,125,126,38,43.32,37,28,15.73,126.6453667,37.47103611
인천광역시,동구,만석동,54,125,126,37,39.11,37,28,49.6,126.6275306,37.48044444
인천광역시,동구,화수1.화평동,54,125,126,37,55.03,37,28,43.45,126.6319528,37.47873611
인천광역시,동구,화수2동,54,125,126,37,56,37,28,53.69,126.6322222,37.48158056
인천광역시,동구,송현1.2동,54,125,126,38,21.08,37,28,24.11,126.6391889,37.47336389
인천광역시,동구,송현3동,54,125,126,38,41,37,28,46.26,126.6447222,37.47951667
인천광역시,동구,송림1동,54,125,126,38,32.4,37,28,24.54,126.6423333,37.47348333
인천광역시,동구,송림2동,54,125,126,38,41.03,37,28,22.89,126.6447306,37.473025
인천광역시,동구,송림3.5동,54,125,126,38,54.96,37,28,12.42,126.6486,37.47011667
인천광역시,동구,송림4동,54,125,126,39,7.28,37,28,31.66,126.6520222,37.47546111
인천광역시,동구,송림6동,54,125,126,39,0.11,37,28,28.39,126.6500306,37.47455278
인천광역시,동구,금창동,54,125,126,38,31,37,28,11.2,126.6419444,37.46977778
인천광역시,미추홀구,,54,124,126,39,9.67,37,27,38.45,126.6526861,37.46068056
인천광역시,미추홀구,숭의2동,54,124,126,38,57.52,37,27,36.91,126.6493111,37.46025278
인천광역시,미추홀구,"숭의1,3동",54,125,0,0,0,0,0,0,126.6471814,37.4672428
인천광역시,미추홀구,숭의4동,54,124,126,39,40.47,37,27,43.36,126.6612417,37.46204444
인천광역시,미추홀구,"용현1,4동",54,124,0,0,0,0,0,0,126.6599204,37.4562382
인천광역시,미추홀구,용현2동,54,124,126,38,51.11,37,27,8.36,126.6475306,37.45232222
인천광역시,미추홀구,용현3동,54,124,126,39,14.28,37,27,14.07,126.6539667,37.45390833
인천광역시,미추홀구,용현5동,54,124,126,38,32.71,37,26,58.97,126.6424194,37.44971389
인천광역시,미추홀구,학익1동,54,124,126,39,58.44,37,26,13.5,126.6662333,37.43708333
인천광역시,미추홀구,학익2동,55,124,126,40,10.23,37,26,37.57,126.6695083,37.44376944
인천광역시,미추홀구,도화1동,55,124,126,40,33.23,37,27,29.16,126.6758972,37.4581
인천광역시,미추홀구,"도화2,3동",54,125,0,0,0,0,0,0,126.6647547,37.4675264
인천광역시,미추홀구,주안1동,55,124,126,40,43.32,37,27,39.54,126.6787,37.46098333
인천광역시,미추홀구,주안2동,55,124,126,40,29.11,37,27,6.89,126.6747528,37.45191389
인천광역시,미추홀구,주안3동,55,124,126,40,34,37,26,31.51,126.6761111,37.44208611
인천광역시,미추홀구,주안4동,55,124,126,41,32.52,37,27,8.26,126.6923667,37.45229444
인천광역시,미추홀구,주안5동,55,124,126,41,20.79,37,27,47.05,126.6891083,37.46306944
인천광역시,미추홀구,주안6동,55,124,126,41,29.4,37,27,34.77,126.6915,37.45965833
인천광역시,미추홀구,주안7동,55,124,126,40,46.96,37,26,44.32,126.6797111,37.44564444
인천광역시,미추홀구,주안8동,55,124,126,41,29.11,37,26,48.57,126.6914194,37.446825
인천광역시,미추홀구,관교동,55,124,126,41,56.08,37,26,29.1,126.6989111,37.44141667
인천광역시,미추홀구,문학동,55,124,126,41,13.55,37,26,5.57,126.6870972,37.43488056
인천광역시,연수구,,55,123,126,40,49.59,37,24,25.64,126.6804417,37.40712222
인천광역시,연수구,옥련1동,54,124,126,39,25.71,37,25,28.32,126.6571417,37.42453333
인천광역시,연수구,옥련2동,54,124,126,39,1.03,37,25,24.6,126.6502861,37.4235
인천광역시,연수구,선학동,55,123,126,42,12.35,37,25,10.89,126.7034306,37.41969167
인천광역시,연수구,연수1동,55,123,126,41,1.35,37,25,9.77,126.6837083,37.41938056
인천광역시,연수구,연수2동,55,123,126,41,2.32,37,24,31.94,126.6839778,37.40887222
인천광역시,연수구,연수3동,55,123,126,41,38.96,37,24,59.76,126.6941556,37.4166
인천광역시,연수구,청학동,55,124,126,40,5.59,37,25,19.92,126.6682194,37.4222
인천광역시,연수구,동춘1동,55,123,126,40,22.47,37,24,24.66,126.6729083,37.40685
인천광역시,연수구,동춘2동,55,123,126,40,16.91,37,23,59.7,126.6713639,37.39991667
인천광역시,연수구,동춘3동,55,123,126,40,49.32,37,24,20.25,126.6803667,37.405625
인천광역시,연수구,송도1동,54,123,126,39,7.5,37,23,27.81,126.652082,37.39105764
인천광역시,연수구,송도2동,54,123,126,38,29.9,37,24,11.81,126.641639,37.40328
인천광역시,연수구,송도3동,54,123,126,39,48.12,37,22,54.02,126.6633667,37.38167222
인천광역시,연수구,송도4동,54,123,126,38,5.74,37,23,17.19,126.634928,37.388109
인천광역시,연수구,송도5동,54,123,126,37,23.6316,37,24,50.1876,126.623231,37.413941
인천광역시,남동구,,56,124,126,44,1.67,37,26,40.27,126.7337972,37.44451944
인천광역시,남동구,구월1동,55,124,126,42,49.23,37,26,58.57,126.713675,37.44960278
인천광역시,남동구,구월2동,55,124,126,42,55.52,37,27,11.75,126.7154222,37.45326389
인천광역시,남동구,구월3동,55,124,126,41,56.52,37,26,59.67,126.6990333,37.44990833
인천광역시,남동구,구월4동,56,124,126,43,34.35,37,26,48.5,126.7262083,37.44680556
인천광역시,남동구,간석1동,55,124,126,42,26.52,37,27,20.98,126.7073667,37.45582778
인천광역시,남동구,간석2동,55,124,126,42,39.84,37,27,32.04,126.7110667,37.4589
인천광역시,남동구,간석3동,55,124,126,42,59.76,37,27,48.11,126.7166,37.46336389
인천광역시,남동구,간석4동,55,124,126,42,10.08,37,27,49.64,126.7028,37.46378889
인천광역시,남동구,만수1동,56,124,126,44,2.88,37,26,45.58,126.7341333,37.44599444
인천광역시,남동구,만수2동,56,124,126,43,58.52,37,27,23.1,126.7329222,37.45641667
인천광역시,남동구,만수3동,55,124,126,43,30.64,37,27,32.98,126.7251778,37.45916111
인천광역시,남동구,만수4동,56,124,126,44,15.76,37,27,24.11,126.7377111,37.45669722
인천광역시,남동구,만수5동,56,124,126,43,47.64,37,27,18.75,126.7299,37.45520833
인천광역시,남동구,만수6동,56,124,126,44,23.11,37,26,27.29,126.7397528,37.44091389
인천광역시,남동구,장수서창동,56,124,126,44,58.03,37,25,59.1,126.7494528,37.43308333
인천광역시,남동구,서창2동,56,124,126,45,7.78,37,25,26.45,126.7521618,37.4240149
인천광역시,남동구,남촌도림동,55,124,126,43,2.23,37,25,45.76,126.7172861,37.42937778
인천광역시,남동구,논현1동,56,123,126,43,45.55,37,24,20.48,126.7293199,37.40568978
인천광역시,남동구,논현2동,55,123,126,42,59.02,37,24,15.21,126.7163943,37.40422435
인천광역시,남동구,논현고잔동,55,123,126,43,6.03,37,24,5.23,126.7183417,37.40145278
인천광역시,부평구,,55,125,126,43,26.76,37,30,15.36,126.7241,37.50426667
인천광역시,부평구,부평1동,55,125,126,43,19.59,37,29,29.16,126.7221083,37.49143333
인천광역시,부평구,부평2동,55,125,126,43,12.15,37,29,2.72,126.7200417,37.48408889
인천광역시,부평구,부평3동,55,125,126,42,37.03,37,28,59.66,126.7102861,37.48323889
인천광역시,부평구,부평4동,56,125,126,43,37.2,37,29,52.95,126.727,37.49804167
인천광역시,부평구,부평5동,56,125,126,43,49.71,37,29,26.97,126.730475,37.490825
인천광역시,부평구,부평6동,56,125,126,43,35.52,37,29,1.07,126.7265333,37.48363056
인천광역시,부평구,산곡1동,55,125,126,42,8.35,37,30,14.91,126.7023194,37.50414167
인천광역시,부평구,산곡2동,55,125,126,42,38.55,37,30,10.98,126.7107083,37.50305
인천광역시,부평구,산곡3동,55,125,126,42,41.44,37,29,16.63,126.7115111,37.48795278
인천광역시,부평구,산곡4동,55,125,126,42,48.76,37,29,56.67,126.7135444,37.499075
인천광역시,부평구,청천1동,55,126,126,42,14.03,37,30,50.14,126.7038972,37.51392778
인천광역시,부평구,청천2동,55,125,126,42,23.52,37,30,43.42,126.7065333,37.51206111
인천광역시,부평구,갈산1동,56,126,126,43,45.64,37,30,53.32,126.7293444,37.51481111
인천광역시,부평구,갈산2동,56,125,126,43,40.55,37,30,28.64,126.7279306,37.50795556
인천광역시,부평구,삼산1동,56,126,126,44,23.2,37,30,56.26,126.7397778,37.51562778
인천광역시,부평구,삼산2동,56,125,126,44,18.55,37,30,32.3,126.7384861,37.50897222
인천광역시,부평구,부개1동,56,125,126,44,20.79,37,28,57.72,126.7391083,37.4827
인천광역시,부평구,부개2동,56,125,126,44,21.2,37,29,31.2,126.7392222,37.492
인천광역시,부평구,부개3동,56,125,126,44,13.2,37,30,5.63,126.737,37.50156389
인천광역시,부평구,일신동,56,125,126,44,56.32,37,28,53.64,126.7489778,37.48156667
인천광역시,부평구,십정1동,55,125,126,41,53.52,37,28,22.7,126.6982,37.47297222
인천광역시,부평구,십정2동,55,125,126,42,36.47,37,28,15.6,126.7101306,37.471
인천광역시,계양구,,56,126,126,44,23.11,37,32,5.25,126.7397528,37.53479167
인천광역시,계양구,효성1동,55,126,126,42,51.2,37,31,46.58,126.7142222,37.52960556
인천광역시,계양구,효성2동,55,126,126,42,42.71,37,31,20.04,126.7118639,37.52223333
인천광역시,계양구,계산1동,55,126,126,43,35.67,37,32,24.39,126.726575,37.54010833
인천광역시,계양구,계산2동,56,126,126,43,45.35,37,32,40.64,126.7292639,37.54462222
인천광역시,계양구,계산3동,56,126,126,43,52.08,37,32,2.14,126.7311333,37.53392778
인천광역시,계양구,계산4동,56,126,126,44,38.03,37,31,54.42,126.7438972,37.53178333
인천광역시,계양구,작전1동,56,126,126,43,54.79,37,31,40.51,126.7318861,37.52791944
인천광역시,계양구,작전2동,55,126,126,43,33.84,37,31,48.32,126.7260667,37.53008889
인천광역시,계양구,작전서운동,56,126,126,44,18.79,37,31,30.86,126.7385528,37.52523889
인천광역시,계양구,계양1동,56,127,126,44,10.47,37,34,26.77,126.7362417,37.57410278
인천광역시,계양구,계양2동,56,126,126,44,21,37,32,27.44,126.7391667,37.54095556
인천광역시,계양구,계양3동,56,127,126,45,37.44,37,33,33,126.7604,37.55916667
인천광역시,서구,,55,126,126,40,41.52,37,32,33.69,126.6782,37.54269167
인천광역시,서구,검암경서동,55,127,126,40,32.55,37,33,41.98,126.6757083,37.56166111
인천광역시,서구,연희동,55,126,126,40,48.96,37,32,46.41,126.6802667,37.546225
인천광역시,서구,청라1동,54,126,126,39,13.8,37,31,55.1,126.653834,37.53197235
인천광역시,서구,청라2동,54,126,126,38,27.65,37,31,55.08,126.6410139,37.53196667
인천광역시,서구,청라3동,54,126,126,37,46.29,37,31,28.89,126.6295261,37.5246933
인천광역시,서구,가정1동,55,126,126,40,35.52,37,31,13.61,126.6765333,37.52044722
인천광역시,서구,가정2동,55,126,126,40,47.4,37,31,24.79,126.6798333,37.52355278
인천광역시,서구,가정3동,55,125,126,40,47.71,37,30,45.79,126.6799194,37.51271944
인천광역시,서구,석남1동,55,125,126,40,36.47,37,30,30.08,126.6767972,37.50835556
인천광역시,서구,석남2동,55,125,126,40,36.11,37,29,59.32,126.6766972,37.49981111
인천광역시,서구,석남3동,55,125,126,40,49.35,37,30,19.51,126.680375,37.50541944
인천광역시,서구,신현원창동,55,125,126,40,27.67,37,30,42.47,126.6743528,37.51179722
인천광역시,서구,가좌1동,55,125,126,40,30.35,37,29,28.01,126.6750972,37.49111389
인천광역시,서구,가좌2동,55,125,126,41,13.03,37,29,16.98,126.6869528,37.48805
인천광역시,서구,가좌3동,55,125,126,40,54.76,37,29,22.75,126.6818778,37.48965278
인천광역시,서구,가좌4동,55,125,126,41,8.47,37,29,4.64,126.6856861,37.48462222
인천광역시,서구,검단동,54,127,126,39,48.15,37,35,57.77,126.663375,37.59938056
인천광역시,서구,불로대곡동,55,128,126,41,27.52,37,36,51.7,126.6909778,37.61436111
인천광역시,서구,원당동,55,127,126,41,59.44,37,35,28.01,126.6998444,37.59111389
인천광역시,서구,당하동,55,127,126,40,38.32,37,35,28.22,126.6773111,37.59117222
인천광역시,서구,오류왕길동,54,127,126,38,13.75,37,35,51.69,126.637152,37.597691
인천광역시,서구,마전동,54,127,126,39,40.78584,37,35,34.66176,126.6613294,37.5929616
인천광역시,서구,아라동,55,127,126,42,56.16,37,35,38.4,126.7156,37.594
인천광역시,강화군,,51,130,126,29,24,37,44,37.89,126.49,37.74385833
인천광역시,강화군,강화읍,51,131,126,29,8.15,37,44,43.95,126.4855972,37.74554167
인천광역시,강화군,선원면,51,130,126,29,12.79,37,42,37.82,126.4868861,37.71050556
인천광역시,강화군,불은면,51,129,126,28,56.71,37,41,1.88,126.4824194,37.68385556
인천광역시,강화군,길상면,51,128,126,29,35.4,37,38,16.17,126.4931667,37.637825
인천광역시,강화군,화도면,50,128,126,25,20.2,37,37,44.07,126.4222778,37.62890833
인천광역시,강화군,양도면,50,129,126,25,26.96,37,39,35.95,126.4241556,37.65998611
인천광역시,강화군,내가면,50,130,126,23,30.79,37,42,59.76,126.3918861,37.7166
인천광역시,강화군,하점면,50,131,126,24,49.11,37,46,18.98,126.4136417,37.77193889
인천광역시,강화군,양사면,50,132,126,24,36.79,37,47,44.97,126.4102194,37.795825
인천광역시,강화군,송해면,51,131,126,27,55.59,37,45,42.39,126.4654417,37.761775
인천광역시,강화군,교동면,48,131,126,16,57.4,37,46,38.79,126.2826111,37.77744167
인천광역시,강화군,삼산면,49,130,126,19,22.35,37,42,2.45,126.322875,37.70068056
인천광역시,강화군,서도면,47,128,126,14,31.59,37,38,51.29,126.2421083,37.64758056
인천광역시,옹진군,,54,124,126,38,20,37,26,37.41,126.6388889,37.443725
인천광역시,옹진군,북도면,50,126,126,25,44.88,37,31,46.83,126.4291333,37.529675
인천광역시,옹진군,백령면,21,135,124,43,7.29,37,58,27.04,124.7186911,37.9741764
인천광역시,옹진군,대청면,21,132,124,42,50.76,37,49,32.16,124.7141,37.8256
인천광역시,옹진군,덕적면,46,119,126,8,56,37,13,24.89,126.1488889,37.22358056
인천광역시,옹진군,영흥면,51,120,126,29,9.28,37,15,10.58,126.4859111,37.25293889
인천광역시,옹진군,자월면,48,120,126,18,47.59,37,14,53.7,126.3132194,37.24825
인천광역시,옹진군,연평면,38,129,125,42,14.79,37,39,44.6,125.7041083,37.66238889
광주광역시,,,58,74,126,51,12.11,35,9,25.11,126.8533639,35.156975
광주광역시,동구,,60,74,126,55,30.64,35,8,35.16,126.9251778,35.1431
광주광역시,동구,충장동,59,74,126,55,9.76,35,8,46.63,126.9193778,35.14628611
광주광역시,동구,동명동,60,74,126,55,38.08,35,8,53.21,126.9272444,35.14811389
광주광역시,동구,계림1동,59,74,126,55,17.91,35,9,19.63,126.9216417,35.15545278
광주광역시,동구,계림2동,60,74,126,55,31.59,35,9,18.19,126.9254417,35.15505278
광주광역시,동구,산수1동,60,74,126,55,58,35,9,15.32,126.9327778,35.15425556
광주광역시,동구,산수2동,60,74,126,56,17.52,35,9,5.44,126.9382,35.15151111
광주광역시,동구,지산1동,60,74,126,56,5.4,35,8,45.19,126.9348333,35.14588611
광주광역시,동구,지산2동,60,74,126,56,11.67,35,8,41.66,126.936575,35.14490556
광주광역시,동구,서남동,60,74,126,55,30.79,35,8,30.69,126.9252194,35.14185833
광주광역시,동구,학동,60,74,126,55,34.55,35,7,52.94,126.9262639,35.13137222
광주광역시,동구,학운동,60,74,126,56,8.2,35,7,45.8,126.9356111,35.12938889
광주광역시,동구,지원1동,60,73,126,55,58.88,35,6,57.8,126.9330222,35.11605556
광주광역시,동구,지원2동,60,73,126,56,5.47,35,7,2.78,126.9348528,35.11743889
광주광역시,서구,,59,74,126,53,36.28,35,8,58.14,126.8934111,35.14948333
광주광역시,서구,양동,59,74,126,54,10.47,35,9,6.22,126.9029083,35.15172778
광주광역시,서구,양3동,59,74,126,53,46.4,35,9,15.53,126.8962222,35.15431389
광주광역시,서구,농성1동,59,74,126,53,30.4,35,9,13,126.8917778,35.15361111
광주광역시,서구,농성2동,59,74,126,53,32.32,35,8,50.32,126.8923111,35.14731111
광주광역시,서구,광천동,59,74,126,52,56.55,35,9,40.82,126.882375,35.16133889
광주광역시,서구,유덕동,58,74,126,51,14.47,35,9,44.08,126.8540194,35.16224444
광주광역시,서구,치평동,58,74,126,50,42.64,35,8,49.17,126.8451778,35.14699167
광주광역시,서구,상무1동,59,74,126,52,10.03,35,9,2.46,126.8694528,35.15068333
광주광역시,서구,상무2동,58,74,126,52,6.4,35,8,36.28,126.8684444,35.14341111
광주광역시,서구,화정1동,59,74,126,52,47.28,35,9,11.21,126.8798,35.15311389
광주광역시,서구,화정2동,59,74,126,53,4,35,8,33.08,126.8844444,35.14252222
광주광역시,서구,화정3동,59,74,126,52,44.23,35,8,25.49,126.8789528,35.14041389
광주광역시,서구,화정4동,59,74,126,52,33.44,35,8,19.67,126.8759556,35.13879722
광주광역시,서구,서창동,58,73,126,49,56.23,35,6,41.17,126.8322861,35.11143611
광주광역시,서구,금호1동,58,74,126,51,33.08,35,7,55.5,126.8591889,35.13208333
광주광역시,서구,금호2동,58,74,126,51,39.28,35,7,44.72,126.8609111,35.12908889
광주광역시,서구,풍암동,59,74,126,52,50.47,35,7,18.21,126.8806861,35.121725
광주광역시,서구,동천동,58,75,126,51,52.93,35,10,16.64,126.864704,35.17129
광주광역시,남구,,59,73,126,54,36.52,35,7,8.53,126.9101444,35.11903611
광주광역시,남구,양림동,59,74,126,55,3.84,35,8,1.83,126.9177333,35.13384167
광주광역시,남구,방림1동,59,74,126,55,13.28,35,7,52.61,126.9203556,35.13128056
광주광역시,남구,방림2동,59,74,126,55,26.64,35,7,43.91,126.9240667,35.12886389
광주광역시,남구,봉선1동,59,74,126,54,47.03,35,7,38.92,126.9130639,35.12747778
광주광역시,남구,봉선2동,59,73,126,54,57,35,7,13.6,126.9158333,35.12044444
광주광역시,남구,사직동,59,74,126,54,35.84,35,8,33.77,126.9099556,35.14271389
광주광역시,남구,월산동,59,74,126,54,16.88,35,8,40.11,126.9046889,35.144475
광주광역시,남구,월산4동,59,74,126,53,34.47,35,8,37.02,126.8929083,35.14361667
광주광역시,남구,월산5동,59,74,126,53,40.55,35,8,13.53,126.8945972,35.13709167
광주광역시,남구,백운1동,59,74,126,54,21.52,35,8,6.63,126.9059778,35.135175
광주광역시,남구,백운2동,59,74,126,54,15.79,35,7,58.88,126.9043861,35.13302222
광주광역시,남구,주월1동,59,74,126,53,43.76,35,7,44.08,126.8954889,35.12891111
광주광역시,남구,주월2동,59,74,126,53,46.35,35,7,53.75,126.8962083,35.13159722
광주광역시,남구,진월동,59,73,126,53,54.83915,35,6,44.84518,126.8985664,35.11245699
광주광역시,남구,효덕동,59,73,126,54,2.32,35,6,33.71,126.9006444,35.10936389
광주광역시,남구,송암동,59,73,126,52,45.44,35,6,30.33,126.8792889,35.108425
광주광역시,남구,대촌동,58,73,126,50,9.84,35,4,41.72,126.8360667,35.07825556
광주광역시,북구,,59,75,126,54,50.84,35,10,16.05,126.9141222,35.171125
광주광역시,북구,중흥1동,59,74,126,54,57.64,35,9,30.86,126.9160111,35.15857222
광주광역시,북구,중흥2동,59,74,126,54,40.67,35,9,54.75,126.9112972,35.16520833
광주광역시,북구,중흥3동,59,75,126,55,9.15,35,10,9.13,126.9192083,35.16920278
광주광역시,북구,중앙동,59,74,126,54,29.71,35,9,15.75,126.9082528,35.154375
광주광역시,북구,임동,59,74,126,53,46.79,35,9,45.97,126.8963306,35.16276944
광주광역시,북구,신안동,59,74,126,54,2.71,35,9,51.75,126.9007528,35.164375
광주광역시,북구,용봉동,59,75,126,54,11.91,35,10,38.3,126.9033083,35.17730556
광주광역시,북구,운암1동,59,75,126,52,35.32,35,10,18.44,126.8764778,35.17178889
광주광역시,북구,운암2동,59,75,126,53,5.11,35,10,15.5,126.8847528,35.17097222
광주광역시,북구,운암3동,59,75,126,52,35.15,35,10,46.83,126.8764306,35.179675
광주광역시,북구,동림동,58,75,126,52,6.96,35,11,1.97,126.8686,35.18388056
광주광역시,북구,우산동,59,75,126,55,22.88,35,10,2.07,126.9230222,35.16724167
광주광역시,북구,풍향동,60,74,126,55,30.47,35,9,41.19,126.9251306,35.16144167
광주광역시,북구,문화동,60,75,126,56,20.11,35,10,42.38,126.9389194,35.17843889
광주광역시,북구,문흥1동,59,75,126,55,25.32,35,11,1.3,126.9237,35.18369444
광주광역시,북구,문흥2동,59,75,126,55,26.47,35,10,52.39,126.9240194,35.18121944
광주광역시,북구,두암1동,60,75,126,55,51.55,35,10,4.66,126.9309861,35.16796111
광주광역시,북구,두암2동,60,75,126,56,2.67,35,10,15.75,126.934075,35.17104167
광주광역시,북구,두암3동,60,74,126,56,12.59,35,9,35.83,126.9368306,35.15995278
광주광역시,북구,삼각동,59,75,126,54,5.76,35,11,46.35,126.9016,35.19620833
광주광역시,북구,일곡동,59,75,126,53,58.08,35,12,10.64,126.8994667,35.20295556
광주광역시,북구,매곡동,59,75,126,53,39.08,35,11,11.13,126.8941889,35.186425
광주광역시,북구,오치1동,59,75,126,54,36,35,11,10.03,126.91,35.18611944
광주광역시,북구,오치2동,59,75,126,54,9.44,35,11,13.25,126.9026222,35.18701389
광주광역시,북구,석곡동,60,75,126,57,7.35,35,12,42.91,126.9520417,35.21191944
광주광역시,북구,건국동,59,76,126,53,1.32,35,13,11.46,126.8837,35.21985
광주광역시,북구,양산동,59,76,126,52,46.66,35,12,33.01,126.879628,35.20917073
광주광역시,북구,신용동,58,75,126,51,46.49688,35,12,23.36004,126.8629158,35.2064889
광주광역시,광산구,,57,74,126,47,44.84,35,8,11.14,126.7957889,35.13642778
광주광역시,광산구,송정1동,57,74,126,48,2.88,35,8,15.8,126.8008,35.13772222
광주광역시,광산구,송정2동,57,74,126,47,48.15,35,8,9.52,126.7967083,35.13597778
광주광역시,광산구,도산동,57,74,126,47,36.96,35,7,34.72,126.7936,35.12631111
광주광역시,광산구,신흥동,57,74,126,48,9.88,35,8,31.57,126.8027444,35.14210278
광주광역시,광산구,어룡동,57,74,126,47,49.91,35,8,21.99,126.7971972,35.13944167
광주광역시,광산구,우산동,57,74,126,48,41.52,35,9,17.07,126.8115333,35.15474167
광주광역시,광산구,월곡1동,57,75,126,48,42.96,35,10,7.72,126.8119333,35.16881111
광주광역시,광산구,월곡2동,57,75,126,48,35.52,35,10,16.69,126.8098667,35.17130278
광주광역시,광산구,비아동,58,76,126,49,35.11,35,13,8.27,126.8264194,35.21896389
광주광역시,광산구,첨단1동,58,76,126,50,39.28,35,12,59.5,126.8442444,35.21652778
광주광역시,광산구,첨단2동,58,76,126,50,43.71,35,12,47.69,126.845475,35.21324722
광주광역시,광산구,신가동,58,75,126,49,46.71,35,10,42.64,126.8296417,35.17851111
광주광역시,광산구,운남동,58,75,126,49,25.88,35,10,13.25,126.8238556,35.17034722
광주광역시,광산구,수완동,58,75,126,49,32.7,35,11,49.56,126.825751,35.1971
광주광역시,광산구,하남동,57,75,126,47,45.91,35,10,54.75,126.7960861,35.181875
광주광역시,광산구,임곡동,56,76,126,44,48.52,35,12,59.63,126.7468111,35.21656389
광주광역시,광산구,동곡동,57,73,126,46,26.88,35,5,44.19,126.7741333,35.09560833
광주광역시,광산구,평동,57,73,126,45,44.4,35,7,18.02,126.7623333,35.12167222
광주광역시,광산구,삼도동,55,74,126,41,58.59,35,9,32.82,126.6996083,35.15911667
광주광역시,광산구,본량동,56,75,126,43,51.15,35,10,39.71,126.730875,35.17769722
광주광역시,광산구,신창동,58,75,0,0,0,0,0,0,126.8407192,35.195582
대전광역시,,,67,100,127,23,11.64,36,20,49.63,127.3865667,36.34711944
대전광역시,동구,,68,100,127,26,5.47,36,19,26.88,127.4348528,36.32413333
대전광역시,동구,중앙동,68,100,127,25,51.96,36,19,44.11,127.4311,36.32891944
대전광역시,동구,효동,68,100,127,26,37.91,36,18,50.69,127.4438639,36.31408056
대전광역시,동구,신인동,68,100,0,0,0,0,0,0,127.437938,36.323425
대전광역시,동구,판암1동,69,100,127,27,35.47,36,18,51.85,127.4598528,36.31440278
대전광역시,동구,판암2동,69,100,127,27,34.23,36,19,2.86,127.4595083,36.31746111
대전광역시,동구,용운동,69,100,127,27,48.96,36,19,30.57,127.4636,36.32515833
대전광역시,동구,대동,68,100,127,26,52.32,36,19,31.5,127.4478667,36.32541667
대전광역시,동구,자양동,68,100,127,27,4.47,36,19,56.86,127.4512417,36.33246111
대전광역시,동구,가양1동,68,100,127,26,36.88,36,20,38.72,127.4435778,36.34408889
대전광역시,동구,가양2동,68,100,127,26,58.23,36,20,46,127.4495083,36.34611111
대전광역시,동구,용전동,68,101,127,26,3.88,36,21,18.38,127.4344111,36.35510556
