"행정구역","2014년01월_거주자 인구수","2014년01월_세대수","2014년01월_세대당 인구","2014년02월_거주자 인구수","2014년02월_세대수","2014년02월_세대당 인구","2014년03월_거주자 인구수","2014년03월_세대수","2014년03월_세대당 인구","2014년04월_거주자 인구수","2014년04월_세대수","2014년04월_세대당 인구","2014년05월_거주자 인구수","2014년05월_세대수","2014년05월_세대당 인구","2014년06월_거주자 인구수","2014년06월_세대수","2014년06월_세대당 인구","2014년07월_거주자 인구수","2014년07월_세대수","2014년07월_세대당 인구","2014년08월_거주자 인구수","2014년08월_세대수","2014년08월_세대당 인구","2014년09월_거주자 인구수","2014년09월_세대수","2014년09월_세대당 인구","2014년10월_거주자 인구수","2014년10월_세대수","2014년10월_세대당 인구","2014년11월_거주자 인구수","2014년11월_세대수","2014년11월_세대당 인구","2014년12월_거주자 인구수","2014년12월_세대수","2014년12월_세대당 인구"
"대구광역시 수성구 황금1동(2726060100)","25,656","8,072","          3.18","25,622","8,080","          3.17","25,530","8,049","          3.17","25,486","8,042","          3.17","25,409","8,025","          3.17","25,384","8,017","          3.17","25,315","7,999","          3.16","25,305","8,006","          3.16","25,218","7,989","          3.16","25,179","7,965","          3.16","25,116","7,949","          3.16","24,898","7,882","          3.16"
"대구광역시 수성구 황금2동(2726060200)","12,822","5,416","          2.37","12,784","5,420","          2.36","12,732","5,405","          2.36","12,785","5,443","          2.35","12,765","5,429","          2.35","12,743","5,438","          2.34","12,772","5,451","          2.34","12,762","5,457","          2.34","12,701","5,435","          2.34","12,735","5,470","          2.33","12,770","5,506","          2.32","12,857","5,551","          2.32"
"대구광역시 수성구 중동(2726061000)","13,282","6,011","          2.21","13,274","6,021","          2.20","13,245","6,027","          2.20","13,178","6,005","          2.19","13,142","5,992","          2.19","13,115","5,993","          2.19","13,130","6,015","          2.18","13,130","6,015","          2.18","13,109","6,029","          2.17","13,089","6,033","          2.17","13,058","6,011","          2.17","13,016","6,003","          2.17"
"대구광역시 수성구 상동(2726062000)","17,926","7,418","          2.42","18,033","7,453","          2.42","18,117","7,491","          2.42","18,145","7,517","          2.41","18,146","7,493","          2.42","18,159","7,497","          2.42","18,160","7,498","          2.42","18,251","7,533","          2.42","18,212","7,521","          2.42","18,249","7,558","          2.41","18,261","7,562","          2.41","18,303","7,590","          2.41"
"대구광역시 수성구 파동(2726063000)","14,888","5,768","          2.58","14,906","5,781","          2.58","14,898","5,789","          2.57","14,853","5,768","          2.58","14,865","5,767","          2.58","14,858","5,756","          2.58","14,856","5,754","          2.58","14,852","5,758","          2.58","14,824","5,760","          2.57","14,821","5,770","          2.57","14,875","5,793","          2.57","14,839","5,787","          2.56"
"대구광역시 수성구 두산동(2726064000)","14,612","5,968","          2.45","14,598","5,974","          2.44","14,646","6,017","          2.43","14,574","5,999","          2.43","14,631","6,010","          2.43","14,670","6,014","          2.44","14,652","6,012","          2.44","14,627","6,013","          2.43","14,584","5,994","          2.43","14,582","5,996","          2.43","14,609","6,007","          2.43","14,643","6,033","          2.43"
"대구광역시 수성구 지산1동(2726065100)","25,697","9,999","          2.57","25,622","9,990","          2.56","25,555","10,002","          2.55","25,540","9,987","          2.56","25,473","9,988","          2.55","25,468","10,009","          2.54","25,427","10,014","          2.54","25,432","10,024","          2.54","25,320","10,019","          2.53","25,339","10,064","          2.52","25,384","10,104","          2.51","25,377","10,124","          2.51"
"대구광역시 수성구 지산2동(2726065200)","23,226","8,353","          2.78","23,139","8,350","          2.77","23,079","8,343","          2.77","23,031","8,331","          2.76","22,936","8,307","          2.76","22,922","8,312","          2.76","22,890","8,316","          2.75","22,830","8,302","          2.75","22,736","8,288","          2.74","22,630","8,263","          2.74","22,622","8,257","          2.74","22,643","8,268","          2.74"
"대구광역시 수성구 범물1동(2726066100)","14,225","5,906","          2.41","14,192","5,906","          2.40","14,199","5,910","          2.40","14,199","5,910","          2.40","14,201","5,922","          2.40","14,198","5,925","          2.40","14,129","5,908","          2.39","14,126","5,914","          2.39","14,071","5,921","          2.38","14,054","5,930","          2.37","14,044","5,951","          2.36","13,970","5,954","          2.35"
"대구광역시 수성구 범물2동(2726066200)","18,452","6,280","          2.94","18,401","6,275","          2.93","18,369","6,276","          2.93","18,350","6,285","          2.92","18,300","6,278","          2.91","18,289","6,287","          2.91","18,306","6,296","          2.91","18,276","6,292","          2.90","18,149","6,255","          2.90","18,182","6,253","          2.91","18,197","6,254","          2.91","18,185","6,265","          2.90"
"대구광역시 수성구 고산1동(2726067000)","36,334","11,272","          3.22","36,296","11,287","          3.22","36,206","11,275","          3.21","36,115","11,258","          3.21","36,073","11,263","          3.20","36,030","11,250","          3.20","35,987","11,258","          3.20","35,762","11,233","          3.18","35,148","11,167","          3.15","35,434","11,220","          3.16","35,490","11,212","          3.17","35,401","11,190","          3.16"
"대구광역시 수성구 고산2동(2726068000)","29,345","9,555","          3.07","29,209","9,533","          3.06","29,118","9,509","          3.06","29,078","9,505","          3.06","29,076","9,513","          3.06","29,061","9,524","          3.05","28,995","9,508","          3.05","28,920","9,520","          3.04","28,626","9,479","          3.02","28,659","9,483","          3.02","28,655","9,481","          3.02","28,600","9,478","          3.02"
"대구광역시 수성구 고산3동(2726069000)","37,033","11,900","          3.11","37,261","11,990","          3.11","37,344","12,007","          3.11","37,371","12,025","          3.11","37,416","12,051","          3.10","37,362","12,055","          3.10","37,323","12,071","          3.09","37,066","12,032","          3.08","36,545","11,952","          3.06","36,730","12,018","          3.06","36,852","12,041","          3.06","36,798","12,035","          3.06"
